"","Origin.ID","Destination.ID","Traffic.V"
"1425",103,111,96
"1426",119,143,96
"1427",121,145,96
"1428",173,147,96
"1429",183,23,96
"1430",201,11,96
"1431",49,199,96
"1432",75,63,96
"1433",89,161,96
"1434",119,199,95
"1435",119,29,95
"1436",135,31,95
"1437",199,3,95
"1438",23,41,95
"1439",31,53,95
"1440",137,21,94
"1441",167,41,94
"1442",27,77,94
"1443",33,45,94
"1444",37,177,94
"1445",81,127,94
"1446",183,143,93
"1447",201,167,93
"1448",81,157,93
"1449",103,113,92
"1450",113,21,92
"1451",143,89,92
"1452",177,43,92
"1453",191,165,92
"1454",31,135,92
"1455",31,81,92
"1456",41,197,92
"1457",63,143,92
"1458",73,103,92
"1459",161,89,91
"1460",201,203,91
"1461",203,155,91
"1462",41,23,91
"1463",49,55,91
"1464",95,167,91
"1465",11,201,90
"1466",11,93,90
"1467",119,55,90
"1468",135,179,90
"1469",19,121,90
"1470",21,113,90
"1471",43,177,90
"1472",119,35,89
"1473",137,107,89
"1474",167,97,89
"1475",199,27,89
"1476",69,87,89
"1477",11,105,88
"1478",29,119,88
"1479",85,43,88
"1480",87,81,88
"1481",159,35,87
"1482",167,95,87
"1483",179,135,87
"1484",19,63,87
"1485",197,41,87
"1486",91,41,87
"1487",143,201,86
"1488",167,83,86
"1489",191,163,86
"1490",63,75,86
"1491",73,109,86
"1492",97,105,86
"1493",1,171,85
"1494",195,85,85
"1495",57,137,85
"1496",19,95,84
"1497",201,63,84
"1498",105,11,83
"1499",105,89,83
"1500",113,103,83
"1501",155,203,83
"1502",165,191,83
"1503",195,95,83
"1504",201,143,83
"1505",95,11,83
"1506",15,31,82
"1507",179,129,82
"1508",181,165,82
"1509",63,201,82
"1510",81,159,82
"1511",83,135,82
"1512",85,89,82
"1513",93,11,82
"1514",97,167,82
"1515",129,113,81
"1516",163,191,81
"1517",197,183,81
"1518",147,183,80
"1519",163,115,80
"1520",203,201,80
"1521",89,143,80
"1522",105,93,79
"1523",107,135,79
"1524",143,119,79
"1525",19,51,79
"1526",27,49,79
"1527",43,85,79
"1528",55,127,79
"1529",63,179,79
"1530",63,19,79
"1531",75,41,79
"1532",81,47,79
"1533",107,105,78
"1534",109,31,78
"1535",11,95,78
"1536",111,19,78
"1537",121,19,78
"1538",135,107,78
"1539",163,31,78
"1540",167,89,78
"1541",181,81,78
"1542",199,31,78
"1543",27,199,78
"1544",35,159,78
"1545",145,119,77
"1546",161,63,77
"1547",189,5,77
"1548",41,75,77
"1549",141,63,76
"1550",179,155,76
"1551",179,63,76
"1552",19,163,76
"1553",29,75,76
"1554",31,163,76
"1555",49,135,76
"1556",53,41,76
"1557",83,167,76
"1558",85,111,76
"1559",89,105,76
"1560",89,85,76
"1561",171,1,75
"1562",193,163,75
"1563",23,5,75
"1564",29,121,75
"1565",45,49,75
"1566",49,27,75
"1567",59,65,75
"1568",81,197,75
"1569",115,203,74
"1570",121,29,74
"1571",123,197,74
"1572",127,55,74
"1573",135,137,74
"1574",203,73,74
"1575",115,117,73
"1576",119,43,73
"1577",15,43,73
"1578",23,101,73
"1579",39,105,73
"1580",51,35,73
"1581",63,141,73
"1582",93,105,73
"1583",105,97,72
"1584",115,163,72
"1585",119,63,72
"1586",183,49,72
"1587",53,63,72
"1588",111,63,71
"1589",165,145,71
"1590",201,179,71
"1591",203,115,71
"1592",29,91,71
"1593",31,15,71
"1594",81,29,71
"1595",87,163,71
"1596",89,167,71
"1597",91,29,71
"1598",103,97,70
"1599",105,107,70
"1600",11,89,70
"1601",135,49,70
"1602",167,183,70
"1603",197,135,70
"1604",49,45,70
"1605",67,95,70
"1606",81,75,70
"1607",87,69,70
"1608",117,115,69
"1609",123,31,69
"1610",163,137,69
"1611",163,193,69
"1612",179,201,69
"1613",181,157,69
"1614",35,139,69
"1615",105,39,68
"1616",113,129,68
"1617",135,197,68
"1618",155,73,68
"1619",163,87,68
"1620",191,199,68
"1621",203,43,68
"1622",27,55,68
"1623",31,121,68
"1624",39,21,68
"1625",41,39,68
"1626",101,49,67
"1627",111,91,67
"1628",115,129,67
"1629",115,75,67
"1630",119,99,67
"1631",129,179,67
"1632",157,81,67
"1633",195,143,67
"1634",41,53,67
"1635",43,73,67
"1636",5,189,67
"1637",63,161,67
"1638",111,103,66
"1639",139,35,66
"1640",17,61,66
"1641",177,97,66
"1642",179,137,66
"1643",31,109,66
"1644",39,183,66
"1645",41,91,66
"1646",73,63,66
"1647",77,49,66
"1648",85,7,66
"1649",89,11,66
"1650",101,23,65
"1651",109,131,65
"1652",115,105,65
"1653",143,103,65
"1654",143,135,65
"1655",157,181,65
"1656",185,33,65
"1657",19,93,65
"1658",199,191,65
"1659",201,73,65
"1660",27,167,65
"1661",37,73,65
"1662",43,49,65
"1663",49,43,65
"1664",55,59,65
"1665",95,99,65
"1666",115,99,64
"1667",119,145,64
"1668",15,89,64
"1669",173,79,64
"1670",183,99,64
"1671",25,29,64
"1672",63,53,64
"1673",73,57,64
"1674",91,115,64
"1675",111,195,63
"1676",137,135,63
"1677",183,95,63
"1678",19,37,63
"1679",29,25,63
"1680",43,15,63
"1681",51,23,63
"1682",65,59,63
"1683",67,57,63
"1684",67,9,63
"1685",9,171,63
"1686",115,91,62
"1687",143,97,62
"1688",163,19,62
"1689",19,73,62
"1690",39,41,62
"1691",57,67,62
"1692",63,111,62
"1693",75,115,62
"1694",75,29,62
"1695",81,167,62
"1696",103,143,61
"1697",111,85,61
"1698",127,81,61
"1699",155,63,61
"1700",183,73,61
"1701",19,79,61
"1702",27,117,61
"1703",91,111,61
"1704",107,163,60
"1705",159,19,60
"1706",163,165,60
"1707",169,149,60
"1708",179,195,60
"1709",195,93,60
"1710",25,27,60
"1711",33,185,60
"1712",43,119,60
"1713",57,161,60
"1714",63,119,60
"1715",97,177,60
"1716",99,115,60
"1717",103,63,59
"1718",105,115,59
"1719",133,77,59
"1720",15,73,59
"1721",155,197,59
"1722",163,107,59
"1723",163,197,59
"1724",173,119,59
"1725",177,197,59
"1726",19,137,59
"1727",197,123,59
"1728",73,141,59
"1729",73,203,59
"1730",77,133,59
"1731",77,19,59
"1732",9,67,59
"1733",99,95,59
"1734",115,53,58
"1735",121,31,58
"1736",133,145,58
"1737",135,143,58
"1738",155,179,58
"1739",155,31,58
"1740",171,9,58
"1741",177,99,58
"1742",179,21,58
"1743",183,203,58
"1744",19,199,58
"1745",191,101,58
"1746",47,81,58
"1747",57,107,58
"1748",63,155,58
"1749",95,19,58
"1750",113,109,57
"1751",117,27,57
"1752",119,173,57
"1753",145,165,57
"1754",179,97,57
"1755",19,159,57
"1756",195,111,57
"1757",197,81,57
"1758",59,55,57
"1759",79,173,57
"1760",109,113,56
"1761",145,133,56
"1762",159,81,56
"1763",179,183,56
"1764",201,91,56
"1765",57,129,56
"1766",71,73,56
"1767",97,143,56
"1768",101,191,55
"1769",107,43,55
"1770",115,43,55
"1771",137,179,55
"1772",161,167,55
"1773",161,57,55
"1774",173,39,55
"1775",203,53,55
"1776",29,43,55
"1777",43,203,55
"1778",55,19,55
"1779",75,97,55
"1780",81,41,55
"1781",93,195,55
"1782",117,113,54
"1783",137,57,54
"1784",143,1,54
"1785",143,93,54
"1786",149,169,54
"1787",163,127,54
"1788",165,163,54
"1789",167,91,54
"1790",179,89,54
"1791",183,43,54
"1792",203,63,54
"1793",21,179,54
"1794",35,119,54
"1795",37,91,54
"1796",41,21,54
"1797",51,19,54
"1798",57,1,54
"1799",91,37,54
"1800",93,19,54
"1801",97,75,54
"1802",127,3,53
"1803",137,163,53
"1804",141,203,53
"1805",19,141,53
"1806",197,177,53
"1807",25,163,53
"1808",35,51,53
"1809",39,173,53
"1810",39,99,53
"1811",49,77,53
"1812",53,179,53
"1813",7,93,53
"1814",89,15,53
"1815",1,187,52
"1816",101,193,52
"1817",113,117,52
"1818",113,195,52
"1819",141,167,52
"1820",143,183,52
"1821",163,21,52
"1822",167,27,52
"1823",181,49,52
"1824",197,85,52
"1825",43,29,52
"1826",61,17,52
"1827",7,195,52
"1828",105,119,51
"1829",113,173,51
"1830",129,57,51
"1831",141,179,51
"1832",143,131,51
"1833",161,97,51
"1834",163,25,51
"1835",167,73,51
"1836",179,163,51
"1837",199,29,51
"1838",21,129,51
"1839",29,81,51
"1840",3,127,51
"1841",31,137,51
"1842",7,85,51
"1843",77,31,51
"1844",85,197,51
"1845",89,179,51
"1846",89,73,51
"1847",113,139,50
"1848",119,1,50
"1849",119,201,50
"1850",131,109,50
"1851",137,31,50
"1852",147,179,50
"1853",167,161,50
"1854",167,81,50
"1855",197,137,50
"1856",203,141,50
"1857",21,39,50
"1858",45,35,50
"1859",49,101,50
"1860",49,99,50
"1861",79,19,50
"1862",99,177,50
"1863",105,155,49
"1864",187,1,49
"1865",193,101,49
"1866",197,95,49
"1867",199,41,49
"1868",201,119,49
"1869",21,147,49
"1870",27,25,49
"1871",31,155,49
"1872",73,43,49
"1873",77,167,49
"1874",81,91,49
"1875",99,107,49
"1876",99,119,49
"1877",99,75,49
"1878",107,117,48
"1879",129,115,48
"1880",163,29,48
"1881",167,93,48
"1882",173,113,48
"1883",179,53,48
"1884",179,91,48
"1885",31,123,48
"1886",37,15,48
"1887",41,121,48
"1888",73,155,48
"1889",75,99,48
"1890",95,1,48
"1891",1,119,47
"1892",113,1,47
"1893",117,107,47
"1894",121,167,47
"1895",131,143,47
"1896",137,19,47
"1897",143,147,47
"1898",151,181,47
"1899",173,107,47
"1900",189,49,47
"1901",195,7,47
"1902",29,163,47
"1903",43,115,47
"1904",53,29,47
"1905",81,5,47
"1906",91,167,47
"1907",91,201,47
"1908",93,7,47
"1909",107,99,46
"1910",121,157,46
"1911",129,143,46
"1912",135,61,46
"1913",143,163,46
"1914",15,37,46
"1915",167,141,46
"1916",179,29,46
"1917",23,183,46
"1918",35,45,46
"1919",53,115,46
"1920",75,81,46
"1921",77,151,46
"1922",95,67,46
"1923",97,161,46
"1924",97,195,46
"1925",1,143,45
"1926",109,137,45
"1927",111,161,45
"1928",111,167,45
"1929",113,81,45
"1930",139,113,45
"1931",155,113,45
"1932",159,119,45
"1933",19,135,45
"1934",19,161,45
"1935",19,57,45
"1936",197,155,45
"1937",21,41,45
"1938",37,19,45
"1939",43,41,45
"1940",57,9,45
"1941",65,77,45
"1942",7,113,45
"1943",73,167,45
"1944",91,143,45
"1945",91,179,45
"1946",117,13,44
"1947",119,105,44
"1948",143,169,44
"1949",143,91,44
"1950",147,107,44
"1951",183,137,44
"1952",197,163,44
"1953",203,125,44
"1954",41,43,44
"1955",41,81,44
"1956",43,107,44
"1957",49,181,44
"1958",85,97,44
"1959",93,143,44
"1960",97,103,44
"1961",97,179,44
"1962",107,17,43
"1963",113,155,43
"1964",141,19,43
"1965",155,105,43
"1966",161,111,43
"1967",163,179,43
"1968",167,111,43
"1969",179,111,43
"1970",19,55,43
"1971",19,77,43
"1972",23,163,43
"1973",27,191,43
"1974",53,203,43
"1975",75,89,43
"1976",85,161,43
"1977",91,81,43
"1978",95,197,43
"1979",99,39,43
"1980",1,161,42
"1981",1,163,42
"1982",107,173,42
"1983",107,57,42
"1984",119,171,42
"1985",123,167,42
"1986",127,163,42
"1987",129,21,42
"1988",167,199,42
"1989",195,97,42
"1990",199,51,42
"1991",21,163,42
"1992",29,179,42
"1993",41,51,42
"1994",61,135,42
"1995",63,103,42
"1996",65,121,42
"1997",73,37,42
"1998",81,35,42
"1999",1,115,41
"2000",1,57,41
"2001",113,7,41
"2002",121,181,41
"2003",137,197,41
"2004",143,129,41
"2005",147,21,41
"2006",151,77,41
"2007",167,121,41
"2008",29,107,41
"2009",45,115,41
"2010",57,19,41
"2011",83,171,41
"2012",9,57,41
"2013",99,49,41
"2014",105,135,40
"2015",113,187,40
"2016",127,49,40
"2017",133,83,40
"2018",143,111,40
"2019",143,137,40
"2020",151,153,40
"2021",155,103,40
"2022",163,143,40
"2023",163,61,40
"2024",179,17,40
"2025",193,69,40
"2026",203,175,40
"2027",31,51,40
"2028",35,115,40
"2029",37,179,40
"2030",59,77,40
"2031",61,163,40
"2032",63,123,40
"2033",71,161,40
"2034",93,161,40
"2035",103,167,39
"2036",107,147,39
"2037",115,1,39
"2038",117,51,39
"2039",119,203,39
"2040",121,165,39
"2041",159,163,39
"2042",163,159,39
"2043",17,107,39
"2044",181,151,39
"2045",191,27,39
"2046",203,89,39
"2047",23,139,39
"2048",25,23,39
"2049",31,199,39
"2050",33,25,39
"2051",39,139,39
"2052",41,199,39
"2053",81,113,39
"2054",81,185,39
"2055",117,17,38
"2056",121,65,38
"2057",125,95,38
"2058",133,5,38
"2059",139,39,38
"2060",141,143,38
"2061",143,141,38
"2062",143,37,38
"2063",161,1,38
"2064",161,71,38
"2065",163,181,38
"2066",189,51,38
"2067",19,11,38
"2068",19,33,38
"2069",191,79,38
"2070",199,167,38
"2071",199,75,38
"2072",203,75,38
"2073",51,117,38
"2074",63,203,38
"2075",93,167,38
"2076",93,73,38
"2077",1,113,37
"2078",1,95,37
"2079",107,63,37
"2080",121,173,37
"2081",137,109,37
"2082",155,161,37
"2083",163,1,37
"2084",163,23,37
"2085",167,133,37
"2086",179,117,37
"2087",183,107,37
"2088",193,25,37
"2089",197,121,37
"2090",203,161,37
"2091",29,53,37
"2092",39,29,37
"2093",47,25,37
"2094",49,97,37
"2095",51,189,37
"2096",51,41,37
"2097",73,19,37
"2098",75,39,37
"2099",77,65,37
"2100",83,133,37
"2101",83,5,37
"2102",95,107,37
"2103",133,167,36
"2104",147,31,36
"2105",147,75,36
"2106",157,167,36
"2107",161,93,36
"2108",179,141,36
"2109",179,147,36
"2110",19,117,36
"2111",197,39,36
"2112",51,31,36
"2113",89,75,36
"2114",99,175,36
"2115",105,37,35
"2116",107,29,35
"2117",111,143,35
"2118",121,135,35
"2119",155,175,35
"2120",161,85,35
"2121",167,77,35
"2122",173,121,35
"2123",179,93,35
"2124",185,25,35
"2125",187,31,35
"2126",189,191,35
"2127",19,125,35
"2128",19,5,35
"2129",23,121,35
"2130",23,25,35
"2131",25,47,35
"2132",31,147,35
"2133",31,77,35
"2134",33,19,35
"2135",39,31,35
"2136",63,107,35
"2137",73,89,35
"2138",75,51,35
"2139",79,191,35
"2140",91,203,35
"2141",97,85,35
"2142",103,155,34
"2143",107,73,34
"2144",115,121,34
"2145",115,35,34
"2146",115,45,34
"2147",121,41,34
"2148",123,63,34
"2149",125,203,34
"2150",13,117,34
"2151",137,143,34
"2152",165,121,34
"2153",167,103,34
"2154",169,171,34
"2155",171,83,34
"2156",179,1,34
"2157",179,41,34
"2158",187,113,34
"2159",191,189,34
"2160",195,131,34
"2161",195,179,34
"2162",199,197,34
"2163",201,49,34
"2164",203,103,34
"2165",203,37,34
"2166",25,33,34
"2167",29,199,34
"2168",29,39,34
"2169",37,143,34
"2170",39,49,34
"2171",39,95,34
"2172",41,55,34
"2173",45,159,34
"2174",51,79,34
"2175",69,193,34
"2176",73,201,34
"2177",73,71,34
"2178",77,59,34
"2179",81,135,34
"2180",85,73,34
"2181",103,95,33
"2182",107,95,33
"2183",117,129,33
"2184",131,195,33
"2185",143,17,33
"2186",157,121,33
"2187",165,185,33
"2188",175,203,33
"2189",185,165,33
"2190",185,81,33
"2191",189,117,33
"2192",3,87,33
"2193",35,5,33
"2194",37,105,33
"2195",41,179,33
"2196",49,183,33
"2197",5,23,33
"2198",5,35,33
"2199",5,81,33
"2200",53,99,33
"2201",75,179,33
"2202",83,149,33
"2203",87,3,33
"2204",99,135,33
"2205",117,133,32
"2206",117,179,32
"2207",121,21,32
"2208",125,19,32
"2209",135,99,32
"2210",143,75,32
"2211",147,143,32
"2212",161,19,32
"2213",161,203,32
"2214",167,123,32
"2215",171,169,32
"2216",177,161,32
"2217",179,37,32
"2218",183,201,32
"2219",187,99,32
"2220",191,145,32
"2221",195,113,32
"2222",203,29,32
"2223",21,143,32
"2224",25,185,32
"2225",25,193,32
"2226",43,135,32
"2227",49,89,32
"2228",63,115,32
"2229",7,15,32
"2230",7,161,32
"2231",101,29,31
"2232",103,179,31
"2233",113,121,31
"2234",133,117,31
"2235",135,29,31
"2236",143,21,31
"2237",169,143,31
"2238",17,179,31
"2239",181,163,31
"2240",181,189,31
"2241",23,81,31
"2242",29,203,31
"2243",39,201,31
"2244",39,75,31
"2245",49,189,31
"2246",5,83,31
"2247",53,143,31
"2248",53,43,31
"2249",55,51,31
"2250",73,15,31
"2251",81,133,31
"2252",85,37,31
"2253",95,125,31
"2254",109,195,30
"2255",119,159,30
"2256",123,57,30
"2257",141,91,30
"2258",147,49,30
"2259",161,177,30
"2260",179,103,30
"2261",19,123,30
"2262",23,173,30
"2263",29,135,30
"2264",29,143,30
"2265",35,81,30
"2266",43,163,30
"2267",49,39,30
"2268",49,53,30
"2269",55,41,30
"2270",63,195,30
"2271",65,163,30
"2272",87,145,30
"2273",103,19,29
"2274",109,43,29
"2275",11,19,29
"2276",111,179,29
"2277",121,115,29
"2278",121,197,29
"2279",121,23,29
"2280",135,121,29
"2281",135,19,29
"2282",135,43,29
"2283",137,99,29
"2284",143,29,29
"2285",153,151,29
"2286",161,107,29
"2287",163,105,29
"2288",163,43,29
"2289",185,49,29
"2290",195,63,29
"2291",201,39,29
"2292",21,5,29
"2293",29,97,29
"2294",43,123,29
"2295",43,95,29
"2296",45,139,29
"2297",5,133,29
"2298",55,151,29
"2299",55,29,29
"2300",59,151,29
"2301",81,115,29
"2302",81,99,29
"2303",89,203,29
"2304",103,203,28
"2305",109,197,28
"2306",113,17,28
"2307",113,51,28
"2308",117,171,28
"2309",117,19,28
"2310",121,87,28
"2311",123,201,28
"2312",123,43,28
"2313",133,81,28
"2314",135,105,28
"2315",139,23,28
"2316",139,51,28
"2317",155,43,28
"2318",157,87,28
"2319",163,13,28
"2320",163,65,28
"2321",17,113,28
"2322",17,115,28
"2323",17,143,28
"2324",175,155,28
"2325",181,121,28
"2326",183,105,28
"2327",183,119,28
"2328",187,195,28
"2329",19,129,28
"2330",199,91,28
"2331",201,123,28
"2332",203,183,28
"2333",25,119,28
"2334",31,57,28
"2335",37,109,28
"2336",37,167,28
"2337",39,129,28
"2338",39,197,28
"2339",49,147,28
"2340",49,201,28
"2341",5,29,28
"2342",57,123,28
"2343",63,135,28
"2344",73,93,28
"2345",75,121,28
"2346",75,143,28
"2347",75,167,28
"2348",75,203,28
"2349",81,43,28
"2350",91,161,28
"2351",93,179,28
"2352",97,49,28
"2353",101,45,27
"2354",103,85,27
"2355",115,125,27
"2356",115,63,27
"2357",115,89,27
"2358",117,189,27
"2359",119,141,27
"2360",119,149,27
"2361",119,17,27
"2362",119,89,27
"2363",119,95,27
"2364",141,119,27
"2365",143,41,27
"2366",145,87,27
"2367",159,51,27
"2368",167,37,27
"2369",171,117,27
"2370",175,99,27
"2371",19,1,27
"2372",19,103,27
"2373",19,25,27
"2374",201,107,27
"2375",203,119,27
"2376",31,187,27
"2377",41,203,27
"2378",43,155,27
"2379",49,203,27
"2380",5,19,27
"2381",5,21,27
"2382",51,75,27
"2383",53,49,27
"2384",59,191,27
"2385",65,145,27
"2386",75,147,27
"2387",85,103,27
"2388",87,189,27
"2389",87,49,27
"2390",95,43,27
"2391",99,53,27
"2392",1,179,26
"2393",101,121,26
"2394",107,201,26
"2395",135,133,26
"2396",143,53,26
"2397",145,191,26
"2398",159,27,26
"2399",161,155,26
"2400",179,169,26
"2401",193,77,26
"2402",199,113,26
"2403",201,135,26
"2404",203,111,26
"2405",203,135,26
"2406",29,5,26
"2407",29,89,26
"2408",31,39,26
"2409",33,51,26
"2410",43,183,26
"2411",45,101,26
"2412",45,79,26
"2413",51,159,26
"2414",51,199,26
"2415",51,43,26
"2416",57,31,26
"2417",87,119,26
"2418",87,121,26
"2419",89,49,26
"2420",9,125,26
"2421",99,183,26
"2422",105,137,25
"2423",119,41,25
"2424",123,107,25
"2425",125,115,25
"2426",129,19,25
"2427",141,123,25
"2428",169,179,25
"2429",17,117,25
"2430",179,75,25
"2431",185,79,25
"2432",191,59,25
"2433",197,199,25
"2434",203,91,25
"2435",21,121,25
"2436",27,19,25
"2437",31,55,25
"2438",37,85,25
"2439",39,123,25
"2440",43,81,25
"2441",55,133,25
"2442",55,31,25
"2443",65,189,25
"2444",67,143,25
"2445",67,17,25
"2446",75,93,25
"2447",89,29,25
"2448",95,103,25
"2449",95,169,25
"2450",99,137,25
"2451",99,187,25
"2452",107,183,24
"2453",109,203,24
"2454",119,129,24
"2455",121,33,24
"2456",121,35,24
"2457",121,75,24
"2458",123,95,24
"2459",13,137,24
"2460",13,163,24
"2461",133,135,24
"2462",141,95,24
"2463",149,83,24
"2464",15,11,24
"2465",155,89,24
"2466",167,157,24
"2467",167,195,24
"2468",167,75,24
"2469",17,67,24
"2470",183,63,24
"2471",189,167,24
"2472",189,87,24
"2473",19,27,24
"2474",191,119,24
"2475",193,49,24
"2476",199,133,24
"2477",203,41,24
"2478",203,49,24
"2479",203,97,24
"2480",25,173,24
"2481",25,19,24
"2482",29,99,24
"2483",37,203,24
"2484",41,159,24
"2485",43,53,24
"2486",49,127,24
"2487",61,9,24
"2488",67,167,24
"2489",73,107,24
"2490",81,59,24
"2491",95,183,24
"2492",97,29,24
"2493",1,31,23
"2494",1,61,23
"2495",105,103,23
"2496",109,19,23
"2497",109,99,23
"2498",11,15,23
"2499",113,149,23
"2500",113,177,23
"2501",115,81,23
"2502",117,31,23
"2503",121,101,23
"2504",121,113,23
"2505",123,19,23
"2506",131,179,23
"2507",135,81,23
"2508",15,111,23
"2509",157,5,23
"2510",159,199,23
"2511",159,45,23
"2512",161,7,23
"2513",161,91,23
"2514",163,173,23
"2515",163,35,23
"2516",165,27,23
"2517",173,23,23
"2518",175,195,23
"2519",177,11,23
"2520",177,113,23
"2521",183,141,23
"2522",187,17,23
"2523",189,135,23
"2524",19,109,23
"2525",199,159,23
"2526",25,35,23
"2527",29,201,23
"2528",29,77,23
"2529",31,149,23
"2530",41,79,23
"2531",51,139,23
"2532",51,55,23
"2533",65,27,23
"2534",79,41,23
"2535",95,201,23
"2536",99,109,23
"2537",99,29,23
"2538",103,123,22
"2539",105,147,22
"2540",109,37,22
"2541",115,17,22
"2542",123,115,22
"2543",125,9,22
"2544",129,135,22
"2545",143,71,22
"2546",149,119,22
"2547",167,53,22
"2548",167,67,22
"2549",179,49,22
"2550",185,65,22
"2551",197,51,22
"2552",199,43,22
"2553",23,115,22
"2554",31,1,22
"2555",31,117,22
"2556",35,167,22
"2557",41,33,22
"2558",45,173,22
"2559",49,141,22
"2560",49,179,22
"2561",49,185,22
"2562",53,167,22
"2563",55,197,22
"2564",55,25,22
"2565",65,159,22
"2566",65,185,22
"2567",77,193,22
"2568",81,23,22
"2569",91,121,22
"2570",107,123,21
"2571",107,139,21
"2572",107,161,21
"2573",107,89,21
"2574",107,97,21
"2575",117,143,21
"2576",121,133,21
"2577",121,193,21
"2578",123,39,21
"2579",129,169,21
"2580",133,199,21
"2581",137,13,21
"2582",139,45,21
"2583",141,105,21
"2584",141,49,21
"2585",143,67,21
"2586",145,65,21
"2587",147,105,21
"2588",151,59,21
"2589",155,195,21
"2590",157,49,21
"2591",165,119,21
"2592",167,11,21
"2593",167,189,21
"2594",171,119,21
"2595",191,77,21
"2596",193,121,21
"2597",197,109,21
"2598",201,29,21
"2599",201,95,21
"2600",29,101,21
"2601",33,191,21
"2602",35,121,21
"2603",35,163,21
"2604",35,25,21
"2605",37,95,21
"2606",43,137,21
"2607",49,63,21
"2608",5,157,21
"2609",57,71,21
"2610",63,137,21
"2611",63,49,21
"2612",69,77,21
"2613",71,143,21
"2614",73,183,21
"2615",79,51,21
"2616",81,117,21
"2617",89,115,21
"2618",89,155,21
"2619",9,61,21
"2620",91,147,21
"2621",91,51,21
"2622",95,141,21
"2623",99,41,21
"2624",103,105,20
"2625",107,149,20
"2626",11,111,20
"2627",113,199,20
"2628",113,35,20
"2629",119,109,20
"2630",119,87,20
"2631",121,79,20
"2632",125,187,20
"2633",129,117,20
"2634",13,1,20
"2635",133,121,20
"2636",133,55,20
"2637",135,63,20
"2638",137,105,20
"2639",143,117,20
"2640",147,91,20
"2641",149,67,20
"2642",15,99,20
"2643",159,165,20
"2644",159,41,20
"2645",165,159,20
"2646",173,117,20
"2647",173,25,20
"2648",183,161,20
"2649",187,167,20
"2650",195,167,20
"2651",199,25,20
"2652",27,159,20
"2653",27,65,20
"2654",33,119,20
"2655",35,113,20
"2656",41,143,20
"2657",41,99,20
"2658",49,117,20
"2659",51,113,20
"2660",67,149,20
"2661",7,63,20
"2662",79,45,20
"2663",87,157,20
"2664",91,95,20
"2665",93,75,20
"2666",95,89,20
"2667",97,41,20
"2668",97,51,20
"2669",99,131,20
"2670",107,111,19
"2671",109,119,19
"2672",11,91,19
"2673",113,45,19
"2674",115,199,19
"2675",117,149,19
"2676",119,25,19
"2677",129,39,19
"2678",131,99,19
"2679",135,203,19
"2680",139,107,19
"2681",141,39,19
"2682",149,109,19
"2683",149,113,19
"2684",15,7,19
"2685",159,115,19
"2686",165,157,19
"2687",165,47,19
"2688",169,129,19
"2689",175,161,19
"2690",179,67,19
"2691",183,139,19
"2692",183,163,19
"2693",19,195,19
"2694",19,7,19
"2695",191,33,19
"2696",193,119,19
"2697",193,189,19
"2698",195,155,19
"2699",197,117,19
"2700",197,55,19
"2701",199,115,19
"2702",201,41,19
"2703",203,109,19
"2704",29,111,19
"2705",29,191,19
"2706",45,31,19
"2707",47,49,19
"2708",49,87,19
"2709",53,89,19
"2710",55,113,19
"2711",55,167,19
"2712",55,75,19
"2713",63,95,19
"2714",67,137,19
"2715",73,1,19
"2716",75,199,19
"2717",77,135,19
"2718",77,51,19
"2719",79,121,19
"2720",81,89,19
"2721",87,65,19
"2722",91,11,19
"2723",91,139,19
"2724",97,107,19
"2725",1,71,18
"2726",1,73,18
"2727",105,141,18
"2728",105,201,18
"2729",105,41,18
"2730",109,149,18
"2731",11,131,18
"2732",115,123,18
"2733",119,161,18
"2734",119,97,18
"2735",121,127,18
"2736",121,91,18
"2737",123,141,18
"2738",135,129,18
"2739",147,35,18
"2740",149,107,18
"2741",149,117,18
"2742",15,197,18
"2743",151,55,18
"2744",157,165,18
"2745",167,23,18
"2746",167,55,18
"2747",169,95,18
"2748",173,163,18
"2749",173,179,18
"2750",179,131,18
"2751",183,21,18
"2752",183,35,18
"2753",189,181,18
"2754",189,65,18
"2755",195,175,18
"2756",197,187,18
"2757",199,185,18
"2758",201,115,18
"2759",29,55,18
"2760",29,63,18
"2761",33,41,18
"2762",39,125,18
"2763",41,77,18
"2764",41,89,18
"2765",43,109,18
"2766",45,113,18
"2767",47,79,18
"2768",51,33,18
"2769",57,135,18
"2770",57,197,18
"2771",59,81,18
"2772",63,29,18
"2773",65,47,18
"2774",73,85,18
"2775",75,119,18
"2776",77,41,18
"2777",81,153,18
"2778",89,119,18
"2779",89,53,18
"2780",91,119,18
"2781",93,203,18
"2782",95,37,18
"2783",95,39,18
"2784",97,119,18
"2785",99,15,18
"2786",109,89,17
"2787",111,203,17
"2788",113,133,17
"2789",113,175,17
"2790",115,149,17
"2791",115,201,17
"2792",115,27,17
"2793",115,95,17
"2794",117,49,17
"2795",119,139,17
"2796",119,33,17
"2797",119,91,17
"2798",125,39,17
"2799",135,201,17
"2800",135,95,17
"2801",137,43,17
"2802",139,135,17
"2803",139,31,17
"2804",143,177,17
"2805",15,95,17
"2806",163,63,17
"2807",163,95,17
"2808",17,119,17
"2809",17,187,17
"2810",173,91,17
"2811",187,11,17
"2812",187,43,17
"2813",19,101,17
"2814",195,187,17
"2815",197,149,17
"2816",197,15,17
"2817",199,135,17
"2818",199,47,17
"2819",199,5,17
"2820",201,183,17
"2821",203,187,17
