,GEOID,exposure1,exposure2,exposure3,exposure4
94,17115001801,7.190973245420819e-06,0.0004495406107636349,0.0007555308573113859,0.003697031927536494
95,17115000300,7.190973245420819e-06,0.0003275955325066546,0.000550193875132914,0.002702422626775678
96,17115002901,7.190973245420819e-06,0.0012302650984333493,0.0020660078635458203,0.009967923332258734
97,17115002601,7.190973245420819e-06,0.0005716807526631098,0.0009606323553091439,0.0046800851967286885
98,17115001500,7.190973245420819e-06,0.0008719155750137084,0.001465116529872854,0.007104057361361338
99,17115002902,7.190973245420819e-06,0.0012051798448336132,0.002025914981386848,0.009813701248519881
100,17163500500,0.00021399425432182072,0.0002594132048704336,0.0005895498352758227,0.0009169572295528555
101,17163500900,0.00023202187802220467,0.00028139303432093396,0.0006402269518281995,0.0009960598863206925
102,17155954500,7.190973245420819e-06,4.0056780525825204e-05,5.462101349042351e-05,0.0013879923250200953
103,17155954600,7.190973245420819e-06,2.1360734952935376e-05,2.7661245297679025e-05,0.0006109020865103948
104,17139976900,7.190973245420819e-06,0.00030395889675713725,0.0006401777998086328,0.005302865316401137
105,17139977200,7.190973245420819e-06,0.00037712752203983475,0.0007966938796029215,0.0066265926673477514
106,17139977100,7.190973245420819e-06,0.0001263409704102973,0.0002635049581195223,0.0022211744103368875
107,17139977000,7.190973245420819e-06,8.168733778260334e-05,0.0001677928522707241,0.001405284933773872
108,17055040200,7.190973245420819e-06,2.2016399251142862e-05,3.193807717717425e-05,0.0005621722410850369
109,17055040800,7.190973245420819e-06,6.066794351838934e-05,9.617469581498554e-05,0.0019550776557449375
110,17055040300,7.190973245420819e-06,3.213496491788427e-05,4.8747038669637716e-05,0.0009254735914840008
111,17055040900,7.190973245420819e-06,3.404695073352203e-05,5.191518060916743e-05,0.0009927471044220632
112,17199020900,0.0016384134299895342,0.00041422717393056714,0.0009771686444502,0.00527587234356278
113,17043842706,0.004177759996075627,0.0019904548248454597,0.003325931254837906,0.003417855651037391
114,17043844301,0.008906191292795285,0.00425212113404928,0.007095683379770036,0.007291170516485281
115,17043844401,0.0028972709129620757,0.0013813105296174412,0.0023068593419122057,0.0023705713409880795
116,17143005000,0.0002226936283552408,6.550332489179574e-05,0.0001820017466461298,0.0006021779577537728
117,17201000512,0.0013257159682071315,0.004313288047149989,0.008175656922452448,0.01100004660736502
118,17031010300,0.015130684414787572,0.009890591416004457,0.016234004876291057,0.01289482249578425
119,17031010400,0.010355367619675971,0.0067607287082462955,0.011112945743799956,0.00882086706494221
120,17031010600,0.017568273646401837,0.01149463065004675,0.018846237411634225,0.014977628981042839
121,17031020100,0.007606457221127044,0.0049484928950261345,0.00816805005505415,0.006470362951678421
122,17031280800,0.0004379111761222923,0.00028505102260567366,0.00047037877436788034,0.00037240076150766086
123,17031420300,0.004684035017922549,0.003053261360702449,0.005028205725516692,0.0039873904684624055
124,17031806600,0.00434023129720019,0.002818758569213426,0.0046621572461802065,0.003689440702432365
125,17031806502,0.002792757611840965,0.0018128979140572803,0.0030002199932132427,0.0023734971723481583
126,17031805902,0.00655133237212357,0.0042681983289429015,0.007033280756611523,0.0055759078043381574
127,17031100200,0.017640329120567382,0.01173455995023861,0.01886785353407326,0.015136681509375288
128,17031804805,0.011614314883557367,0.00757171819733774,0.012467132129415574,0.00988774130917948
129,17009970400,7.190973245420819e-06,0.00020937478334228196,0.000296345805710065,0.001153207909679424
130,17009970500,7.190973245420819e-06,0.0006537496983734153,0.0009297530037053912,0.0036243505275141063
131,17031020200,0.01157727844597193,0.007576734424193436,0.012418954742327043,0.00987097634712939
132,17031804202,0.012049128751286779,0.007856303335521727,0.01293354361522033,0.010258489231163851
133,17031804701,0.026758944397629828,0.01747093395521411,0.028716046102944846,0.022794397780136626
134,17031803605,0.01589260856551838,0.010362797194658773,0.01705894308108094,0.013531079060703085
135,17031130200,0.0013822966472749633,0.0009002846928974406,0.0014842198350989396,0.0011761882929246848
136,17031804306,0.007996743571691785,0.005206652371451786,0.00858591414406898,0.006804519390835302
137,17031020400,0.004355965629430881,0.0028369515086597145,0.004676755068749023,0.0037068542039750594
138,17031080202,0.016538330228434806,0.010844251637913494,0.017734598042276117,0.014111449179131262
139,17031240200,0.0014052800315465688,0.0009121895842595214,0.0015097793488345233,0.001194196713752044
140,17031824105,0.00732710960704929,0.004767939035370315,0.007867745187707257,0.006233327729368201
141,17031611800,0.0005665004801930734,0.00036875824094894196,0.0006084443289604672,0.0004818129715464059
142,17169970300,7.190973245420819e-06,9.103712009189672e-05,0.00012770912956133615,0.0003191975714015075
143,17169970200,7.190973245420819e-06,0.000664033027297612,0.0009455369049454732,0.002392413341251709
144,17169970100,7.190973245420819e-06,8.404437192285163e-05,0.00011779160717674222,0.0002945340359688948
145,17199020800,0.0021678581880923927,0.0005488647620545817,0.0012944361484377438,0.006949893119620007
146,17199021000,0.0022083369764578807,0.0005650881521708186,0.0013244465030906635,0.006992767490983514
147,17199020100,0.0004000635882726824,0.00010347369006212913,0.00023911318823022833,0.0013011017777700422
148,17199020300,0.0020251247152631366,0.0005107504531837409,0.0012071389560863843,0.006524715842971791
149,17199020600,0.001035715353232016,0.0002622582894549952,0.0006172549980160709,0.0033518281909540176
150,17199021200,0.0016113086755758011,0.00041063839267044765,0.0009641258725812727,0.005142911824415931
151,17031829901,0.012901379059231225,0.00841137776012559,0.013848512694071315,0.010983789450148376
152,17031818600,0.0060119920365136244,0.003908840608668727,0.006456583190047636,0.005112814526793102
153,17031804807,0.008250759701493242,0.0053701446144907225,0.008859186654735621,0.0070197106319717815
154,17199021300,0.0022108469856268937,0.000562064413746143,0.001322398196907583,0.007053244168538658
155,17031811600,0.012250745365210636,0.008008246343268723,0.013144039460010444,0.010440519452906898
156,17031060200,0.0031344548999557346,0.0020375060077448405,0.003366468114872396,0.0026653390082452193
157,17031221200,0.003431705254448302,0.0022337470722558904,0.0036848315407332923,0.002919647972296111
158,17031826500,0.0031122684876724424,0.0020262633941293077,0.003341723736657568,0.0026480804702803014
159,17031825302,0.007478155702719801,0.004863465539549076,0.008030729951802026,0.006360431169946367
160,17031824107,0.013038921175774612,0.008496607388731765,0.013997433600522932,0.011098639838092885
161,17031830202,0.002026169612745433,0.0013150481430139142,0.002176803583013629,0.001721824444625683
162,17031061200,0.002126467055962071,0.0013827261225277433,0.0022838023569358773,0.001808373552319281
163,17201002301,0.00021011339836276232,0.000680638403876522,0.001297972346973972,0.0017535090970440296
164,17031808200,0.010394519827712292,0.006767925048114582,0.011160265686041431,0.008844918678951838
165,17199020400,0.0010315428103968424,0.00026157130608014777,0.0006151160820487166,0.003333305942429814
166,17031030200,0.010125204633571524,0.006625174709148517,0.010861699975703626,0.008632255895491846
167,17031030300,0.003179470315085896,0.0020685763281481483,0.0034142909739381362,0.002704535372596415
168,17031030400,0.0021023148559748254,0.0013671773345957086,0.0022578202170273477,0.001787911084474752
169,17031030900,0.002760845198793924,0.001795551181532686,0.0029649660425059036,0.002348079385069196
170,17031031000,0.0075472593623716324,0.004925509634606313,0.008099998818820783,0.0064278679225318065
171,17031823603,0.0006315949243208817,0.0004112268797702903,0.0006783084472300125,0.0005372475211116905
172,17031980000,7.190973245420819e-06,7.190973245420819e-06,7.190973245420819e-06,7.190973245420819e-06
173,17031822400,0.006569716180150746,0.004275564052790527,0.007054348361358018,0.005589219843290975
174,17031815702,0.006366770082281182,0.00414408386755302,0.006836264793284679,0.0054168587872559315
175,17031600600,0.002603584417110155,0.0016948588356134687,0.0027956318267389106,0.0022151211418769646
176,17031817900,0.003432799719623375,0.0022279296063153504,0.0036878926023876614,0.0029172726453171025
177,17031811900,0.00726078916320124,0.004727439327838087,0.007795765479308623,0.006178251244625526
178,17031420600,0.0012218257766618006,0.000794609177311567,0.0013122751355029868,0.0010390330149341641
179,17031110100,0.008473574482053376,0.005593739825739703,0.0090757346814071,0.00724907208160899
180,17031031400,0.02919866384008914,0.019162660039778102,0.03130564096570379,0.024922716830002207
181,17031040900,0.00143577989848421,0.0009335546084306868,0.001542090997672679,0.0012209125191507768
182,17031050200,0.005606345693747829,0.003664574464792558,0.006015328443040964,0.004777685394451337
183,17031050300,0.002179502320990694,0.00142069193960818,0.002339751810308012,0.0018552423852819266
184,17147954600,7.190973245420819e-06,0.0006848021173701238,0.001597935330316846,0.007366004933679199
185,17147954500,7.190973245420819e-06,0.0002908762224230419,0.0006792671720814657,0.0031829947071692804
186,17147954700,7.190973245420819e-06,0.00011683371955323321,0.0002688553395756331,0.0012641894612232512
187,17147954800,7.190973245420819e-06,7.565615044302017e-05,0.00017113849706517734,0.0008006266739232731
188,17199020500,0.001048082597939971,0.00026506991751798796,0.0006243448676639775,0.003395655242937581
189,17199021100,0.0005213853288853288,0.00013570978441553356,0.0003131538269825606,0.001664937305448469
190,17199021400,0.0016747021527948813,0.00042129015509936445,0.00099681384673656,0.005421683251986719
191,17199020700,0.0011421822045277403,0.00028916267897581967,0.0006808911120392816,0.003690865325021968
192,17031801800,0.0062381189325750215,0.004060099259885331,0.006698201761902641,0.005307273431189729
193,17099961701,0.0012554026594273557,0.0006670137300473111,0.0013244531150491594,0.00528942486146984
194,17031800400,0.0017344932998374363,0.0011281597016546045,0.0018627725553642303,0.0014751559614753355
195,17031071700,0.001641519888854822,0.0010686079047860994,0.0017626673178010395,0.001396539519370402
196,17031031800,0.0017598595126314556,0.001144237763360326,0.0018901328047675823,0.0014965199896068108
197,17031819000,0.004973813375523887,0.0032414886169125183,0.0053394565331010705,0.004233746483770627
198,17031824506,0.010400510312568237,0.006762373784141836,0.011169427071406746,0.008845230241825548
199,17031823903,0.0033175370207971064,0.0021602090758803985,0.0035620248115486733,0.0028229011734805824
200,17031815701,0.004685599483625909,0.003046561562481105,0.005032115003957224,0.003984812942026156
201,17031802900,0.006411783489168614,0.004170540747937714,0.006885416909937237,0.005453718640546307
202,17031031700,0.01922362542682934,0.012595456106026807,0.02061685698782184,0.01639789033049308
203,17031610400,0.0005227157432862894,0.00034022959703224216,0.0005614406847369941,0.00044454456359832714
204,17031822802,0.004679036874201926,0.0030444915267921644,0.005024432802932076,0.003980344070005761
205,17031050600,0.002286306379209872,0.001487252226241537,0.0024552826461868393,0.0019446171607750793
206,17031050500,0.0046990799804375065,0.0030857820992438566,0.005037796659419933,0.004011698845715013
207,17031823904,0.0017295855307519043,0.0011250442607466937,0.0018574802772767954,0.0014710202072675338
208,17031820103,0.0033871488141590323,0.002202562216631641,0.0036376217276181443,0.002880631951605658
209,17031805801,0.002737201117053893,0.001775260050625875,0.0029409940824153126,0.0023254809627379254
210,17031071600,0.0012340295993349265,0.0008030467995425315,0.0013252356406191928,0.0010496668279432074
211,17031828505,0.0047275898523296235,0.003078047834212831,0.005076001195671154,0.004022642994571353
212,17031830004,0.010975729214037073,0.007154498778371449,0.011781928862242788,0.009343617280014987
213,17031828503,0.0043516337956616,0.0028277252254407877,0.004673954292471732,0.0036999243513903446
214,17031802002,0.006020051634734982,0.003912273213209853,0.006465760605534229,0.0051187536580298365
215,17031826202,0.001746821173767772,0.001134999204487335,0.001876351341310478,0.0014850449840777416
216,17031671400,0.00041822807028494657,0.00027320488166846516,0.0004489667082668582,0.0003561418569085559
217,17031490400,0.0003284412044783626,0.00021567974101261757,0.0003522970394476981,0.00028021216198941115
218,17031801605,0.008292328716324567,0.005395332878449498,0.008904359684108097,0.007054132434812757
219,17031800700,0.005706544629688321,0.003716226543758474,0.006126830866349079,0.004856068689845012
220,17031062300,0.0011024561913653994,0.0007168554198075572,0.0011841229518594946,0.0009374408269755156
221,17031823102,0.003959674153352188,0.0025696442956710266,0.0042539564408547465,0.0033649353862736575
222,17031630400,0.0052057741235083934,0.0033990393508885938,0.005586618332152718,0.004434432441269006
223,17031818401,0.002111684603187046,0.001369192810219981,0.002269059645058361,0.0017938158165755479
224,17031827902,0.004075210218777155,0.0026477382320574876,0.004377174036619686,0.003464701235940333
225,17031829902,0.006521420468500848,0.004241443596850369,0.007003267878177143,0.005546768958027007
226,17031010100,0.007876122225501925,0.005129405791328747,0.008456036121275325,0.006702531570460864
227,17111870101,0.003739374032032636,0.0024884904562669026,0.0045668094282511045,0.005768179900507803
228,17035972400,7.190973245420819e-06,0.00014783768828298372,0.00022718878820749257,0.0018753111795804592
229,17035972500,7.190973245420819e-06,0.0001474580551188475,0.00022736109392958788,0.0019177514396222603
