,START,END,RISK_FLOW
0,17001000100,17001000100,377.14839412770556
0,17001000100,17001000201,32.559573593758756
0,17001000100,17001000202,24.419680195319067
0,17001000100,17001000400,27.132977994798967
0,17001000100,17001000500,322.8824381381076
0,17001000100,17001000600,192.64414376307258
0,17001000100,17001000700,187.21754816411283
0,17001000100,17001000800,16.279786796879378
0,17001000100,17001001001,10.853191197919585
0,17001000100,17001001002,59.69255158855773
0,17001000100,17001001100,206.21063276047212
0,17001000100,17001010400,124.81169877607523
0,17001000100,17001010500,10.853191197919585
0,17001000100,17001010600,13.566488997399484
0,17001000100,17009970500,2.563161738424197
0,17001000100,17021958200,0.301406601413946
0,17001000100,17115001000,0.47529502530660717
0,17001000201,17001000100,46.58404521086733
0,17001000201,17001000201,6.987606781630101
0,17001000201,17001000400,11.646011302716833
0,17001000201,17001000500,47.748646341139015
0,17001000201,17001000600,40.761039559508916
0,17001000201,17001000700,36.10263503842218
0,17001000201,17001001001,2.329202260543367
0,17001000201,17001001002,3.4938033908150503
0,17001000201,17001001100,34.938033908150494
0,17001000201,17001010400,30.279629387063764
0,17001000201,17001010600,9.316809042173468
0,17001000201,17009970500,1.6502396409694593
0,17001000201,17113001200,1.1966695420952884
0,17001000202,17001000100,109.0350478149326
0,17001000202,17001000201,10.551778820799928
0,17001000202,17001000202,17.586298034666548
0,17001000202,17001000400,22.862187445066507
0,17001000202,17001000500,109.0350478149326
0,17001000202,17001000600,56.27615371093295
0,17001000202,17001000700,42.20711528319971
0,17001000202,17001000800,10.551778820799928
0,17001000202,17001000900,3.5172596069333095
0,17001000202,17001001002,5.275889410399964
0,17001000202,17001001100,75.62108154906616
0,17001000202,17001010400,24.620817248533164
0,17001000202,17001010600,3.5172596069333095
0,17001000202,17009970500,1.8689836417172982
0,17001000202,17167002000,0.6180054214055035
0,17001000400,17001000100,164.73886985257977
0,17001000400,17001000201,20.27555321262521
0,17001000400,17001000202,5.068888303156302
0,17001000400,17001000400,81.10221285050083
0,17001000400,17001000500,152.06664909468904
0,17001000400,17001000600,53.223327183141166
0,17001000400,17001000700,68.42999209261006
0,17001000400,17001000800,15.206664909468905
0,17001000400,17001001002,25.344441515781508
0,17001000400,17001001100,27.878885667359665
0,17001000400,17001010400,30.41332981893781
0,17001000400,17001010500,10.137776606312604
0,17001000400,17001010600,15.206664909468905
0,17001000400,17057953300,0.9619237191800666
0,17001000400,17167002000,2.6719100680039185
0,17001000500,17001000100,79.4849067491466
0,17001000500,17001000201,6.852147133547121
0,17001000500,17001000202,5.4817177068376965
0,17001000500,17001000400,5.4817177068376965
0,17001000500,17001000500,80.85533617585604
0,17001000500,17001000600,27.408588534188485
0,17001000500,17001000700,10.963435413675393
0,17001000500,17001000800,5.4817177068376965
0,17001000500,17001001002,8.222576560256545
0,17001000500,17001001100,45.224171081411
0,17001000500,17001010400,23.29730025406021
0,17001000500,17001010500,2.7408588534188483
0,17001000500,17009970400,0.3236497181055401
0,17001000500,17009970500,0.8091242952638503
0,17001000500,17167002000,0.4815867521922836
0,17001000600,17001000100,74.12867979854174
0,17001000600,17001000201,10.901276440962022
0,17001000600,17001000400,13.081531729154424
0,17001000600,17001000500,163.5191466144303
0,17001000600,17001000600,176.60067834358475
0,17001000600,17001000700,122.09429613877462
0,17001000600,17001000800,17.442042305539232
0,17001000600,17001001002,26.163063458308848
0,17001000600,17001001100,150.43761488527585
0,17001000600,17001010400,52.32612691661769
0,17001000600,17001010600,41.424850475655674
0,17001000600,17009970500,2.3170660819956357
