,FIPS,inflow_exposure1,inflow_exposure2,inflow_exposure3,inflow_exposure4
0,17031530501,14439.19678778575,3111541.2675196887,7365001.058577102,16818589.989933647
0,17031530502,2842.0802217557625,660246.6035912756,1573470.5491263084,3613222.643779328
0,17031530503,27534.08328162374,5667965.494685041,13402139.920857543,30513913.370351117
0,17031530600,5334.049772856074,1213000.2847797251,2902673.3821365535,6663720.729237176
0,17031540101,16046.520439625725,3620338.414405193,8607461.27982526,19726674.66729906
0,17031540102,9202.400506098184,2276660.0096646855,5449637.3351087505,12561359.91983762
0,17031550100,72666.55614876012,13839436.486743627,32409954.459037647,73310102.11520077
0,17031550200,17054.301065744137,3437603.751584109,8092949.617536744,18393955.14946089
0,17031560100,878.7957829470213,234723.96533769945,565179.2100297139,1308933.558381863
0,17031560200,2744.3330430100063,670975.6278332603,1604448.5066362396,3699629.5044165207
0,17031560300,7232.92924608447,1654101.2836158685,3933352.128058187,9035170.385306507
0,17031560400,1077.6220708629273,291899.0295838192,702467.5945724971,1626696.936749486
0,17031560700,14303.81884015679,2982523.952811539,7039244.067671119,16054625.600926697
0,17031560800,92545.25698433774,17358328.25757344,40576021.49495493,91696109.28365535
0,17031560900,130124.2015667229,23987906.07901712,55979701.74664665,126278659.19835934
0,17031561000,111042.8720747966,20620896.362674676,48158521.81226653,108721184.84137164
0,17031561100,85930.71490527625,16319913.51069154,38235326.10385325,86482139.51032013
0,17031570100,820.472895824972,236263.39153112992,571708.355999396,1329400.4930356797
0,17031570200,1617.7510708173236,419515.38646224106,1008053.9858998596,2330685.5275646257
0,17031570300,28166.17911546919,5956285.906191607,14083469.478494162,32127465.691173065
0,17031570400,898.4461558183178,266034.44745060557,644000.4968714907,1502565.043851799
0,17031570500,1783.4988188473562,445665.4728065384,1068031.4827649775,2463932.0976301935
0,17031580100,5523.339869220755,1268115.279352652,3015340.3773157476,6921465.179814812
0,17031580200,3940.045860229,925121.3892302942,2206567.3076168187,5070584.914791269
0,17031580300,3662.7944738271176,882702.9267415293,2107880.454006706,4849476.358518556
0,17031580400,14037.171478245162,3048073.513941084,7217073.842873514,16500120.822930641
0,17031580501,7228.975019779492,1631245.7767342203,3878389.4429527177,8888640.289171511
0,17031580502,11356.196507923609,2605458.0232287045,6203011.050694657,14232352.393539812
0,17031580600,10785.679204732194,2423334.805135505,5759582.638637698,13196101.473424768
0,17031580700,21485.440138879025,4791980.3969355235,11372776.19916682,26032155.799896732
0,17031580800,2789.7151375911185,748169.257877738,1801978.4188905114,4174264.102703229
0,17031590500,1409.320457932772,352650.83298843534,845208.7794766559,1950046.5895650105
0,17031590600,9110.30881024144,2060676.7610435518,4894594.192676427,11211536.380215663
0,17031590700,9000.40292439585,2027694.3995737091,4820230.194599377,11038108.623907438
0,17031600400,22783.357376733784,4874135.168427566,11536448.954457812,26339711.47178588
0,17031600600,10361.117257850041,2386550.6150341346,5683644.9088651035,13044159.243414838
0,17031600700,4784.082054819728,1117289.7167058156,2663793.013832682,6119111.698307232
0,17031600900,14199.869198057675,3219813.2111207377,7653380.864654486,17549493.11825117
0,17031610300,12854.796496864288,2822391.3737847796,6695122.798998805,15314808.426116548
0,17031610400,1182.244553569872,337509.91632259695,814659.9519700042,1891306.7181540816
0,17031610800,4261.6468664718,980570.0958389381,2334322.2790403413,5359453.2462644065
0,17031611000,87.74653170423201,31140.08409714076,76250.70500546164,178999.42516036786
0,17031611100,1642.6266830210748,417019.7128703847,1000537.7280110818,2310423.8044935595
0,17031611200,602.9078041250941,175671.46441747659,425383.5131020419,995450.6120761656
0,17031611300,3136.928541821395,814371.5379138746,1954941.4583204691,4527240.619176206
0,17031611400,5655.031686458238,1393307.1834832474,3329990.674759499,7679456.213322828
0,17031611500,4017.601329138249,976974.92243827,2333859.942199762,5371424.69019303
0,17031611600,1111.0823184218943,296136.6453864649,712084.2611944645,1651896.4636000395
0,17031611700,865.4758673601717,234818.9198994718,566010.1282322656,1311998.649699211
0,17031611800,1399.6426296014188,385815.1092080049,928238.7814284096,2155394.9843813386
0,17031611900,303.29984830361707,87639.52505025375,212115.5361059825,493321.718253494
0,17031612000,1054.6226662919398,281512.255836552,677809.4297061246,1569726.3395873327
0,17031612100,485.53302048810997,128683.51164634709,308903.7883303514,717751.9597878782
0,17031620100,13038.16479399072,2861938.9710526764,6786255.3565238165,15531524.684213763
0,17031620200,1716.261816315302,435986.09510326834,1046090.213209547,2415702.5949812084
0,17031620300,21280.568617938057,4433909.002628702,10459174.674872212,23818082.286955897
0,17031620400,13542.210915407068,3050818.266535686,7252353.417462224,16605551.21481773
0,17031630100,746.7083121023627,224565.15021007747,544261.7779124139,1270371.215799158
0,17031630200,959.6178648095006,266409.81227314303,643138.9791422073,1492639.1444108186
0,17031630300,14554.763148010208,3269556.637656694,7756223.8938186895,17766413.329634078
0,17031630400,26398.723535162688,5677564.937350765,13445062.944784628,30693350.655150402
0,17031630500,13692.361437610487,3039323.1489700577,7207136.002358585,16487672.502988081
0,17031630800,14267.1249753327,3172940.8053444778,7522606.56981954,17206588.107622616
0,17031630900,11162.25285882608,2597428.759645361,6179225.261589082,14190461.529905647
0,17031640100,1420.3492959979271,367867.61776779906,883871.803457087,2043420.8803006997
0,17031640300,121088.6373558479,22672495.41147716,52989203.845381275,119724620.50075243
0,17031640400,32653.263125284662,6399362.262888597,15025770.664497571,34073886.80686258
0,17031640500,52322.15630860703,10007365.638799341,23441963.452502564,53051583.51037981
0,17031640600,29605.553507968027,5968847.752516749,14050102.031082796,31941826.048729718
0,17031640700,12769.077380687999,2744536.43437769,6496239.832913608,14833806.418665085
0,17031640800,4357.985706988845,991721.393328937,2359504.856609842,5410719.553758817
0,17031650100,16655.405232090343,3662124.7221581414,8673539.294859324,19835886.38318586
0,17031650200,33380.99181695685,6912828.713277851,16310183.790555762,37163598.54118205
0,17031650301,36573.474176681906,7519473.356697684,17731398.183961928,40374583.00626777
0,17031650302,11367.602151356687,2499821.7431289265,5927387.343520864,13555513.775417374
0,17031650400,31872.407144045046,6593531.540316632,15551386.549095372,35445147.17988638
0,17031650500,30184.418108931975,6325811.58506471,14939240.186812177,34060691.79997306
0,17031660301,1142.6595464666336,321660.4972085168,777222.9445764817,1805158.9509797425
0,17031660302,14311.11794766476,3266711.170761816,7770753.380972515,17834555.712780528
0,17031660400,19771.539884232865,4366081.837764985,10494652.454030769,23589799.033762615
0,17031660500,15872.282608667345,3550030.185371826,8426608.373724595,19323692.981615823
0,17031660600,26541.643909346953,5594088.042593681,13223177.043751176,30157456.263642803
0,17031660700,2137.122850705168,553165.6837792089,1329026.9526914745,3072462.5896641444
0,17031660800,19723.063428647627,4342297.246903374,10298302.057804277,23555084.179794878
0,17031660900,6239.236277175944,1378612.4317119864,3268829.004855069,7489474.493800505
0,17031661000,21283.655407766575,4388536.320074759,10348670.037098736,23556183.946420774
0,17031661100,31742.774669071925,6531060.0524740685,15400668.263408616,35072845.20817825
0,17031670100,542.4053522294187,150587.6303672586,363533.80156347086,843714.4977495434
0,17031670200,341.91359636448607,110141.11963849107,268305.5686682727,627261.9597794275
0,17031670300,310.8959717685699,99142.10723783413,241374.0838078598,564042.0012278389
0,17031670400,1861.7148696715176,462667.8990776181,1108329.4814747742,2556046.2492143135
