,FIPS,exposure1,exposure2,exposure3,exposure4
0,17143001800,2.527083565860589,2.5270835658605884,2.5274630891377448,2.527014574069658
0,17143001900,1.4737030655956391,1.4737030655956391,1.4737030655956391,1.4737030655956393
0,17143002000,2.2478094602676233,2.2478094602676233,2.2147592442498,2.20774983581462
0,17143002100,2.824301032652642,2.824301032652642,2.8219737831523246,2.818466478525652
0,17143002200,2.3331130212496274,2.3331130212496274,2.334154569975342,2.333256454728115
0,17143002300,2.35705022871563,2.35705022871563,2.3581041964379166,2.3568596869834857
0,17143002400,2.08527171875051,2.08527171875051,2.085923906709046,2.085510146348453
0,17143002500,2.5675736469661747,2.5675736469661747,2.568893080309354,2.5705050399306804
0,17143002600,2.2464739383096983,2.2464739383096983,2.249030022884686,2.248251721371344
0,17143002701,2.718648044386038,2.7186480443860384,2.7194597613352567,2.719734338793635
0,17143002702,3.0275557758686222,3.027555775868623,3.030050654350437,3.030946880724544
0,17143002800,2.844860005457815,2.8448600054578144,2.8476305466817817,2.8452846155182185
0,17143002900,2.6355603610439777,2.6355603610439777,2.638904398467096,2.6358041273282873
0,17143003000,2.6321770968978213,2.6321770968978213,2.636833542336041,2.632561361483509
0,17143003101,2.5921845359493103,2.59218453594931,2.590864629639822,2.5929289837155407
0,17143003102,2.710064624294443,2.710064624294443,2.7137808108216173,2.7130118774685146
0,17143003200,2.97609334268654,2.9760933426865392,2.9794694074162655,2.9775616528091855
0,17143003300,2.537285812606693,2.5372858126066924,2.541013018902167,2.5405566082577304
0,17143003401,2.5815241931795683,2.5815241931795683,2.5882456803468536,2.5857584450815474
0,17143003402,2.8287503898939232,2.8287503898939232,2.8296471999347332,2.8288584052992722
0,17143003601,2.5409613901036034,2.540961390103603,2.5418853436547444,2.5415672451437925
0,17143003602,2.2006569547702117,2.2006569547702117,2.201000837268361,2.1995941947882796
0,17143003700,2.349078469373522,2.349078469373522,2.350960350894607,2.349691689013465
0,17143003800,1.9969895100881272,1.9969895100881272,1.9943405616993028,2.000564364403972
0,17143003900,2.3589335788107078,2.3589335788107078,2.3603998815615492,2.3591455742001206
0,17143004000,1.8746619100764363,1.8746619100764363,1.867259549460233,1.8735297556185955
0,17143004101,2.6820778207991327,2.6820778207991327,2.68379996258591,2.683190644542331
0,17143004102,2.898221961015655,2.8982219610156545,2.897959847524212,2.8976416419374718
0,17143004200,2.9355399766136916,2.935539976613691,2.9355073621452314,2.9392587901068765
0,17143004300,1.4550458007541096,1.4550458007541096,1.4543819821463169,1.4517832809927327
0,17143004400,2.323509959558298,2.323509959558298,2.323501077213556,2.3251871550787935
0,17143004500,2.9150291988092025,2.9150291988092025,2.9188664669592157,2.9193971431831187
0,17143004600,2.550910845891131,2.550910845891131,2.558157915936407,2.5536772239325836
0,17143004801,2.6152275402868823,2.615227540286882,2.6179416473533186,2.61715005050611
0,17143004802,2.603866451861984,2.603866451861984,2.608378137806618,2.6074524432212414
0,17143004901,2.195998389374133,2.195998389374133,2.197270047624175,2.196255145901198
0,17143004902,2.6169276559788592,2.6169276559788592,2.6162928536786043,2.6162955861394606
0,17143005000,1.9649354311613845,1.964935431161385,1.9660950363625973,1.9686647611448413
0,17163500400,2.053544193272539,2.053544193272539,2.0504447400795733,2.0567636892416483
0,17163500500,2.483709078847743,2.483709078847743,2.4912288630007087,2.485401374332012
0,17163500900,2.4838060549246377,2.4838060549246372,2.4794857473364167,2.485316855319615
0,17163501100,1.6191979553687377,1.6191979553687377,1.6242780176276759,1.62387345901044
0,17163501200,1.5764873678472893,1.5764873678472893,1.5639336643013118,1.5792197580201577
0,17163501300,2.1388874163474862,2.1388874163474862,2.1462038153958978,2.1395834221466323
0,17163501400,1.8431802778576476,1.8431802778576474,1.8380263412380644,1.8441301389601443
0,17163501501,2.5545064350898543,2.5545064350898543,2.5497872910433097,2.55679631690374
0,17163501502,2.317643297564388,2.317643297564388,2.314661046646463,2.3181970015529028
0,17163501602,2.907154631174467,2.907154631174467,2.902448145038946,2.90803047420187
0,17163501603,2.6086541930447185,2.6086541930447185,2.6042303376266283,2.6094856208563755
0,17163501604,2.707709838506838,2.7077098385068386,2.702675971265918,2.7086337605341164
0,17163501605,2.1831592739338292,2.1831592739338292,2.1809719438669277,2.183973515704555
0,17163501700,2.2657307518814953,2.2657307518814953,2.258965517657979,2.2669811294928532
0,17163501800,2.7313904579061283,2.7313904579061288,2.7304240416522227,2.7315701574304976
0,17163501900,2.159504236503298,2.159504236503298,2.158129937810248,2.1597606620477734
0,17163502100,1.895797847193783,1.8957978471937833,1.8874691493546323,1.8973017009662758
0,17163502200,1.8509847570205131,1.850984757020513,1.8494190062813238,1.8512143943362558
0,17163502300,2.712640013362458,2.7126400133624577,2.7104775270726496,2.713241845215411
0,17163502401,1.5751737602574507,1.5751737602574511,1.5803852390696551,1.5741534627073661
0,17163502404,2.486864911064884,2.4868649110648837,2.4886714196378765,2.489736217843516
0,17163502500,1.7812404143214335,1.7812404143214335,1.7757456987821236,1.78221661612597
0,17163502602,2.2994404440675824,2.2994404440675824,2.2862456711919137,2.3015727259748013
0,17163502603,2.316706371442801,2.3167063714428004,2.310608727178832,2.3132019038576868
0,17163502700,1.9393036972459292,1.9393036972459292,1.9328831780020423,1.9404572762180556
0,17163502800,2.7077805385363845,2.7077805385363845,2.7028044292914233,2.707861150266888
0,17163502900,1.5115502487275465,1.5115502487275465,1.5005221935957571,1.5135666178477858
0,17163503100,1.6461136762267774,1.6461136762267776,1.65433252370156,1.6488739875332934
0,17163503202,2.919661938696329,2.9196619386963296,2.916637007584494,2.920238242530651
