,RESIDENCE,WORKPLACE,JOBS
58816,17097865400,17031803010,98.67655468191565
58817,17097865400,17031805107,98.67655468191565
58818,17097865400,17031806801,197.3531093638313
58819,17097865400,17031806900,98.67655468191565
58820,17097865400,17031808702,148.01483202287346
58821,17097865400,17031809400,98.67655468191565
58822,17097865400,17031839100,690.7358827734096
58823,17097865400,17031980000,98.67655468191565
58824,17097865400,17043840201,95.36842105263159
58825,17097865400,17097863500,690.1240562995561
58826,17097865400,17097863601,138.02481125991122
58827,17097865400,17097863702,276.04962251982244
58828,17097865400,17097864505,414.0744337797337
58829,17097865400,17097864802,276.04962251982244
58830,17097865400,17097864901,138.02481125991122
58831,17097865400,17097864903,138.02481125991122
58832,17097865400,17097864904,138.02481125991122
58833,17097865400,17097865400,4140.744337797337
58834,17097865400,17097865502,414.0744337797337
58835,17097865400,17097865801,138.02481125991122
58836,17097865400,17097865802,2001.3597632687126
58837,17097865400,17097866200,138.02481125991122
58838,17097865400,17201000600,83.07142857142857
58839,17097865501,17031770202,98.67655468191565
58840,17097865501,17031808702,98.67655468191565
58841,17097865501,17031839100,197.3531093638313
58842,17097865501,17097863400,207.03721688986684
58843,17097865501,17097865400,276.04962251982244
58844,17097865501,17097865502,138.02481125991122
58845,17097865501,17097865802,138.02481125991122
58846,17097865501,17097866200,138.02481125991122
58847,17097865502,17031010400,98.67655468191565
58848,17097865502,17031801500,197.3531093638313
58849,17097865502,17031808800,197.3531093638313
58850,17097865502,17031820902,98.67655468191565
58851,17097865502,17031839100,197.3531093638313
58852,17097865502,17031841900,98.67655468191565
58853,17097865502,17043844501,63.578947368421055
58854,17097865502,17097863004,138.02481125991122
58855,17097865502,17097863400,138.02481125991122
58856,17097865502,17097863500,138.02481125991122
58857,17097865502,17097863702,621.1116506696005
58858,17097865502,17097864801,207.03721688986684
58859,17097865502,17097865400,483.0868394096893
58860,17097865502,17097865502,414.0744337797337
58861,17097865502,17097865700,138.02481125991122
58862,17097865502,17097865802,828.1488675594674
58863,17097865600,17031081800,98.67655468191565
58864,17097865600,17031160700,98.67655468191565
58865,17097865600,17031320400,98.67655468191565
58866,17097865600,17031801500,98.67655468191565
58867,17097865600,17031801601,98.67655468191565
58868,17097865600,17031801606,98.67655468191565
58869,17097865600,17031801800,98.67655468191565
58870,17097865600,17031802505,98.67655468191565
58871,17097865600,17031803010,98.67655468191565
58872,17097865600,17031804105,98.67655468191565
58873,17097865600,17031808702,148.01483202287346
58874,17097865600,17031808800,98.67655468191565
58875,17097865600,17031820902,98.67655468191565
58876,17097865600,17031839100,394.7062187276626
58877,17097865600,17031842200,98.67655468191565
58878,17097865600,17089852201,351.5833333333333
58879,17097865600,17097862200,138.02481125991122
58880,17097865600,17097863601,138.02481125991122
58881,17097865600,17097863702,483.0868394096893
58882,17097865600,17097864521,138.02481125991122
58883,17097865600,17097865400,138.02481125991122
58884,17097865600,17097865802,276.04962251982244
58885,17097865700,17031010400,98.67655468191565
58886,17097865700,17031081401,98.67655468191565
58887,17097865700,17031081700,98.67655468191565
58888,17097865700,17031281900,98.67655468191565
58889,17097865700,17031800200,296.0296640457469
58890,17097865700,17031800400,98.67655468191565
58891,17097865700,17031801500,197.3531093638313
58892,17097865700,17031801601,197.3531093638313
58893,17097865700,17031802607,98.67655468191565
58894,17097865700,17031803005,98.67655468191565
58895,17097865700,17031808800,197.3531093638313
58896,17097865700,17031820902,98.67655468191565
58897,17097865700,17031839100,986.7655468191565
58898,17097865700,17043840201,63.578947368421055
58899,17097865700,17043844601,63.578947368421055
58900,17097865700,17097863004,138.02481125991122
58901,17097865700,17097863400,138.02481125991122
58902,17097865700,17097863702,690.1240562995561
58903,17097865700,17097864505,483.0868394096893
58904,17097865700,17097864521,138.02481125991122
58905,17097865700,17097864801,552.0992450396449
58906,17097865700,17097864802,621.1116506696005
58907,17097865700,17097864901,138.02481125991122
58908,17097865700,17097865400,1449.2605182290679
58909,17097865700,17097865501,138.02481125991122
58910,17097865700,17097865700,690.1240562995561
58911,17097865700,17097865802,1932.347357638757
58912,17097865700,17097866200,414.0744337797337
58913,17097865801,17031081700,98.67655468191565
58914,17097865801,17031281900,98.67655468191565
58915,17097865801,17031320400,148.01483202287346
58916,17097865801,17031770400,98.67655468191565
58917,17097865801,17031800400,98.67655468191565
58918,17097865801,17031801500,296.0296640457469
58919,17097865801,17031801601,296.0296640457469
