GEOID,income
17031827200,43545.08
17031827300,28012.174000000003
17031827400,51981.56
17031827500,40519.744
17031827600,22205.25
17031827700,28877.816000000003
17031827801,50503.042
17031827802,78114.43199999999
17031827804,82141.437
17031827805,80244.95800000001
17031827901,91824.635
17031827902,57733.592000000004
17031828000,44775.847
17031828100,64425.398
17031828201,28066.626
17031828202,83185.211
17031828300,68833.017
17031828401,80441.787
17031828402,67512.476
17031828503,36805.233
17031828504,43965.880999999994
17031828505,64746.869000000006
17031828506,75467.939
17031828601,83963.996
17031828602,93349.319
17031828701,68278.33099999999
17031828702,57457.985
17031828801,94337.185
17031828802,74117.924
17031828900,20100.66
17031829000,0
17031829100,40197.808000000005
17031829200,45247.943
17031829301,94855.62
17031829302,10579.013
17031829401,22496.687
17031829402,27798.223
17031829500,39570.123999999996
17031829600,56804.233
17031829700,31392.242000000002
17031829800,114288.31
17031829901,79677.027
17031829902,67753.156
17031830001,38908.875
17031830003,108485.616
17031830004,104248.575
17031830005,115942.36
17031830006,38233.842000000004
17031830007,47585.324
17031830008,93635.02
17031830100,76400.4
17031830201,54699.606
17031830202,96374.739
17031830300,42338.422999999995
17031830400,63074.490999999995
17031830500,48694.935
17031830600,45451.469000000005
17031830700,64288.364
17031830800,108375.088
17031830900,110988.72799999999
17031831000,159662.089
17031831100,60815.767
17031831200,42540.075
17031831300,44943.223
17031831400,31689.156000000003
17031831500,51251.212
17031831600,52461.257000000005
17031831700,73640.173
17031831800,69794.34300000001
17031831900,169697.46399999998
17031832000,175476.60199999998
17031832100,101631.715
17031832200,136902.323
17031832300,138076.284
17031832400,124882.306
17031832500,149770.534
17031832600,201428.957
17031832900,117455.68699999999
17031833000,140290.5
17031833100,130615.13900000001
17031833300,102358.5
17031833900,32697.787999999997
17031834000,30258.644000000004
17031834200,66676.025
17031834300,54193.013
17031834400,51078.695
17031834500,15335.820999999998
17031834600,21614.792
17031834700,6049.3859999999995
17031834800,19631.487999999998
17031834900,10190.166
17031835000,34899.14
17031835100,48489.240999999995
17031835200,66815.37
17031835500,25446.455999999995
17031835600,35759.628
17031835700,0
17031835800,11798.749
17031835900,0
17031836000,50735.350999999995
17031836100,32228.828999999998
17031836200,47397.683999999994
17031836300,89204.035
17031836400,48155.166
17031836500,11928.125
17031836600,51509.489
17031836700,16105.600999999999
17031836800,12693.842000000002
17031836900,19594.658
17031837000,20646.804
17031837100,54406.782
17031837300,41925.152
17031837400,17537.5
17031837800,41967.562000000005
17031838000,6635.375
17031838100,71787.299
17031838200,60274.502
17031838300,92389.585
17031838600,12924.495
17031838700,23572.217999999997
17031838800,21214.869
17031839000,121822.76800000001
17031839100,123909.195
17031839200,60164.074
17031839500,102110.36
17031839600,62378.405999999995
17031839700,63300.153999999995
17031839800,50946.025
17031839900,80499.24799999999
17031840000,99968.868
17031840100,35281.216
17031840200,70135.709
17031840300,41681.575
17031840400,17021.235
17031840700,34627.695
17031840800,30099.108000000004
17031841000,129489.028
17031841100,22897.64
17031841200,45195.39
17031841300,40213.636
17031841400,14145.138
17031841500,26481.409000000003
17031841600,0
17031841700,11921.132
17031841800,38552.087
17031841900,124040.025
17031842000,130603.875
17031842100,35313.128000000004
17031842200,134244.646
17031842300,127426.81300000001
17031842400,43918.038
17031842500,28619.710999999996
17031842600,50752.369000000006
17031842800,20629.318
17031842900,0
17031843000,27456.982000000004
17031843100,19944.735
17031843200,42100.627
17031843300,50131.943
17031843400,18341.884000000002
17031843500,15028.25
17031843600,44465.176
17031843700,73472.65299999999
17031843800,45738.372
17031843900,55806.523
17031980000,0
17031980100,0
17031990000,0
17033880100,78849.42599999999
17033880200,61895.41
17033880300,68042.628
17033880400,49374.20100000001
17033880500,65259.348
17033880600,70339.42
17035972400,63747.765
17035972500,66233.212
17035972600,62136.48
17037000100,68509.47399999999
17037000200,87976.681
17037000300,81429.58
17037000400,95704.25099999999
17037000500,68966.292
17037000600,78239.193
17037000700,85079.756
17037000800,69066.139
17037000900,104138.773
17037001001,23223.465
17037001002,17591.694
17037001300,73297.614
17037001400,97196.06300000001
17037001500,55053.53400000001
17037001600,90938.302
17037001700,81998.897
17037001800,78409.844
17037001900,81994.924
17037002000,75009.693
17037002100,62608.888000000006
17037002200,0
17039971400,73017.143
17039971500,75775.905
17039971600,82998.201
17039971700,55187.19
17039971800,52723.77
17041952000,66133.581
17041952100,75063.177
17041952200,67968.041
17041952300,58237.547999999995
17041952400,51736.364
17043840000,60202.468
17043840101,70586.86
17043840102,65501.212999999996
17043840103,82943.192
17043840104,56202.248
17043840201,123438.00300000001
17043840202,107439.106
17043840303,70858.039
17043840304,75709.299
17043840600,134660.366
17043840703,77338.82
17043840704,56269.096000000005
17043840705,115195.87
17043840706,102747.56199999999
17043840801,48498.134000000005
17043840802,94090.33099999999
17043840901,100325.80700000002
17043840904,57564.01
17043840906,55985.54800000001
17043840907,97561.44300000001
17043840908,76272.927
17043840910,57169.422
17043840911,85965.647
17043841002,132034.485
17043841003,79982.77
17043841004,97573.93
17043841102,88337.966
17043841103,92012.405
17043841104,103268.196
17043841108,93590.06800000001
17043841109,79219.129
17043841110,104493.692
17043841111,96728.23899999999
17043841112,110877.335
17043841113,101231.63900000001
17043841114,118630.48199999999
17043841204,82179.01400000001
17043841205,93841.21800000001
17043841206,97145.517
17043841207,74206.289
17043841208,82420.58099999999
17043841209,120412.37299999999
17043841210,76624.716
17043841307,111826.506
17043841308,131510.917
17043841310,153046.682
17043841312,52625.638
17043841313,79938.846
17043841314,108420.70599999999
17043841315,82044.578
17043841316,103922.28
17043841318,108934.921
17043841320,63552.096
17043841321,117221.385
17043841322,84682.16699999999
17043841323,91032.69
17043841324,119331.19100000002
17043841325,103792.424
17043841326,144551.13199999998
17043841327,130646.76800000001
17043841401,88287.405
17043841403,115686.147
17043841404,107094.275
17043841501,75540.496
17043841503,75574.72399999999
17043841504,68342.981
17043841603,65354.694
17043841604,77400.384
17043841605,83318.421
17043841606,108038.93699999999
17043841607,95715.882
17043841703,46092.98
17043841704,135792.18899999998
17043841705,71684.463
17043841706,80728.316
17043841801,122291.64299999998
17043841802,129198.87800000001
17043841901,158779.774
17043841902,116856.5
17043842000,125366.02900000001
17043842100,145711.893
17043842200,123342.85800000001
17043842300,181253.075
17043842400,91694.778
17043842500,123459.71699999999
17043842601,180540.27399999998
17043842602,148277.816
17043842603,116182.364
17043842604,120729.476
17043842605,116544.634
17043842702,96155.391
17043842703,119378.25
17043842704,96355.52899999998
17043842706,106787.83799999999
17043842708,147388.857
17043842709,103577.57199999999
17043842710,99401.71699999999
17043842711,144503.126
17043842800,139063.147
17043842900,113833.42800000001
17043843000,133589.93899999998
17043843100,40861.763
17043843200,77384.3
17043843301,74452.898
17043843302,95372.05699999999
17043843400,102385.799
17043843500,97437.241
17043843601,73737.744
17043843602,90971.26200000002
17043843700,100051.91100000002
17043843800,96531.373
17043843900,159888.726
17043844001,153817.039
17043844002,157647.625
17043844100,148045.238
17043844201,72599.105
17043844202,99803.62400000001
17043844301,79606.856
17043844304,91134.40400000001
17043844305,94840.161
17043844306,56951.032
17043844307,60083.757000000005
17043844401,137516.245
17043844402,108734.885
17043844501,91682.278
17043844502,129671.345
17043844601,111567.29199999999
17043844602,128486.009
17043844701,82379.869
17043844702,158345.101
17043844801,128246.287
17043844802,122291.569
17043844901,126946.077
17043844902,137326.88799999998
17043845000,97484.504
17043845100,123422.04200000002
17043845200,116465.134
17043845300,120322.332
17043845401,191256.697
17043845402,123892.323
17043845502,56167.7
17043845505,89244.16
17043845506,66664.97200000001
17043845507,124939.33099999999
17043845508,83826.734
17043845509,162346.26899999997
17043845510,87640.055
17043845601,113385.13299999999
17043845602,116886.75100000002
17043845701,117067.224
17043845702,133542.22699999998
17043845703,98000.83600000001
17043845704,90857.32199999999
17043845802,110422.55900000001
17043845803,43474.539000000004
17043845805,119381.87599999999
17043845807,101278.478
17043845808,141117.046
17043845809,105636.995
17043845810,93522.668
17043845811,101626.80200000001
17043845901,135265.719
17043845902,174207.16199999998
17043846002,82510.77
17043846003,111371
17043846004,91353.47700000001
17043846102,110734.227
17043846103,131762.26
17043846104,133586.58399999997
17043846105,137317.19400000002
17043846106,125006.57800000001
17043846201,105008.601
17043846202,124913.061
17043846203,131473.811
17043846205,141292.762
17043846206,125077.347
17043846207,139283.05
17043846208,144290.236
17043846209,99892.18199999999
17043846304,155248.979
17043846305,96761.951
17043846307,99454.135
17043846308,70161.40299999999
17043846310,63992.497
17043846311,110692.05300000001
17043846312,87836.29299999999
17043846313,161599.98200000002
17043846314,116143.823
17043846315,124954.79199999999
17043846404,82939.534
17043846405,146992.586
17043846408,161266.81699999998
17043846409,144263.18300000002
17043846410,106094.636
17043846411,93105.825
17043846412,99675.394
17043846413,114131.869
17043846504,104141.041
17043846507,93848.058
17043846509,90534.134
17043846510,72474.224
17043846511,78990.474
17043846513,163706.892
17043846514,130948.727
17043846515,70072.462
17043846517,123848.79199999999
17043846518,157776.871
17043846519,99951.55200000001
17043846521,130190.366
17043846522,110262.94200000001
17043846523,151229.201
17043846524,137686.946
17043846603,43828.109
17043846604,86938.24
17043846701,79772.975
17043846702,70179.225
17045070100,69019.18
17045070200,62131.35
17045070300,49796.861
17045070400,49684.663
17045070500,65535.176
17047956900,62201.856
17047957000,72454.879
17047957100,55406.782
17049950100,82515.76
17049950200,80492.261
17049950300,61074.572
17049950400,61267.499
17049950500,84168.185
17049950600,74294.272
17049950700,32987.898
17049950800,23483.25
17051950500,42767.942
17051950600,51765.19
17051950700,62154.96599999999
17051950800,44486.495
17051950900,48099.263000000006
17051951000,53511.401
17051951100,50733.465
17053961600,71049.565
17053961700,61626.292
17053961800,58924.280999999995
17053961900,74283.738
17053962000,31510.976000000002
17055040100,65571.158
17055040200,63085.794
17055040300,49051.269
17055040400,57796.362
17055040500,68054.00200000001
17055040600,53190.41099999999
17055040700,42646.985
17055040800,65035.202000000005
17055040900,23502.563
17055041000,36351.564
17055041100,38860.087999999996
17055041200,60593.316000000006
17057952800,48144.25
17057952900,74077.395
17057953000,57840.79699999999
17057953100,65846.848
17057953200,73024.427
17057953300,72656.326
17057953400,49557.820999999996
17057953500,31222.933999999994
17057953600,52788.018
17057953700,56129.53599999999
17057953800,69723.332
17057953900,54278.968
17059972700,67010.07100000001
17059972800,46835.428
17061973600,68610.927
17061973700,38779.876000000004
17061973800,63938.14599999999
17061973900,46730.139
17061974000,65281.315
17063000102,83648.459
17063000103,95721.897
17063000200,94943.92300000001
17063000300,48311.814000000006
17063000400,77350.337
17063000500,89661.019
17063000600,70580.386
17063000700,98893.082
17063000800,87664.445
17063000900,76273.908
17065973100,56080.322
17065973200,67079.448
17065973300,48035.03
17067953700,62271.133
17067953800,55434.621
17067953900,57327.779
17067954000,56366.095
17067954100,58384.64300000001
17067954200,73680.62700000001
17067954300,53367.388
17069970900,45966.043
17069971000,62546.056000000004
17071973300,50409.62100000001
17071973400,51673.258
17071973500,61774.832
17073030100,63204.657999999996
17073030201,83622.031
17073030202,71811.41900000001
17073030203,100451.536
17073030300,70898.115
17073030400,64197.00399999999
17073030500,67546.569
17073030600,61633.856
17073030800,32157.976000000002
17073030900,47313.585
17073031000,66583.768
17073031100,46963.735
17073031200,74692.299
17075950100,48657.2
17075950200,75978.037
17075950300,72655.681
17075950400,40120.921
17075950500,62665.38
17075950600,61106.517
17075950700,63363.733
17075950800,73176.538
17075950900,55083.662000000004
17077010100,58662.027
17077010200,51041.56199999999
17077010300,51464.062000000005
17077010400,74060.254
17077010600,45956.981
17077010700,34439.929000000004
17077010800,47981.95
17077010900,42331.907
17077011000,93172.62199999999
17077011100,2947.3689999999997
17077011200,35176.875
17077011400,47943.652
17077011600,89720.381
17077011700,19511.18
17079977300,78435.27799999999
17079977400,55258.721000000005
17079977500,66393.589
17081050100,81555.82100000001
17081050200,62980.042
17081050300,61200.989
17081050400,60275.789
17081050500,66716.768
17081050600,74046.466
17081050700,52303.005
17081050800,68324.235
17081050900,23912.131
17081051000,21310.52
17081051100,32795.641
17083010100,60335.32
17083010200,81332.80099999999
17083010300,83750.34800000001
17083010401,74854.356
17083010402,70519.186
17083010500,66927.991
17085020100,68624.105
17085020200,87085.97
17085020300,62804.337
17085020401,85070.375
17085020402,60049.74399999999
17085020500,61961.412000000004
17087977600,69509.352
17087977700,55817.129
17087977800,54695.44
17087980000,0
17089850101,68566.164
17089850103,128046.53399999999
17089850105,124566.494
17089850106,106480.04
17089850201,60495.093
17089850202,49653.526
17089850301,39287.378
17089850302,51011.514
17089850400,67669.397
17089850500,79668.538
17089850600,115523.28300000001
17089850701,102070.315
17089850702,84826.68400000001
17089850703,84248.079
17089850800,66287.82400000001
17089851000,57284.235
17089851101,66907.428
17089851102,54649.039000000004
17089851301,48714.74100000001
17089851302,47011.82
17089851400,60176.145
17089851500,56486.734000000004
17089851600,54075.16199999999
17089851801,77882.635
17089851904,80325.239
17089851905,109445.019
17089851907,104784.51299999999
17089851908,79041.235
17089851909,85600.455
17089851910,94175.977
17089852001,87276.51699999999
17089852002,97881.175
17089852003,140349.22199999998
17089852101,179492.556
17089852102,132382.015
17089852201,107237.442
17089852202,88226.601
17089852300,91062.909
17089852401,127623.20800000001
17089852402,137799.183
17089852403,96056.119
17089852500,96305.79
17089852601,123581.86799999999
17089852606,139425.756
17089852700,99703.026
17089852803,104213.181
17089852805,110523.061
17089852806,110042.204
17089852807,140754.409
17089852808,112853.37
17089852903,71066.071
17089852904,52339.530999999995
17089852905,39266.981999999996
17089852906,69520.52
17089852907,58363.94
17089853001,76110.76400000001
17089853004,66939.101
17089853005,35755.064
17089853006,86089.344
17089853007,54588.527
17089853008,56876.17
17089853100,59494.48100000001
17089853200,49544.3
17089853300,46688.693
17089853400,45256.776000000005
17089853500,62554.612
17089853600,43054.937000000005
17089853900,82794.681
17089854001,95392.285
17089854002,67451.183
17089854100,36693.837
17089854200,46476.106
17089854301,48313.780999999995
17089854302,57140.612
17089854400,57603.968
17089854501,139419.41
17089854503,115807.729
17089854504,123953.186
17089854600,50548.797
17089854700,62182.653
17089854800,141143.322
17089854900,63575.676
17091010100,74922.96100000001
17091010201,90231.144
17091010202,76389.178
17091010300,82899.694
17091010400,91042.9
17091010500,91857.716
17091010601,104501.75600000001
17091010602,66259.992
17091010701,99925.45399999998
17091010702,71079.019
17091010800,75650.819
17091010900,68833.894
17091011000,42477.601
17091011100,57963.477
17091011200,82826.64
17091011300,58253.246
17091011400,17039.273999999998
17091011500,27811.234000000004
17091011600,27781.452
17091011700,20571.874
17091011800,60197.261
17091011900,60730.51
17091012000,66611.898
17091012100,74393.742
17091012200,54927.43
17091012300,30011.507999999998
17091012400,55651.874
17091012500,47854.863999999994
17091012600,89878.87
17093890101,106067.75300000001
17093890102,113946.474
17093890201,86933.121
17093890202,65075.879
17093890301,97366.45
17093890302,87007.475
17093890400,100025.38
17093890500,81074.646
17093890600,97470.936
17093890700,95469.185
17095000100,64108.352999999996
17095000200,73675.18
17095000300,55694.928
17095000400,73635.556
17095000500,73647.575
17095000600,51154.598999999995
17095000700,38914.316
17095000800,17149.853000000003
17095000900,31038.075
17095001000,47444.248
17095001100,24096.831000000002
17095001200,64382.84
17095001300,61746.130999999994
17095001400,75284.34
17095001500,56934.609000000004
17095001600,78258.462
17097860101,55367.633
17097860103,99700.97
17097860104,78787.37599999999
17097860200,45619.030999999995
17097860301,44726.135
17097860302,38918.324
17097860400,69613.91900000001
17097860500,50253.72900000001
17097860600,73469.586
17097860805,61359.00600000001
17097860806,86838.72299999998
17097860807,78150.069
17097860808,88519.19
17097860809,106991.12599999999
17097860810,103161.646
17097860811,114942.35600000001
17097860903,56028.297999999995
17097860904,82328.983
17097860905,85137.71
17097860906,98572.80099999999
17097861007,115204.12199999999
17097861008,99950.969
17097861009,138659.341
17097861010,103470.42800000001
17097861011,111371.421
17097861012,103540.756
17097861013,119708.638
17097861014,99523.805
17097861105,103975.204
17097861106,114639.58099999999
17097861107,125235.37199999999
17097861108,118122.278
17097861201,62977.583
17097861202,88523.40400000001
17097861301,62421.761
17097861303,51477.351
17097861304,61192.872
17097861402,67403.629
17097861403,62566.700999999994
17097861404,65538.414
17097861504,72570.189
17097861505,126151.15800000001
17097861506,83653.588
17097861507,81330.729
17097861508,73475.821
17097861509,73960.642
17097861510,98191.259
17097861603,123633.755
17097861604,134170.60600000003
17097861607,77516.465
17097861608,108524.7
17097861609,122202.26800000001
17097861610,146288.962
17097861611,161961.729
17097861701,85416.034
17097861702,77782.432
17097861803,57051.358
17097861804,27962.235
17097861901,61442.828
17097861902,51615.262
17097862000,50467.289000000004
17097862100,44474.015
17097862200,48278.36
17097862300,25889.154
17097862401,31944.234
17097862402,40447.519
17097862501,40669.007000000005
17097862502,53563.045
17097862603,42975.467000000004
17097862604,43404.332
17097862605,26656.565
17097862700,32075.405
17097862800,23175.925
17097862901,35117.039000000004
17097862902,41747.654
17097863003,0
17097863004,59201.3
17097863005,0
17097863006,0
17097863100,20024.356
17097863201,80983.908
17097863202,145255.571
17097863300,134697.564
17097863400,167925.178
17097863500,139734.994
17097863601,193012.982
17097863603,165250.259
17097863604,139424.028
17097863701,130608.36200000001
17097863702,108103.43400000001
17097863801,167742.81
17097863902,81002.70800000001
17097863903,122974.14600000001
17097863904,182463.17
17097864001,96250.575
17097864002,62711.139
17097864101,100747.51
17097864105,116703.746
17097864106,124736.773
17097864107,109375.05900000001
17097864108,94217.963
17097864203,93615.513
17097864204,72062.162
17097864205,102192.985
17097864206,75233.336
17097864303,123765.61300000001
17097864305,114862.66899999998
17097864306,152698.546
17097864307,155865.76200000002
17097864308,139484.51
17097864402,130414.659
17097864403,145232.552
17097864407,178518.721
17097864408,93980.71699999999
17097864409,91500.734
17097864410,142656.733
17097864411,161455.132
17097864412,137522.952
17097864505,110125.40200000002
17097864510,80128.09
17097864511,117809.87199999999
17097864512,203560.572
17097864513,142333.825
17097864514,161946.055
17097864515,144512.582
17097864516,137935.883
17097864517,184154.89
17097864518,139089.84900000002
17097864519,138303.269
17097864520,145366.179
17097864521,109778.274
17097864522,184901.555
17097864601,107927.633
17097864602,182700.35600000003
17097864700,202813.26100000003
17097864801,153432.919
17097864802,132930.72
17097864901,185247.353
17097864903,153159.72
17097864904,124163.86300000001
17097865000,77160.201
17097865200,79395.319
17097865300,132369.47400000002
17097865400,122452.86300000001
17097865501,148438.949
17097865502,143855.128
17097865600,139330.092
17097865700,182453.31
17097865801,129134.74699999999
17097865802,195186.63199999998
17097866000,106869.752
17097866100,29467.933999999997
17097866200,154723.532
17097990000,0
17099961701,73830.42599999999
17099961702,84293.94900000001
17099961800,70696.996
17099961900,72903.492
17099962000,61193.41099999999
17099962100,57086.106
17099962200,84876.94699999999
17099962300,67794.954
17099962400,69978.364
17099962500,69662.725
17099962600,70433.348
17099962700,28636.25
17099962800,61706.822
17099962900,43986.782
17099963000,78731.287
17099963100,65240.02000000001
17099963200,57820.873
17099963300,34300.322
17099963400,64387.42
17099963500,72182.168
17099963600,62719.447
17099963700,77625.703
17099963800,52294.40900000001
17099963900,71325.71
17099964000,78565.173
17099964100,78064.26
17099964200,51190
17099964300,41358.117
17101880700,71928.217
17101880800,53566.155999999995
17101880900,58720.82600000001
17101881000,40305.762
17101881100,44306.42
17103000100,82084.393
17103000200,80155.062
17103000300,66544.412
17103000400,72474.463
17103000500,66142.02
17103000600,52411.848999999995
17103000700,80178.02900000001
17103000800,67532.081
17103000900,68949.591
17105960100,78271.16699999999
17105960200,77182.061
17105960300,66044.578
17105960400,70366.795
17105960500,38279.31
17105960600,52131.35
17105960700,70134.11200000001
17105960800,66251.522
17105960900,73526.103
17105961000,73776.90299999999
17107952900,71878.14
17107953000,82762.509
17107953100,74449.966
17107953200,63633.497
17107953300,57883.426999999996
17107953400,74739.195
17107953500,78445.425
17107953600,76907.86099999999
17109010100,60457.152
17109010200,66169.46
17109010300,87729.838
17109010400,84178.34399999998
17109010500,0
17109010600,49621.962999999996
17109010700,84970.071
17109010900,17207.892
17109011000,72531.19900000001
17109011100,54416.681
17111870101,89068.51399999998
17111870102,98698.34199999999
17111870200,68259.96399999999
17111870301,39085.998999999996
17111870302,61610.295
17111870401,81180.713
17111870402,66269.137
17111870500,84889.9
17111870603,69559.171
17111870604,106088.641
17111870605,92763.83099999999
17111870606,72909.23199999999
17111870702,89127.51200000002
17111870703,114830.02
17111870704,71419.632
17111870803,126537.132
17111870807,102622.547
17111870808,105203.76800000001
17111870809,107734.444
17111870810,106467.306
17111870811,87913.664
17111870812,78731.677
17111870902,92782.577
17111870903,61431.447
17111870904,88109.44299999998
17111870905,72728.839
17111871003,93867.022
17111871004,77959.481
17111871104,116432.23199999999
17111871105,109458.34199999999
17111871106,125626.716
17111871107,140814.527
17111871108,121374.132
17111871109,112822.806
17111871201,79275.954
17111871202,72312.886
17111871205,81052.395
17111871206,128688.653
17111871207,90580.728
17111871208,108238.65
17111871209,58957.787000000004
17111871301,98014.099
17111871304,84223.689
17111871305,128231.909
17111871306,107543.405
17111871307,95079.90400000001
17111871310,92852.5
17111871311,91230.179
17111871402,121621.778
17111871404,87020.791
17111871500,100358.68
17111871600,100093.849
17113000102,73821.554
17113000104,69464.385
17113000105,125318.56800000001
17113000200,0
17113000301,71480.027
17113000302,78880.545
17113000400,72633.195
17113000501,77977.328
17113000502,83212.44099999999
17113000504,73713.685
17113000505,137224.927
17113001103,92850.51400000001
17113001104,125429.20300000001
17113001105,104432.087
17113001106,66610.732
17113001200,60223.907999999996
17113001301,62885.162000000004
17113001302,59560.862
17113001303,47260.28
17113001402,111502.681
17113001403,68366.951
17113001404,34057.975
17113001500,46778.952000000005
17113001600,7121.97
17113001700,37742.739
17113001800,92480.649
17113002101,65306.878
17113002102,120091.01
17113005101,132484.604
17113005102,96489.99699999999
17113005201,111038.67800000001
17113005202,89689.59300000001
17113005400,103762.757
17113005501,80574.729
17113005502,87325.24
17113005601,69597.80099999999
17113005602,81405.522
17113005700,79679.2
17113005800,71762.071
17113005900,72691.56
17113006000,90314.963
17115000200,18217.805999999997
17115000300,29678.121999999996
17115000400,10828.18
17115000500,29364.594000000005
17115000600,11963.66
17115000900,28564.597999999998
17115001000,24277.091999999997
17115001100,34819.513999999996
17115001200,29919.75
17115001300,81794.03
17115001400,69712.854
17115001500,74125.228
17115001600,58874.200999999994
17115001700,55634.962999999996
17115001801,69486.588
17115001802,48913.265
17115001900,22742.356
17115002000,34516.326
17115002100,22319.212000000003
17115002200,75703.63900000001
17115002300,71109.415
17115002401,80468.558
17115002402,78966.132
17115002500,86648.289
17115002601,79689.402
17115002602,74979.252
17115002700,67611.945
17115002800,73368.872
17115002901,101465.882
17115002902,85328.694
17115002903,24996.36
17115002904,70197.16
17115003000,76902.151
17115003100,28473.52
17117956000,66558.946
17117956100,61512.437000000005
17117956200,61407.763
17117956300,90442.962
17117956400,61296.002
17117956500,84258.288
17117956600,71595.09
17117956700,72178.069
17117956800,67361.87400000001
17117956900,36718.176
17117957000,55533.472
17117957100,65736.626
17117957200,46410.852
17119400101,48988.51800000001
17119400102,47416.01
17119400200,35325.171
17119400600,21262.065
17119400700,25375.296000000002
17119400801,75513.929
17119400802,58171.682
17119400903,35212.399000000005
17119400904,72169.469
17119400951,71223.484
17119400952,57223.810999999994
17119401000,47735.121
17119401100,57324.64800000001
17119401200,41024.670000000006
17119401300,32553.389000000003
17119401400,65095.744000000006
17119401500,45088.227999999996
17119401701,37553.858
17119401721,80105.703
17119401722,58808.054000000004
17119401800,74803.776
17119401901,65171.39300000001
17119401903,41673.427
17119401904,69258.447
17119402000,41015.469
17119402100,34159.295
17119402200,67919.083
17119402300,58157.64
17119402400,34432.628
17119402500,39855.533
17119402600,28539.862999999998
17119402701,87100.789
17119402721,75451.95
17119402722,90028.578
17119402801,91688.729
17119402802,94955.427
17119402803,91190.25300000001
17119402900,85585.381
17119403001,82693.617
17119403002,92255.81
17119403101,101904.05900000001
17119403121,108316.15800000001
17119403122,102932.92300000001
17119403200,52188.592000000004
17119403300,47267.184
17119403401,75912.473
17119403402,50368.803
17119403502,97237.433
17119403531,86664.174
17119403532,102002.296
17119403533,94158.21
17119403534,85045.541
17119403601,83979.612
17119403603,96967.543
17119403604,71169.494
17119403701,117568.055
17119403702,96546.29400000001
17119403801,90449.07400000001
17119403802,75714.561
17119404000,34112.882000000005
17119404100,53516.458
17121951600,60691.310999999994
17121951700,69051.605
17121951800,58187.58
17121951900,64560.625
17121952000,57689.58899999999
17121952100,47224.384000000005
17121952200,69280.76400000001
17121952300,62946.72
17121952400,69994.161
17121952500,31804.200999999997
17121952600,32305.274000000005
17121952700,35390.087
17123961100,65211.32
17123961200,70433.805
17123961300,81571.344
17123961400,73901.59700000001
17123961500,66951.74
17125956300,69492.546
17125956400,35159.626000000004
17125956500,31073.623000000003
17125956600,57900.934
17125956700,73434.508
17125956800,54087.583999999995
17127970100,71068.61099999999
17127970200,44917.424000000006
17127970300,43922.73
17127970400,34627.983
17129010100,90348.21
17129010200,88375.93
17129010300,71736.344
17131040100,74157.915
17131040200,54375.912000000004
17131040300,78405.17599999999
17131040400,71707.884
17133600101,91352.109
17133600102,126893.558
17133600401,83316.114
17133600402,101387.54699999999
17133600501,87622.998
17133600502,72529.74799999999
17135957300,69768.68400000001
17135957400,58097.611999999994
17135957500,68961.92899999999
17135957600,73644.986
17135957700,43096.332
17135957800,55397.649000000005
17135957900,59772.155
17135958000,62053.265
17137951400,55426.32
17137951500,72757.269
17137951600,29840.202
17137951700,44178.03
17137951800,60552.84
17137951900,66039.411
17137952000,45071.168
17137952100,64797.812000000005
17137952200,74056.266
17137952300,72960.592
17139976900,76555.686
17139977000,60160.530999999995
17139977100,82088.83
17139977200,64307.577000000005
17141960700,94509.89199999999
17141960800,65150.597
17141960900,55083.246
17141961000,69345.625
17141961100,62585.191
17141961200,66899.13900000001
17141961300,88900.054
17141961400,73410.608
17141961500,71320.629
17141961600,52818.39600000001
17141961700,81522.17300000001
17143000100,12433.841
17143000200,9048.721
17143000300,20526.518
17143000500,0
17143000600,16717.826999999997
17143000900,10615.878
17143001200,5687.8859999999995
17143001300,25963.629
17143001500,14062.393999999998
17143001600,43037.545
17143001800,45747.308000000005
17143001900,78314.107
17143002000,100721.525
17143002100,40465.045999999995
17143002200,48116.832
17143002300,66812.742
17143002400,52061.989
17143002500,23621.964000000004
17143002600,74399.578
17143002701,59144.137
17143002702,79849.27
17143002800,47699.24800000001
17143002900,69852.144
17143003000,72615.99
17143003101,67383.489
17143003102,82366.95800000001
17143003200,77604.02600000001
17143003300,111243.549
17143003401,92640.879
17143003402,114159.20800000001
17143003601,61161.78600000001
17143003602,66650.90400000001
17143003700,86781.92599999999
17143003800,69339.842
17143003900,123008.11099999999
17143004000,80278.942
17143004101,117415.14299999998
17143004102,58920.625
17143004200,61378.738000000005
17143004300,47849.755999999994
17143004400,42452.52099999999
17143004500,64248.232
17143004600,61066.785
17143004801,83620.762
17143004802,60783.605
17143004901,77993.402
17143004902,92983.29
17143005000,11832.930999999999
17145030100,69478.31
17145030200,40215.927
17145030300,62399.834
17145030400,55779.182
17145030500,74802.407
17145030600,60321.998
17147954500,89415.079
17147954600,84218.619
17147954700,63905.981
17147954800,79595.058
17149952400,51925.778
17149952500,54528.151
17149952600,59682.657
17149952700,44824.163
17149952800,47539.706
17151971200,53867.375
17151971300,58085.81399999999
17153971000,58202.933999999994
17153971100,37792.98
17155954500,74861.68
17155954600,75631.997
17157950500,72458.329
17157950600,60037.265999999996
17157950700,57375.43
17157950800,73629.428
17157950900,76796.996
17157951000,73349.428
17157951100,54915.47900000001
17157951200,42450
17157951300,74254.27600000001
17159977900,74654.025
17159978000,34721.849
17159978100,70764.75200000001
17159978200,41906.928
17159978300,69931.63
