countyFIPS,#Deaths_01-01-2021,#Deaths_01-02-2021,#Deaths_01-03-2021,#Deaths_01-04-2021,#Deaths_01-05-2021,#Deaths_01-06-2021,#Deaths_01-07-2021,#Deaths_01-08-2021,#Deaths_01-09-2021,#Deaths_01-10-2021,#Deaths_01-11-2021,#Deaths_01-12-2021,#Deaths_01-13-2021,#Deaths_01-14-2021,#Deaths_01-15-2021,#Deaths_01-16-2021,#Deaths_01-17-2021,#Deaths_01-18-2021,#Deaths_01-19-2021,#Deaths_01-20-2021,#Deaths_01-21-2020,#Deaths_01-21-2021,#Deaths_01-22-2020,#Deaths_01-22-2021,#Deaths_01-23-2020,#Deaths_01-23-2021,#Deaths_01-24-2020,#Deaths_01-24-2021,#Deaths_01-25-2020,#Deaths_01-25-2021,#Deaths_01-26-2020,#Deaths_01-26-2021,#Deaths_01-27-2020,#Deaths_01-27-2021,#Deaths_01-28-2020,#Deaths_01-28-2021,#Deaths_01-29-2020,#Deaths_01-29-2021,#Deaths_01-30-2020,#Deaths_01-30-2021,#Deaths_01-31-2020,#Deaths_01-31-2021,#Deaths_02-01-2020,#Deaths_02-01-2021,#Deaths_02-02-2020,#Deaths_02-02-2021,#Deaths_02-03-2020,#Deaths_02-03-2021,#Deaths_02-04-2020,#Deaths_02-04-2021,#Deaths_02-05-2020,#Deaths_02-05-2021,#Deaths_02-06-2020,#Deaths_02-06-2021,#Deaths_02-07-2020,#Deaths_02-07-2021,#Deaths_02-08-2020,#Deaths_02-08-2021,#Deaths_02-09-2020,#Deaths_02-09-2021,#Deaths_02-10-2020,#Deaths_02-10-2021,#Deaths_02-11-2020,#Deaths_02-11-2021,#Deaths_02-12-2020,#Deaths_02-12-2021,#Deaths_02-13-2020,#Deaths_02-13-2021,#Deaths_02-14-2020,#Deaths_02-14-2021,#Deaths_02-15-2020,#Deaths_02-15-2021,#Deaths_02-16-2020,#Deaths_02-16-2021,#Deaths_02-17-2020,#Deaths_02-17-2021,#Deaths_02-18-2020,#Deaths_02-18-2021,#Deaths_02-19-2020,#Deaths_02-19-2021,#Deaths_02-20-2020,#Deaths_02-20-2021,#Deaths_02-21-2020,#Deaths_02-21-2021,#Deaths_02-22-2020,#Deaths_02-22-2021,#Deaths_02-23-2020,#Deaths_02-23-2021,#Deaths_02-24-2020,#Deaths_02-24-2021,#Deaths_02-25-2020,#Deaths_02-25-2021,#Deaths_02-26-2020,#Deaths_02-26-2021,#Deaths_02-27-2020,#Deaths_02-27-2021,#Deaths_02-28-2020,#Deaths_02-28-2021,#Deaths_02-29-2020,#Deaths_03-01-2020,#Deaths_03-01-2021,#Deaths_03-02-2020,#Deaths_03-02-2021,#Deaths_03-03-2020,#Deaths_03-03-2021,#Deaths_03-04-2020,#Deaths_03-04-2021,#Deaths_03-05-2020,#Deaths_03-05-2021,#Deaths_03-06-2020,#Deaths_03-06-2021,#Deaths_03-07-2020,#Deaths_03-07-2021,#Deaths_03-08-2020,#Deaths_03-08-2021,#Deaths_03-09-2020,#Deaths_03-09-2021,#Deaths_03-10-2020,#Deaths_03-10-2021,#Deaths_03-11-2020,#Deaths_03-11-2021,#Deaths_03-12-2020,#Deaths_03-12-2021,#Deaths_03-13-2020,#Deaths_03-13-2021,#Deaths_03-14-2020,#Deaths_03-14-2021,#Deaths_03-15-2020,#Deaths_03-15-2021,#Deaths_03-16-2020,#Deaths_03-16-2021,#Deaths_03-17-2020,#Deaths_03-17-2021,#Deaths_03-18-2020,#Deaths_03-18-2021,#Deaths_03-19-2020,#Deaths_03-19-2021,#Deaths_03-20-2020,#Deaths_03-20-2021,#Deaths_03-21-2020,#Deaths_03-21-2021,#Deaths_03-22-2020,#Deaths_03-22-2021,#Deaths_03-23-2020,#Deaths_03-23-2021,#Deaths_03-24-2020,#Deaths_03-24-2021,#Deaths_03-25-2020,#Deaths_03-25-2021,#Deaths_03-26-2020,#Deaths_03-26-2021,#Deaths_03-27-2020,#Deaths_03-27-2021,#Deaths_03-28-2020,#Deaths_03-28-2021,#Deaths_03-29-2020,#Deaths_03-29-2021,#Deaths_03-30-2020,#Deaths_03-30-2021,#Deaths_03-31-2020,#Deaths_03-31-2021,#Deaths_04-01-2020,#Deaths_04-01-2021,#Deaths_04-02-2020,#Deaths_04-02-2021,#Deaths_04-03-2020,#Deaths_04-03-2021,#Deaths_04-04-2020,#Deaths_04-04-2021,#Deaths_04-05-2020,#Deaths_04-05-2021,#Deaths_04-06-2020,#Deaths_04-06-2021,#Deaths_04-07-2020,#Deaths_04-07-2021,#Deaths_04-08-2020,#Deaths_04-08-2021,#Deaths_04-09-2020,#Deaths_04-09-2021,#Deaths_04-10-2020,#Deaths_04-10-2021,#Deaths_04-11-2020,#Deaths_04-11-2021,#Deaths_04-12-2020,#Deaths_04-12-2021,#Deaths_04-13-2020,#Deaths_04-13-2021,#Deaths_04-14-2020,#Deaths_04-14-2021,#Deaths_04-15-2020,#Deaths_04-15-2021,#Deaths_04-16-2020,#Deaths_04-16-2021,#Deaths_04-17-2020,#Deaths_04-17-2021,#Deaths_04-18-2020,#Deaths_04-18-2021,#Deaths_04-19-2020,#Deaths_04-19-2021,#Deaths_04-20-2020,#Deaths_04-20-2021,#Deaths_04-21-2020,#Deaths_04-21-2021,#Deaths_04-22-2020,#Deaths_04-22-2021,#Deaths_04-23-2020,#Deaths_04-23-2021,#Deaths_04-24-2020,#Deaths_04-24-2021,#Deaths_04-25-2020,#Deaths_04-25-2021,#Deaths_04-26-2020,#Deaths_04-26-2021,#Deaths_04-27-2020,#Deaths_04-27-2021,#Deaths_04-28-2020,#Deaths_04-28-2021,#Deaths_04-29-2020,#Deaths_04-29-2021,#Deaths_04-30-2020,#Deaths_04-30-2021,#Deaths_05-01-2020,#Deaths_05-01-2021,#Deaths_05-02-2020,#Deaths_05-02-2021,#Deaths_05-03-2020,#Deaths_05-03-2021,#Deaths_05-04-2020,#Deaths_05-04-2021,#Deaths_05-05-2020,#Deaths_05-06-2020,#Deaths_05-07-2020,#Deaths_05-08-2020,#Deaths_05-09-2020,#Deaths_05-10-2020,#Deaths_05-11-2020,#Deaths_05-12-2020,#Deaths_05-13-2020,#Deaths_05-14-2020,#Deaths_05-15-2020,#Deaths_05-16-2020,#Deaths_05-17-2020,#Deaths_05-18-2020,#Deaths_05-19-2020,#Deaths_05-20-2020,#Deaths_05-21-2020,#Deaths_05-22-2020,#Deaths_05-23-2020,#Deaths_05-24-2020,#Deaths_05-25-2020,#Deaths_05-26-2020,#Deaths_05-27-2020,#Deaths_05-28-2020,#Deaths_05-29-2020,#Deaths_05-30-2020,#Deaths_05-31-2020,#Deaths_06-01-2020,#Deaths_06-02-2020,#Deaths_06-03-2020,#Deaths_06-04-2020,#Deaths_06-05-2020,#Deaths_06-06-2020,#Deaths_06-07-2020,#Deaths_06-08-2020,#Deaths_06-09-2020,#Deaths_06-10-2020,#Deaths_06-11-2020,#Deaths_06-12-2020,#Deaths_06-13-2020,#Deaths_06-14-2020,#Deaths_06-15-2020,#Deaths_06-16-2020,#Deaths_06-17-2020,#Deaths_06-18-2020,#Deaths_06-19-2020,#Deaths_06-20-2020,#Deaths_06-21-2020,#Deaths_06-22-2020,#Deaths_06-23-2020,#Deaths_06-24-2020,#Deaths_06-25-2020,#Deaths_06-26-2020,#Deaths_06-27-2020,#Deaths_06-28-2020,#Deaths_06-29-2020,#Deaths_06-30-2020,#Deaths_07-01-2020,#Deaths_07-02-2020,#Deaths_07-03-2020,#Deaths_07-04-2020,#Deaths_07-05-2020,#Deaths_07-06-2020,#Deaths_07-07-2020,#Deaths_07-08-2020,#Deaths_07-09-2020,#Deaths_07-10-2020,#Deaths_07-11-2020,#Deaths_07-12-2020,#Deaths_07-13-2020,#Deaths_07-14-2020,#Deaths_07-15-2020,#Deaths_07-16-2020,#Deaths_07-17-2020,#Deaths_07-18-2020,#Deaths_07-19-2020,#Deaths_07-20-2020,#Deaths_07-21-2020,#Deaths_07-22-2020,#Deaths_07-23-2020,#Deaths_07-24-2020,#Deaths_07-25-2020,#Deaths_07-26-2020,#Deaths_07-27-2020,#Deaths_07-28-2020,#Deaths_07-29-2020,#Deaths_07-30-2020,#Deaths_07-31-2020,#Deaths_08-01-2020,#Deaths_08-02-2020,#Deaths_08-03-2020,#Deaths_08-04-2020,#Deaths_08-05-2020,#Deaths_08-06-2020,#Deaths_08-07-2020,#Deaths_08-08-2020,#Deaths_08-09-2020,#Deaths_08-10-2020,#Deaths_08-11-2020,#Deaths_08-12-2020,#Deaths_08-13-2020,#Deaths_08-14-2020,#Deaths_08-15-2020,#Deaths_08-16-2020,#Deaths_08-17-2020,#Deaths_08-18-2020,#Deaths_08-19-2020,#Deaths_08-20-2020,#Deaths_08-21-2020,#Deaths_08-22-2020,#Deaths_08-23-2020,#Deaths_08-24-2020,#Deaths_08-25-2020,#Deaths_08-26-2020,#Deaths_08-27-2020,#Deaths_08-28-2020,#Deaths_08-29-2020,#Deaths_08-30-2020,#Deaths_08-31-2020,#Deaths_09-01-2020,#Deaths_09-02-2020,#Deaths_09-03-2020,#Deaths_09-04-2020,#Deaths_09-05-2020,#Deaths_09-06-2020,#Deaths_09-07-2020,#Deaths_09-08-2020,#Deaths_09-09-2020,#Deaths_09-10-2020,#Deaths_09-11-2020,#Deaths_09-12-2020,#Deaths_09-13-2020,#Deaths_09-14-2020,#Deaths_09-15-2020,#Deaths_09-16-2020,#Deaths_09-17-2020,#Deaths_09-18-2020,#Deaths_09-19-2020,#Deaths_09-20-2020,#Deaths_09-21-2020,#Deaths_09-22-2020,#Deaths_09-23-2020,#Deaths_09-24-2020,#Deaths_09-25-2020,#Deaths_09-26-2020,#Deaths_09-27-2020,#Deaths_09-28-2020,#Deaths_09-29-2020,#Deaths_09-30-2020,#Deaths_10-01-2020,#Deaths_10-02-2020,#Deaths_10-03-2020,#Deaths_10-04-2020,#Deaths_10-05-2020,#Deaths_10-06-2020,#Deaths_10-07-2020,#Deaths_10-08-2020,#Deaths_10-09-2020,#Deaths_10-10-2020,#Deaths_10-11-2020,#Deaths_10-12-2020,#Deaths_10-13-2020,#Deaths_10-14-2020,#Deaths_10-15-2020,#Deaths_10-16-2020,#Deaths_10-17-2020,#Deaths_10-18-2020,#Deaths_10-19-2020,#Deaths_10-20-2020,#Deaths_10-21-2020,#Deaths_10-22-2020,#Deaths_10-23-2020,#Deaths_10-24-2020,#Deaths_10-25-2020,#Deaths_10-26-2020,#Deaths_10-27-2020,#Deaths_10-28-2020,#Deaths_10-29-2020,#Deaths_10-30-2020,#Deaths_10-31-2020,#Deaths_11-01-2020
17081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,5,5,8,8,9,9,11,11,12,12,12,12,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,19,19,19,19,19,19,19,20,20,20,20,20,22,24,26,31,31,31,31,31,31,31,33,34,34,34,34,34,35,35,35,35,36,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,39,39,39,39,40,41,43,44,44,44,44,44,45,46,48,48,48,49,52,52,52,52,52
17083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,5,6,6,6,6,6,6,6,6,6,6,6,7,11,12,12,12,12,13,13,13,13,13,13,13,14,14,14,15,15,15,15,15,17,18,19,19,19,19,19,19,19,19,20,20,20,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
17085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,5,5,5,5,7,7,7,7,7,7,7,9,9,9,9,9,9
17087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,4,4,7,7,7,7,7,7,8,8,8,8,9,9,12,12,15,15,15,15,18,18,19,19,20,20,22,22,22,22,23,23,24,24,24,24,24,24,25,25,28,28,30,30,30,30,31,31,33,33,37,37,39,39,39,39,39,39,39,39,39,39,41,41,45,45,48,48,52,52,57,57,57,57,57,57,65,65,74,78,84,88,89,90,93,98,104,107,109,115,115,120,136,145,150,152,152,152,155,163,167,170,176,178,178,188,194,198,207,215,215,215,221,221,227,228,230,231,234,234,240,242,245,250,251,252,254,255,257,262,265,266,266,269,272,273,275,277,277,277,277,280,281,281,281,281,281,285,286,288,288,289,289,290,292,294,294,294,294,294,294,294,297,297,298,298,299,299,299,301,302,303,305,305,305,305,305,305,305,305,305,305,306,306,307,307,308,308,308,308,312,312,312,312,312,312,313,314,317,317,317,317,317,317,318,320,322,324,325,325,326,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,328,328,329,330,331,334,334,335,335,335,335,337,338,338,341,341,341,342,344,345,346,347,347,347,348,348,351,351,351,356
17091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,5,5,5,5,5,5,6,6,6,6,7,7,10,10,10,10,10,10,10,10,12,12,12,12,13,13,13,13,16,16,18,18,18,18,19,19,19,19,22,22,26,26,26,26,26,26,26,26,27,27,27,27,28,28,28,28,28,28,28,28,28,28,30,30,30,31,31,32,32,33,33,36,36,37,37,37,40,43,46,46,47,47,47,47,53,53,53,55,55,55,58,58,58,58,58,58,58,59,59,60,61,61,61,61,61,61,61,61,61,61,61,61,62,63,63,63,64,65,65,65,65,65,65,65,65,65,65,65,65,65,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,67,68,68,68,68,68,68,68,68,68,68,68,68,69,69,69,69,69,70,70,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,72,72,72,72,72,72,72,72,72,72,72,73,73,76,76,76,76,76,76,77,77,77,77,77,77,77,77,77,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,79,80,80,80,80,81,81,81,81,81
17093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,4,4,5,5,5,5,5,5,5,5,5,5,5,5,7,7,7,7,7,7,9,9,9,9,9,9,9,9,10,14,14,14,14,14,16,20,20,20,20,20,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,27,27,27,27,27,27,27,28,28,28,28,28,28,28,30,30,30,30,30,30,30,30,30
17095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,5,5,5,5,8,9,9,9,9,9,9,12,16,16,16,16,16,19,21,21,21,21,21
17097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,3,5,5,7,7,7,7,7,7,14,14,14,14,15,15,15,15,22,22,23,23,29,29,34,34,39,39,42,42,45,45,58,58,65,65,70,70,71,71,75,75,75,75,82,82,87,87,89,89,100,100,105,105,115,115,118,118,118,118,123,123,128,128,138,138,140,140,141,141,145,145,151,151,151,151,162,165,170,173,173,173,185,194,202,207,209,215,215,221,231,237,249,250,250,250,250,270,281,287,288,291,292,307,315,330,334,342,344,345,356,362,367,372,374,374,375,386,389,392,395,398,401,401,405,409,411,412,414,415,415,416,418,421,421,423,423,423,425,427,427,428,428,428,428,429,429,432,432,433,433,433,434,435,438,438,439,439,439,439,439,440,440,440,440,440,440,443,444,445,446,446,446,447,449,450,450,450,450,450,452,452,453,455,455,455,455,459,460,462,463,464,465,466,467,468,469,471,473,473,473,473,475,476,477,478,481,481,481,483,483,484,484,485,485,486,486,487,487,487,487,487,487,488,490,493,493,493,493,494,494,494,495,498,498,498,499,499,499,501,501,503,503,506,507,507,508,509,510,511,511,514,518,518,518,522
17099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,5,5,5,5,5,5,7,8,8,8,8,8,8,10,10,10,12,13,13,13,13,13,13,13,14,14,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,20,20,21,21,24,24,24,24,24,25,28,28,29,30,33,34,37,38,39,39,39,39,42,43,45,45,45,45,45,48,50,51,52,52,52,53,53,54,54,54,54,54,54,54,54,54,54,55,55,55,56,56,56,56,57,57,57,57,57,57,57,57,57,57,57,57,57,57,58,58,58,58,58,58,58,59,59,60,60,60,61,63,63,63,63,65,65,67,68,68,69
