,GEOID,FIPS,POPULATION,POP_DENSITY,Shape_Area,NUM_WORKERS,EMPLOYMENT_DENSITY,No. Hospitals,No. Populated Places,Total Points of Interest,exposure_entropy
42,17143004802,17143,4419,2.234873261496667,0.000277368514774,170560.0,0.21141296592403305,0.0,1.0,11.0,2.580931964616245
43,17143003402,17143,3748,1.9352829507515001,0.001382104200116,170560.0,0.888555721769,0.0,2.0,7.0,2.7073275615449637
44,17143003601,17143,2759,0.84887046889,0.00159835843584,170560.0,0.24090814684300002,0.0,2.0,3.0,2.394551744211145
45,17143003102,17143,6094,3.9058129082525013,0.000163793973563,170560.0,1.2893475285185,0.0,0.0,11.0,2.630915317596418
46,17143003401,17143,11216,1.42939738525975,0.001047980106795,170560.0,0.853819576909675,0.0,2.0,22.0,2.451995016134885
47,17143003300,17143,3060,2.43929706477,0.00038874001053500017,170560.0,1.2077179220725,0.0,0.0,7.0,2.5943332009312874
48,17143004801,17143,4539,0.9971412326350001,0.0015175704187870005,170560.0,0.379070269638433,0.0,2.0,20.0,2.4645604920477777
49,17143004901,17143,3740,0.28024341089865,0.0038323305123739997,170560.0,0.07421819465706199,0.0,5.0,18.0,2.0637288356559957
50,17143000500,17143,1804,6.419072491673334,7.9541365335e-05,170560.0,1.654951633368333,0.0,0.0,13.0,2.113837625000728
51,17143002900,17143,4041,3.937240634436666,0.000159427941372,170560.0,4.016262676736667,1.0,0.0,13.0,2.550170481415371
52,17143004000,17143,4524,0.105329929179767,0.00855715900461,170560.0,0.017820216744843003,0.0,6.0,40.0,1.9786081675302545
53,17143002200,17143,4237,9.813094217989999,3.8699638665e-05,170560.0,0.7181489558346,0.0,0.0,7.0,2.2243415013335355
54,17143004902,17143,4872,0.16953376228246694,0.005143626600453,170560.0,0.009987708074520001,0.0,3.0,16.0,2.389846253334994
55,17143004500,17143,5481,0.79428273721575,0.000830980729072,170560.0,0.18620264715644505,0.0,1.0,14.0,2.7701433261993684
56,17143003800,17143,3275,0.0520501424491,0.015586031250700001,170560.0,0.00949836595872,0.0,6.0,33.0,1.8979162989374811
57,17143000100,17143,1087,1.18617317026,0.00043249950895300017,170560.0,0.45068033055699996,0.0,0.0,4.0,1.5474087974117257
58,17143000300,17143,2332,9.719227094626666,3.5153098441e-05,170560.0,0.4703736906843329,0.0,0.0,8.0,2.075013899820457
59,17115002300,17115,2978,0.146790192024,0.00864549425485,45742.0,0.045841127797999995,0.0,2.0,10.0,2.207416511290457
60,17143003200,17143,4303,5.56152580727,0.00016933159791,170560.0,2.444038223965,0.0,1.0,9.0,2.9491771632197263
61,17143004300,17143,2389,6.110330134830001,8.5578386647e-05,170560.0,2.554962522,0.0,0.0,6.0,1.561179159397237
62,17119400200,17119,4327,2.6517918532122002,0.00027492689032899997,1237055.0,1.0599059428248,0.0,1.0,14.0,2.4423264782642087
63,17119400600,17119,3061,6.3420534965925,6.4906674893e-05,1237055.0,1.1380774493365,0.0,1.0,14.0,1.823159424766143
64,17119400801,17119,1905,5.712403640730001,6.906016119600001e-05,1237055.0,2.16372398722,0.0,0.0,1.0,1.6738892013182298
65,17119400802,17119,6188,7.630921691808001,7.481871502300001e-05,1237055.0,6.833332826875387,0.0,0.0,6.0,2.4955700715702607
66,17143000600,17143,3115,7.435018018932499,5.832406200700001e-05,170560.0,1.0503476152125,0.0,0.0,6.0,1.920452731707907
67,17143000900,17143,2550,5.46970663194,0.000226250155982,170560.0,30.192780608299998,0.0,0.0,10.0,2.9678653529933126
68,17143001200,17143,1953,5.0802975752499995,0.000187341847915,170560.0,28.468395629,0.0,1.0,17.0,1.7439026994278548
69,17073030202,17073,3987,0.1628536256487,0.005625408237992,168173.0,0.032844758746764,0.0,4.0,39.0,1.280413495621958
70,17073030800,17073,3713,2.081301787366668,0.000802255101474,168173.0,0.31602031809990005,1.0,1.0,10.0,1.4385462858500853
71,17073030203,17073,4311,0.181659357603533,0.0042935286719770005,168173.0,0.01373264597728,0.0,6.0,17.0,2.3062454170559423
72,17073030600,17073,2879,0.39902061292900004,0.001142155338354,168173.0,0.066602124211767,0.0,0.0,9.0,1.8559041840964254
73,17073030300,17073,7146,1.347684199105143,0.000997633133626,168173.0,0.8021346891744,2.0,1.0,31.0,1.1004504541417657
74,17073031200,17073,3014,0.1626485768306,0.01025020952707,168173.0,0.047930471240577,0.0,7.0,44.0,2.0012158266803466
75,17073031000,17073,3609,1.743595984059233,0.002866247581274,168173.0,0.318739186439367,0.0,1.0,15.0,1.8442840493964128
76,17073030100,17073,5929,2.382120406826,0.000551907730444,168173.0,0.32308250378786896,0.0,5.0,18.0,2.74364554167454
77,17073030500,17073,2405,0.11173104764976699,0.01667047348892,168173.0,0.033647034477434,0.0,2.0,53.0,2.0030507889555973
78,17073030201,17073,4496,0.1754286759973,0.004681214243057,168173.0,0.06330249239354199,0.0,7.0,27.0,1.6030512585782075
79,17143001300,17143,2021,6.52291229584,0.00021964329360299998,170560.0,3.3986277325700005,0.0,0.0,10.0,1.7165144521382398
80,17143001500,17143,2044,5.611537171605001,0.00018246656000299997,170560.0,2.1402321388455,0.0,1.0,5.0,2.1055887446090047
81,17115002602,17115,1985,0.060176566721599996,0.006975259015115,45742.0,0.014718528171705,1.0,3.0,11.0,2.089809045549424
82,17115000200,17115,2737,7.905622182949999,3.7657107446999996e-05,45742.0,1.6102993537760002,0.0,0.0,6.0,2.5347683272444677
83,17115002402,17115,5216,2.5876022425514997,0.00035713167885100005,45742.0,0.3749444660894001,0.0,0.0,11.0,2.0152232271006523
84,17115003000,17115,3550,0.43205133808754,0.004975924291093999,45742.0,0.023501515594186,0.0,4.0,16.0,2.0117931992110942
85,17115002500,17115,7131,1.38294080360082,0.0036231992239179997,45742.0,0.28624622230611796,0.0,4.0,20.0,2.3332913739583283
86,17115002200,17115,5553,0.6920627377669599,0.003615127796705,45742.0,0.083616060672729,0.0,6.0,25.0,1.965503508345519
87,17115002800,17115,4446,0.15631205839558,0.007153221805899,45742.0,0.014650418181652,0.0,6.0,28.0,2.240290798673491
88,17115002904,17115,5349,2.619434095454333,0.000369587155664,45742.0,1.2915931607089999,0.0,0.0,7.0,2.4292954864027525
89,17115002700,17115,2371,0.05740452786565,0.008599547884495,45742.0,0.00328365824479,0.0,3.0,11.0,1.8399849158809811
90,17115001100,17115,3502,3.443841026806667,0.0002784022230959999,45742.0,0.691835641733667,0.0,0.0,4.0,1.830468100438266
91,17055040400,17055,3994,0.23652190177021998,0.0022883041062079995,0.0,0.026868322188392003,0.0,4.0,27.0,2.218925134921657
92,17115002100,17115,1550,0.8490992814925,0.0005207103883840001,45742.0,1.320975410956,0.0,0.0,6.0,2.145543757673229
93,17143001600,17143,4054,8.359406992813334,7.381126675100001e-05,170560.0,22.129417763852672,2.0,0.0,19.0,1.822789663911328
94,17115001801,17115,2249,3.9925662189740003,0.00033600494456599995,45742.0,0.026035099991099996,0.0,0.0,3.0,2.273507447138947
95,17115000300,17115,3703,7.252283658210001,5.1366669556999995e-05,45742.0,0.9074484625516,0.0,0.0,15.0,2.4210739363233573
96,17115002901,17115,3982,0.250883847054,0.00677387656131,45742.0,0.177672639049,0.0,2.0,12.0,2.2096462668826695
97,17115002601,17115,4050,1.044920157013333,0.0010163000712140001,45742.0,0.021326548274113,0.0,1.0,10.0,2.15763507056959
98,17115001500,17115,4104,4.4284610522096655,0.000580636971787,45742.0,0.21220847988335,0.0,0.0,7.0,2.1889134855003856
99,17115002902,17115,4576,3.0640620863273327,0.00014726994226700002,45742.0,0.468414664717883,0.0,0.0,2.0,2.4005381966515187
100,17163500500,17163,2685,8.24494359255,5.737179395e-05,1237055.0,0.430630696843867,0.0,1.0,11.0,8.046549357282556
101,17163500900,17163,3813,5.961121636270001,7.8179698347e-05,1237055.0,0.95374292799675,1.0,1.0,19.0,8.046549357282556
102,17155954500,17155,2977,0.508023951867825,0.0033401795124550003,68623.0,0.30716833222532297,0.0,5.0,16.0,2.133699469051886
103,17155954600,17155,3029,0.054687933878224994,0.008631375440286998,68623.0,0.018931172322203,0.0,9.0,34.0,2.0241909881337503
104,17139976900,17139,4892,0.1540577498369,0.010562155309045,0.0,0.138615029545061,0.0,8.0,54.0,1.5346018668809807
105,17139977200,17139,4247,3.2999707602675,0.00017658456867799998,0.0,1.68220862369325,0.0,1.0,15.0,1.8318695648197911
106,17139977100,17139,3184,0.09352953243550001,0.0079019060118,0.0,0.013197253183497,0.0,3.0,33.0,2.099017397586469
107,17139977000,17139,2523,0.040065566591567,0.008984652663703002,0.0,0.004269586639704,0.0,6.0,26.0,2.072294886623772
108,17055040200,17055,3237,0.11647069720585,0.0036688113744000003,0.0,0.018118797705305,0.0,8.0,22.0,2.153469237581975
109,17055040800,17055,3428,0.09202076476066699,0.00554309255004,0.0,0.004394823289647001,0.0,7.0,23.0,2.181451253433321
110,17055040300,17055,2774,0.677052636918,0.00044745004985899997,0.0,0.19383040176507704,1.0,2.0,6.0,1.8740929476383539
111,17055040900,17055,2738,2.270138267398,0.00029309327433099994,0.0,0.603610740679733,1.0,1.0,13.0,1.8186389990023037
112,17199020900,17199,4361,0.43285994403300004,0.0014248076878170006,26072.0,0.036325978253099994,0.0,3.0,10.0,2.05150125148189
113,17043842706,17043,4561,3.787513278766667,0.000287462227109,4066635.0,2.780651047680001,0.0,0.0,7.0,3.3056821247486594
114,17043844301,17043,6284,4.62897399201,0.000154006568343,4066635.0,10.9082742888575,0.0,1.0,9.0,3.6139408687940673
115,17043844401,17043,3442,3.414468331263334,0.00018989388313599996,4066635.0,9.755706182474666,0.0,0.0,3.0,2.9645436980070503
116,17143005000,17143,2631,8.074310701930001,5.0309346535e-05,170560.0,1.5383402169406661,0.0,0.0,14.0,2.121158280590279
117,17201000512,17201,5203,1.9018904719225,0.000466943420329,145965.0,1.3268812294715,0.0,0.0,2.0,2.8753788728550207
118,17031010300,17031,6236,59.643344866549995,1.2826287262999999e-05,4066635.0,7.1890496008574996,0.0,1.0,8.0,3.0006415427392668
119,17031010400,17031,5042,63.2420079337,4.1707936740000014e-05,4066635.0,22.70171572960333,0.0,0.0,11.0,2.866983220628122
120,17031010600,17031,6097,49.341040814975,1.3447499905e-05,4066635.0,4.951907402535,0.0,1.0,7.0,2.983548447214497
121,17031020100,17031,3965,38.545148459400004,2.2353242411999996e-05,4066635.0,15.323689689015,0.0,0.0,3.0,3.3061798651359573
122,17031280800,17031,755,12.8723938957,2.5744050223999997e-05,4066635.0,0.39213915179,0.0,1.0,6.0,2.5971486330356854
123,17031420300,17031,2488,41.2168833349,2.6547267975e-05,4066635.0,4.75451990238,0.0,0.0,0.0,2.469257550169808
124,17031806600,17031,3490,6.208523588605,0.00016010731494400001,4066635.0,8.308858787884999,0.0,0.0,4.0,3.237971212833314
125,17031806502,17031,4205,8.941633222625,6.7981743574e-05,4066635.0,3.476661067422,0.0,1.0,8.0,3.049404227103687
126,17031805902,17031,6449,10.617274975858335,5.4794574322999996e-05,4066635.0,4.376599971746167,1.0,0.0,13.0,2.871836083379864
127,17031100200,17031,6749,13.773670865798572,3.2425788551e-05,4066635.0,2.1811255227218567,0.0,0.0,6.0,0.9237985733340236
128,17031804805,17031,6911,8.896336454715,8.9742756994e-05,4066635.0,0.6680678700517501,0.0,0.0,5.0,3.2540696538841587
129,17009970400,17009,2606,0.016660169479067,0.027389245316332998,0.0,0.001307905627993,0.0,15.0,79.0,0.5747237894993599
130,17009970500,17009,4331,2.533229291113666,0.000567172894471,0.0,2.829836535308333,0.0,2.0,6.0,1.0483964938656076
131,17031020200,17031,6676,24.0714900718,3.3748008427e-05,4066635.0,2.41079896560175,1.0,0.0,6.0,2.5453276150790334
132,17031804202,17031,7463,4.55840220552,0.0003838854588819999,4066635.0,2.8459704315835,0.0,1.0,14.0,3.260508469287212
133,17031804701,17031,6837,11.36584275484,0.00034581760943300005,4066635.0,8.1185560313175,2.0,0.0,7.0,3.763713517277841
134,17031803605,17031,7253,9.1635358134525,8.7982113009e-05,4066635.0,1.9161755183928249,0.0,0.0,6.0,3.511557048030873
135,17031130200,17031,1412,3.8530953565099995,0.000225904227941,4066635.0,5.35667576829,1.0,0.0,5.0,1.868649697872004
136,17031804306,17031,5564,10.654393226915,6.892269062600001e-05,4066635.0,0.429909619624525,0.0,1.0,10.0,3.1759844687764858
137,17031020400,17031,4168,29.937178697166672,2.0120780805e-05,4066635.0,0.824567549887,0.0,0.0,2.0,2.596940737100096
138,17031080202,17031,3498,87.04531543130001,5.618155489e-06,4066635.0,27.41918583263667,1.0,1.0,5.0,2.573073534390628
139,17031240200,17031,1452,35.3783700057,1.8023731556e-05,4066635.0,3.7035208270399997,0.0,0.0,5.0,2.7336221478889966
140,17031824105,17031,6845,6.847611920813332,0.000158642894936,4066635.0,0.347991194605667,0.0,0.0,6.0,3.224006459425101
141,17031611800,17031,2139,26.0216567781,1.7755211049e-05,4066635.0,0.2604174145815,0.0,0.0,2.0,2.2374885248873224
142,17169970300,17169,2009,0.02257018337235,0.019081632888099997,0.0,0.000636916304543,0.0,8.0,38.0,1.6017606899539514
143,17169970200,17169,3279,2.223351402569667,0.000618687940738,0.0,1.190122874865,1.0,1.0,19.0,1.3828031228238802
144,17169970100,17169,2256,0.012927612272293002,0.026936434439433,0.0,0.001673452132956,0.0,12.0,92.0,2.072875163718595
145,17199020800,17199,6744,0.07643272802197999,0.008789313256406,26072.0,0.00495095697612,0.0,11.0,66.0,1.97756459781201
146,17199021000,17199,5301,2.29620818866825,0.0008986132314900002,26072.0,2.7728307525449996,1.0,2.0,23.0,1.2418697011275572
147,17199020100,17199,3678,0.395782453312,0.001680982528321,26072.0,0.022939567592498,0.0,5.0,7.0,2.345603497959335
148,17199020300,17199,4808,0.63910966906775,0.001129888736577,26072.0,0.19981268786380305,0.0,5.0,8.0,2.2604805145251103
149,17199020600,17199,3813,0.542707918696667,0.001558846708075,26072.0,0.08337154060489999,0.0,5.0,13.0,2.1157249181715283
150,17199021200,17199,4547,4.473060788215,0.000224952792576,26072.0,1.1277019684225,0.0,1.0,12.0,1.4442148808222819
151,17031829901,17031,8744,6.19190714138,0.000371138752094,4066635.0,0.5098045345382499,0.0,0.0,10.0,3.3397485228761603
152,17031818600,17031,4715,8.340543904693334,8.941503258799999e-05,4066635.0,0.43029734420500004,0.0,1.0,9.0,3.2399770587897305
153,17031804807,17031,5172,8.908637275844999,6.4250056255e-05,4066635.0,3.6549897399637503,0.0,0.0,8.0,3.278889958587176
154,17199021300,17199,4666,1.045381062680667,0.002926076133302,26072.0,0.0199766264922,0.0,1.0,14.0,1.676127203514234
155,17031811600,17031,6213,10.7101142227475,7.952947425700001e-05,4066635.0,5.1447285476515,0.0,0.0,6.0,2.7963930095549516
156,17031060200,17031,2111,26.84207057645,1.7281747730999994e-05,4066635.0,22.76940795875,0.0,0.0,9.0,2.774091907474942
157,17031221200,17031,2860,39.25351844545,1.7931101776e-05,4066635.0,2.168231375815,0.0,0.0,6.0,2.530928974767134
158,17031826500,17031,5936,7.788283827657501,9.702487701300001e-05,4066635.0,1.2508038482235,0.0,0.0,5.0,2.42434320036299
159,17031825302,17031,6277,5.993998370856668,0.00021009148679900001,4066635.0,1.023213672170233,0.0,0.0,9.0,3.366829147262047
160,17031824107,17031,6493,7.3971797254550005,0.00010296443414399999,4066635.0,1.3766377278448998,0.0,0.0,4.0,3.4524662845972354
161,17031830202,17031,3569,6.62197589398,0.00017123031872,4066635.0,3.8203516341800015,1.0,0.0,10.0,2.9149580727572273
162,17031061200,17031,1889,43.7645381489,1.8965800784000002e-05,4066635.0,9.42941610725,0.0,0.0,2.0,2.452087386403753
163,17201002301,17201,2721,2.96369076993,0.00018177629966999997,145965.0,0.15000035652343302,0.0,0.0,13.0,2.710458634533644
164,17031808200,17031,5196,9.237669179949998,9.531825658199999e-05,4066635.0,2.536342284477333,0.0,0.0,7.0,3.4095647155426154
165,17199020400,17199,3780,5.7453952735725,7.118322082100001e-05,26072.0,3.44577661111565,1.0,1.0,20.0,1.993030021469651
166,17031030200,17031,5369,32.648945688750004,1.8096687710999998e-05,4066635.0,4.699903658529999,0.0,1.0,9.0,2.4505634632717674
167,17031030300,17031,3322,42.79861793105,1.7067306167999998e-05,4066635.0,1.8070985998575,0.0,0.0,2.0,2.5851432888198524
168,17031030400,17031,2684,31.354773018249997,1.8822010637000002e-05,4066635.0,5.2390015044650005,1.0,0.0,1.0,2.422930774398407
169,17031030900,17031,3028,29.93555183745,1.1099968720999997e-05,4066635.0,12.154103168732501,0.0,2.0,13.0,2.573185584908875
170,17031031000,17031,3656,35.00756097556666,1.5383929658e-05,4066635.0,15.434111864279995,2.0,1.0,4.0,2.648872662058104
171,17031823603,17031,2702,5.843310073635,0.00013472440386200001,4066635.0,3.499589137755,0.0,0.0,2.0,2.076629805373414
172,17031980000,17031,0,0.0,0.00217707259908,4066635.0,8.01144619141,0.0,0.0,3.0,8.046549357282556
173,17031822400,17031,6226,12.4137808267125,6.427136069300001e-05,4066635.0,1.11423290939245,0.0,0.0,7.0,3.1037449511025503
174,17031815702,17031,5128,7.14966936541,7.2746835103e-05,4066635.0,1.2963193291617199,0.0,1.0,14.0,3.0431614123859236
175,17031600600,17031,2738,30.78595759005,2.1362422108e-05,4066635.0,3.0594741019400002,0.0,1.0,3.0,2.3176604283037032
176,17031817900,17031,5632,10.121799061882,7.186110192300001e-05,4066635.0,6.123078463345599,10.0,2.0,26.0,3.2421711986339927
177,17031811900,17031,5738,8.339529048394999,9.6877419872e-05,4066635.0,2.053302588703,0.0,1.0,15.0,3.0925255078659455
178,17031420600,17031,2219,36.9180009419,1.3191613039999999e-05,4066635.0,0.1662175235135,0.0,0.0,5.0,2.209050417259801
179,17031110100,17031,5254,16.966608031612,4.0178158748999996e-05,4066635.0,4.0381838886227985,0.0,0.0,2.0,1.0192582883586694
180,17031031400,17031,5150,61.81970599664999,4.5784965961000004e-05,4066635.0,32.01253360371833,4.0,0.0,8.0,2.99207958641091
181,17031040900,17031,1950,31.4930205371,1.7477346778999998e-05,4066635.0,14.6097465048,0.0,1.0,6.0,2.297322274353956
182,17031050200,17031,4837,30.292658589166663,2.3610317626999995e-05,4066635.0,7.036640656936666,1.0,0.0,3.0,2.0973073565115263
183,17031050300,17031,2365,25.768005918633328,1.4288587312000006e-05,4066635.0,6.242987469226668,0.0,0.0,2.0,1.908916478230102
184,17147954600,17147,5900,4.2066838130034,0.0013806294432539999,88986.0,1.86424940788066,1.0,1.0,22.0,1.6794203139429518
185,17147954500,17147,4582,0.474011032750675,0.01150052675233,88986.0,0.08211751103628,0.0,9.0,49.0,2.005842098860864
186,17147954700,17147,3430,0.11825227793177498,0.007872277294827,88986.0,0.033456076299747,0.0,7.0,30.0,2.256723186133915
187,17147954800,17147,2817,0.849819133225075,0.008916547869038999,88986.0,0.059752036450737,0.0,7.0,20.0,2.4278623255814304
188,17199020500,17199,3540,3.384494441406666,0.000170093144981,26072.0,0.15107021637875698,0.0,0.0,3.0,2.2121608889973596
189,17199021100,17199,3215,4.2518186675999985,0.000114628588354,26072.0,3.3186416665866667,0.0,0.0,16.0,0.7934987760652505
190,17199021400,17199,4881,0.17165849595366695,0.010068573274937001,26072.0,0.036885727487633,0.0,18.0,61.0,2.4744762234594373
191,17199020700,17199,5033,1.3013954780795,0.000818154391276,26072.0,0.136275836717845,0.0,4.0,17.0,2.0641502079604783
192,17031801800,17031,5619,2.4934359909725003,0.00030001067470999997,4066635.0,2.6871498961325,0.0,1.0,12.0,3.0397562553873225
193,17099961701,17099,6355,1.337448502339667,0.001848557730786,68623.0,0.049887017964399996,0.0,0.0,8.0,2.0529211414492012
194,17031800400,17031,3762,5.659262395419999,0.00023464530863599996,4066635.0,3.219882419150667,0.0,0.0,14.0,2.297651842352173
195,17031071700,17031,1652,41.829941592,8.67883229e-06,4066635.0,2.247094314815,0.0,0.0,4.0,2.0497931798002305
196,17031031800,17031,1820,31.3213124617,2.5539565895e-05,4066635.0,11.4443257071,0.0,0.0,4.0,2.378493576169212
197,17031819000,17031,5117,8.952452734349999,0.000170193280543,4066635.0,2.10097892243675,0.0,0.0,7.0,2.568431917036491
198,17031824506,17031,7617,8.036596454439996,0.000141229344899,4066635.0,0.7619975787264,0.0,1.0,12.0,3.718216480955404
199,17031823903,17031,4707,3.519284658485,0.000153819164392,4066635.0,3.4196271705595,1.0,1.0,10.0,2.43381495500113
200,17031815701,17031,3927,8.479195078042501,5.1015124368999994e-05,4066635.0,2.436831763895499,0.0,0.0,5.0,3.0251260800347333
201,17031802900,17031,6080,5.6887613543499995,0.000123725083715,4066635.0,2.6894202970647503,0.0,0.0,12.0,3.201397243634584
202,17031031700,17031,6570,55.598348568824996,1.2964444424e-05,4066635.0,4.0115033806825,0.0,1.0,8.0,2.8390162579112093
203,17031610400,17031,2213,54.891459570100004,1.7680472493e-05,4066635.0,3.67100588178,0.0,0.0,3.0,2.365565021503511
204,17031822802,17031,3616,11.085833785333334,4.7050206788999984e-05,4066635.0,3.0383263072299997,0.0,0.0,5.0,2.85901352900854
205,17031050600,17031,2071,25.210029994699998,1.8049364024999996e-05,4066635.0,28.072751070400013,0.0,1.0,4.0,2.3991755841279963
206,17031050500,17031,4754,29.920685532340002,1.4171750990999999e-05,4066635.0,2.4378606576088,0.0,1.0,10.0,1.185474165533866
207,17031823904,17031,4016,4.9619755504375,0.00010099956836399999,4066635.0,1.4429344553694998,0.0,0.0,2.0,2.2817816003948477
208,17031820103,17031,4016,6.4696121298475004,8.270874839399999e-05,4066635.0,5.5926593814375,1.0,0.0,6.0,2.7521557963000536
209,17031805801,17031,2400,9.400077455816666,6.986160303399999e-05,4066635.0,0.7267859622813331,0.0,0.0,2.0,3.2618919804915865
210,17031071600,17031,1783,44.502816019499996,1.7595711538e-05,4066635.0,2.99514185213,1.0,1.0,2.0,2.0466388380282723
211,17031828505,17031,6428,6.4366859382019985,0.000269315092304,4066635.0,0.5908853593548,0.0,0.0,9.0,2.734833742127702
212,17031830004,17031,7233,4.9226080210999985,0.000303708901553,4066635.0,3.847732565228667,0.0,1.0,8.0,3.227438851775347
213,17031828503,17031,4627,7.82028590370175,0.000249929441039,4066635.0,0.61652311060915,0.0,0.0,2.0,3.1096251133195
