,RESIDENCE,WORKPLACE,JOBS
64,17001000500,17001000500,2174.959246275197
65,17001000500,17001000600,737.2743207712533
66,17001000500,17001000700,294.9097283085013
67,17001000500,17001000800,147.45486415425066
68,17001000500,17001001002,221.18229623137597
69,17001000500,17001001100,1216.502629272568
70,17001000500,17001010400,626.6831726555653
71,17001000500,17001010500,73.72743207712533
72,17001000500,17009970400,9.48
73,17001000500,17009970500,23.700000000000003
74,17001000500,17167002000,11.384615384615385
75,17001000600,17001000100,1253.3663453111305
76,17001000600,17001000201,184.31858019281333
77,17001000600,17001000400,221.18229623137597
78,17001000600,17001000500,2764.7787028922
79,17001000600,17001000600,2985.9609991235757
80,17001000600,17001000700,2064.3680981595094
81,17001000600,17001000800,294.9097283085013
82,17001000600,17001001002,442.36459246275194
83,17001000600,17001001100,2543.596406660824
84,17001000600,17001010400,884.7291849255039
85,17001000600,17001010600,700.4106047326907
86,17001000600,17009970500,42.660000000000004
87,17001000600,17167002000,11.384615384615385
88,17001000700,17001000100,258.0460122699387
89,17001000700,17001000500,479.22830850131464
90,17001000700,17001000700,626.6831726555653
91,17001000700,17001000800,73.72743207712533
92,17001000700,17001001100,221.18229623137597
93,17001000700,17001010400,73.72743207712533
94,17001000700,17001010600,73.72743207712533
95,17001000700,17009970500,9.48
96,17001000700,17021958300,4.5
97,17001000700,17057953800,14.666666666666666
98,17001000700,17167002000,68.3076923076923
99,17001000800,17001000100,958.4566170026293
100,17001000800,17001000201,73.72743207712533
101,17001000800,17001000400,221.18229623137597
102,17001000800,17001000500,995.3203330411919
103,17001000800,17001000600,368.63716038562666
104,17001000800,17001000700,589.8194566170026
105,17001000800,17001000800,147.45486415425066
106,17001000800,17001001002,331.77344434706396
107,17001000800,17001001100,1400.8212094653813
108,17001000800,17001010400,405.5008764241893
109,17001000800,17001010600,73.72743207712533
110,17001000800,17009970500,9.48
111,17001000800,17167002000,22.76923076923077
112,17001000900,17001000100,2138.0955302366347
113,17001000900,17001000201,221.18229623137597
114,17001000900,17001000202,147.45486415425066
115,17001000900,17001000400,516.0920245398773
116,17001000900,17001000500,2617.3238387379492
117,17001000900,17001000600,1363.9574934268185
118,17001000900,17001000700,1363.9574934268185
119,17001000900,17001000800,294.9097283085013
120,17001000900,17001000900,73.72743207712533
121,17001000900,17001001001,73.72743207712533
122,17001000900,17001001002,516.0920245398773
123,17001000900,17001001100,1400.8212094653813
124,17001000900,17001010400,589.8194566170026
125,17001000900,17001010500,73.72743207712533
126,17001000900,17009970500,9.48
127,17001000900,17027900500,3.0
128,17001001001,17001000100,2543.596406660824
129,17001001001,17001000201,294.9097283085013
130,17001001001,17001000202,147.45486415425066
131,17001001001,17001000400,73.72743207712533
132,17001001001,17001000500,4571.1007887817705
133,17001001001,17001000600,2764.7787028922
134,17001001001,17001000700,1290.2300613496932
135,17001001001,17001000800,221.18229623137597
136,17001001001,17001000900,73.72743207712533
137,17001001001,17001001002,516.0920245398773
138,17001001001,17001001100,1327.0937773882558
139,17001001001,17001010400,1216.502629272568
140,17001001001,17001010600,294.9097283085013
141,17001001001,17009970500,18.96
142,17001001001,17095000400,20.0
143,17001001001,17115001000,4.923076923076923
144,17001001001,17149952700,1308.0
145,17001001001,17167001400,11.384615384615385
146,17001001002,17001000100,1769.4583698510078
147,17001001002,17001000201,294.9097283085013
148,17001001002,17001000202,147.45486415425066
149,17001001002,17001000400,258.0460122699387
150,17001001002,17001000500,2949.0972830850133
151,17001001002,17001000600,2764.7787028922
152,17001001002,17001000700,2174.959246275197
153,17001001002,17001000800,294.9097283085013
154,17001001002,17001000900,73.72743207712533
155,17001001002,17001001001,73.72743207712533
156,17001001002,17001001002,552.95574057844
157,17001001002,17001001100,1474.5486415425066
158,17001001002,17001010400,958.4566170026293
159,17001001002,17001010500,73.72743207712533
160,17001001002,17001010600,442.36459246275194
161,17001001002,17009970500,23.700000000000003
162,17001001002,17019001203,10.333333333333334
163,17001001002,17109010500,154.0
164,17001001002,17115001000,4.923076923076923
165,17001001002,17137952000,94.33333333333333
166,17001001002,17167002000,11.384615384615385
167,17001001002,17167002900,11.384615384615385
168,17001001002,17179021000,16.200000000000003
169,17001001100,17001000100,5382.102541630149
170,17001001100,17001000201,884.7291849255039
171,17001001100,17001000202,847.8654688869412
172,17001001100,17001000400,811.0017528483786
173,17001001100,17001000500,11095.978527607362
174,17001001100,17001000600,7335.87949167397
175,17001001100,17001000700,7630.789219982472
176,17001001100,17001000800,1032.1840490797547
177,17001001100,17001001001,294.9097283085013
178,17001001100,17001001002,921.5929009640666
179,17001001100,17001001100,6672.332602979842
180,17001001100,17001010100,73.72743207712533
181,17001001100,17001010200,147.45486415425066
182,17001001100,17001010300,73.72743207712533
183,17001001100,17001010400,1695.7309377738825
184,17001001100,17001010500,73.72743207712533
185,17001001100,17001010600,847.8654688869412
186,17001001100,17009970500,132.72
187,17001001100,17115001000,4.923076923076923
188,17001001100,17137951900,94.33333333333333
189,17001001100,17149952500,654.0
190,17001001100,17167000501,11.384615384615385
191,17001001100,17167001900,34.15384615384615
192,17001001100,17179022000,10.8
193,17001010100,17001000100,1069.0477651183173
194,17001010100,17001000400,479.22830850131464
195,17001010100,17001000500,2101.231814198072
196,17001010100,17001000600,442.36459246275194
197,17001010100,17001000700,700.4106047326907
198,17001010100,17001000800,73.72743207712533
199,17001010100,17001001002,73.72743207712533
200,17001010100,17001001100,294.9097283085013
201,17001010100,17001010100,1105.91148115688
202,17001010100,17001010200,73.72743207712533
203,17001010100,17001010400,442.36459246275194
204,17001010100,17009970500,14.22
205,17001010100,17109010500,231.0
206,17001010200,17001000100,73.72743207712533
207,17001010200,17001000201,73.72743207712533
208,17001010200,17001000400,110.59114811568799
209,17001010200,17001000500,626.6831726555653
210,17001010200,17001000700,294.9097283085013
211,17001010200,17001001100,147.45486415425066
212,17001010200,17001010200,737.2743207712533
213,17001010200,17001010400,221.18229623137597
214,17001010200,17009970500,407.64000000000004
215,17001010200,17137951800,94.33333333333333
216,17001010200,17167001900,11.384615384615385
217,17001010200,17167002000,11.384615384615385
218,17001010300,17001000100,1990.6406660823839
219,17001010300,17001000400,368.63716038562666
220,17001010300,17001000500,2727.914986853637
221,17001010300,17001000600,442.36459246275194
222,17001010300,17001000700,1179.6389132340053
223,17001010300,17001000800,221.18229623137597
224,17001010300,17001001002,294.9097283085013
225,17001010300,17001001100,442.36459246275194
226,17001010300,17001010300,1142.7751971954426
227,17001010300,17001010400,737.2743207712533
228,17001010300,17001010600,442.36459246275194
229,17001010300,17009970500,99.54
230,17001010400,17001000100,3502.053023663453
231,17001010400,17001000201,221.18229623137597
232,17001010400,17001000202,147.45486415425066
233,17001010400,17001000400,184.31858019281333
234,17001010400,17001000500,3022.8247151621385
235,17001010400,17001000600,1990.6406660823839
236,17001010400,17001000700,2985.9609991235757
237,17001010400,17001000800,147.45486415425066
238,17001010400,17001001001,73.72743207712533
239,17001010400,17001001002,294.9097283085013
240,17001010400,17001001100,626.6831726555653
241,17001010400,17001010200,73.72743207712533
242,17001010400,17001010300,73.72743207712533
243,17001010400,17001010400,2027.5043821209465
244,17001010400,17001010500,184.31858019281333
245,17001010400,17001010600,663.5468886941279
246,17001010400,17009970500,156.42000000000002
247,17001010500,17001000100,2359.2778264680105
248,17001010500,17001000201,221.18229623137597
249,17001010500,17001000202,368.63716038562666
250,17001010500,17001000400,368.63716038562666
251,17001010500,17001000500,3612.6441717791413
252,17001010500,17001000600,3833.826468010517
253,17001010500,17001000700,2322.4141104294476
254,17001010500,17001000800,331.77344434706396
255,17001010500,17001001001,73.72743207712533
256,17001010500,17001001002,258.0460122699387
257,17001010500,17001001100,1806.3220858895706
258,17001010500,17001010200,73.72743207712533
259,17001010500,17001010400,958.4566170026293
260,17001010500,17001010500,442.36459246275194
261,17001010500,17001010600,221.18229623137597
262,17001010500,17009970500,9.48
263,17001010500,17057953300,14.666666666666666
264,17001010500,17167002000,11.384615384615385
265,17001010600,17001000100,5087.192813321648
266,17001010600,17001000201,663.5468886941279
267,17001010600,17001000202,294.9097283085013
268,17001010600,17001000400,700.4106047326907
269,17001010600,17001000500,6045.649430324277
270,17001010600,17001000600,4571.1007887817705
271,17001010600,17001000700,4423.64592462752
272,17001010600,17001000800,589.8194566170026
273,17001010600,17001000900,221.18229623137597
274,17001010600,17001001002,1658.8672217353198
275,17001010600,17001001100,4460.509640666082
276,17001010600,17001010200,73.72743207712533
277,17001010600,17001010400,1363.9574934268185
278,17001010600,17001010500,258.0460122699387
279,17001010600,17001010600,2285.5503943908852
280,17001010600,17009970500,80.58
281,17001010600,17019000402,20.666666666666668
282,17001010600,17095000500,20.0
283,17001010600,17115001000,12.307692307692308
284,17001010600,17143001600,38.0
285,17001010600,17167000300,11.384615384615385
286,17001010600,17167002000,11.384615384615385
287,17003957600,17003957600,984.75
288,17003957600,17003957700,656.5
289,17003957600,17003957800,328.25
290,17003957600,17003957900,328.25
291,17003957600,17055040600,22.0
292,17003957600,17167001400,0.25
293,17003957600,17167002000,0.5
294,17003957600,17181950200,120.57142857142857
295,17003957600,17199021000,157.0
296,17003957700,17003957700,2133.625
297,17003957700,17003957900,328.25
298,17003957700,17167001900,0.25
299,17003957700,17181950300,120.57142857142857
300,17003957700,17181950400,301.42857142857144
301,17003957800,17003957800,2461.875
302,17003957800,17003957900,1313.0
303,17003957800,17153971000,523.0
304,17003957800,17181950400,120.57142857142857
305,17003957900,17003957800,1641.25
306,17003957900,17003957900,328.25
307,17003957900,17077011700,199.0
308,17003957900,17081050700,13.0
309,17003957900,17143003200,0.0
310,17003957900,17151971300,0.0
311,17003957900,17153971000,523.0
312,17003957900,17181950300,180.85714285714286
313,17005951200,17005951200,455.6271844660194
314,17005951200,17005951300,6150.966990291262
315,17005951200,17029000400,14.0
316,17005951200,17051950800,303.875
317,17005951200,17117957200,116.0
318,17005951200,17135957600,883.5
319,17005951200,17167002000,10.1
320,17005951300,17005951200,379.68932038834953
321,17005951300,17005951300,25135.433009708737
322,17005951300,17005951400,151.8757281553398
323,17005951300,17027900300,1044.5
324,17005951300,17027900402,1044.5
325,17005951300,17029000300,14.0
326,17005951300,17029001200,14.0
327,17005951300,17031243300,5.0
328,17005951300,17049950600,355.0
329,17005951300,17051950800,1215.5
330,17005951300,17117956400,116.0
331,17005951300,17119400801,292.2857142857143
332,17005951300,17119403101,292.2857142857143
333,17005951300,17119403601,730.7142857142857
334,17005951300,17119403802,292.2857142857143
335,17005951300,17135957900,883.5
336,17005951300,17167000300,10.1
337,17005951300,17167001200,10.1
338,17005951300,17167001400,10.1
339,17005951300,17167002000,30.299999999999997
340,17005951300,17167002900,10.1
341,17005951400,17005951300,2354.073786407767
342,17005951400,17005951400,151.8757281553398
343,17005951400,17029000300,14.0
344,17005951400,17051950900,303.875
345,17005951400,17119403802,292.2857142857143
346,17005951500,17005951300,3872.831067961165
347,17005951500,17005951500,455.6271844660194
348,17005951500,17051950800,303.875
349,17005951500,17051951000,303.875
350,17005951500,17119403601,2630.5714285714284
351,17005951500,17119403604,584.5714285714286
352,17005951500,17167001300,10.1
353,17005951500,17167002000,10.1
354,17007010100,17007010100,2521.252653927813
355,17007010100,17007010200,8824.384288747346
356,17007010100,17007010300,4790.380042462844
357,17007010100,17007010400,2941.4614295824485
358,17007010100,17007010500,504.2505307855626
359,17007010100,17031803800,296.90909090909093
360,17007010100,17031804201,296.90909090909093
361,17007010100,17031805111,296.90909090909093
362,17007010100,17031820902,296.90909090909093
363,17007010100,17031980000,296.90909090909093
364,17007010100,17037000100,518.2
365,17007010100,17037001002,518.2
366,17007010100,17089850702,797.0
367,17007010100,17089851910,797.0
368,17007010100,17097864802,215.33333333333334
369,17007010100,17111870902,133.42592592592592
370,17007010100,17111870904,133.42592592592592
371,17007010100,17111871003,133.42592592592592
372,17007010100,17111871500,133.42592592592592
373,17007010100,17141961100,333.0
374,17007010100,17201000105,381.2440550688361
375,17007010100,17201000507,254.16270337922404
376,17007010100,17201000510,127.08135168961202
377,17007010100,17201000511,127.08135168961202
378,17007010100,17201000512,254.16270337922404
379,17007010100,17201000513,381.2440550688361
380,17007010100,17201000600,190.62202753441804
381,17007010100,17201001000,635.4067584480601
382,17007010100,17201001300,127.08135168961202
383,17007010100,17201001500,127.08135168961202
384,17007010100,17201002000,127.08135168961202
385,17007010100,17201002200,127.08135168961202
386,17007010100,17201002900,127.08135168961202
387,17007010100,17201003708,254.16270337922404
388,17007010100,17201003709,127.08135168961202
389,17007010100,17201003711,508.3254067584481
390,17007010100,17201003801,127.08135168961202
391,17007010100,17201003805,127.08135168961202
392,17007010100,17201003809,127.08135168961202
393,17007010100,17201003904,127.08135168961202
394,17007010100,17201004002,127.08135168961202
395,17007010200,17007010100,1176.5845718329795
396,17007010200,17007010200,6807.382165605095
397,17007010200,17007010300,2521.252653927813
398,17007010200,17007010400,1176.5845718329795
399,17007010200,17007010500,168.0835102618542
400,17007010200,17043846106,426.0
401,17007010200,17111871500,1200.8333333333333
402,17007010200,17143001600,5.0
403,17007010200,17201000507,381.2440550688361
404,17007010200,17201000511,127.08135168961202
405,17007010200,17201000514,127.08135168961202
406,17007010200,17201000600,254.16270337922404
407,17007010200,17201001500,127.08135168961202
408,17007010200,17201002200,254.16270337922404
409,17007010200,17201002500,127.08135168961202
410,17007010200,17201003709,127.08135168961202
411,17007010200,17201003711,127.08135168961202
412,17007010200,17201003807,127.08135168961202
413,17007010200,17201004001,127.08135168961202
414,17007010300,17007010100,1596.793347487615
415,17007010300,17007010200,10673.302901627741
416,17007010300,17007010300,4118.046001415428
417,17007010300,17007010400,1260.6263269639064
418,17007010300,17007010500,588.2922859164897
419,17007010300,17031980000,296.90909090909093
420,17007010300,17037000200,518.2
421,17007010300,17089850500,797.0
422,17007010300,17111870803,200.13888888888889
423,17007010300,17111870902,266.85185185185185
424,17007010300,17111871500,1200.8333333333333
425,17007010300,17201000105,127.08135168961202
426,17007010300,17201000511,127.08135168961202
427,17007010300,17201000512,254.16270337922404
428,17007010300,17201000514,381.2440550688361
429,17007010300,17201000600,127.08135168961202
430,17007010300,17201001000,127.08135168961202
431,17007010300,17201001100,127.08135168961202
432,17007010300,17201001300,127.08135168961202
433,17007010300,17201002500,127.08135168961202
434,17007010300,17201002600,254.16270337922404
435,17007010300,17201003300,127.08135168961202
436,17007010300,17201003606,127.08135168961202
437,17007010300,17201003708,190.62202753441804
438,17007010300,17201003709,127.08135168961202
439,17007010300,17201003711,381.2440550688361
440,17007010300,17201004001,127.08135168961202
441,17007010300,17201004002,127.08135168961202
442,17007010300,17201980000,127.08135168961202
443,17007010400,17007010100,2017.0021231422504
444,17007010400,17007010200,7647.799716914366
445,17007010400,17007010300,5378.672328379334
446,17007010400,17007010400,1848.9186128803963
447,17007010400,17007010500,588.2922859164897
448,17007010400,17031803800,296.90909090909093
449,17007010400,17037000100,518.2
450,17007010400,17037000200,518.2
451,17007010400,17043844301,426.0
452,17007010400,17095000800,9.0
453,17007010400,17097860904,215.33333333333334
454,17007010400,17111871003,133.42592592592592
455,17007010400,17111871004,133.42592592592592
456,17007010400,17111871500,333.5648148148148
457,17007010400,17141961600,666.0
458,17007010400,17197880121,261.0
459,17007010400,17201000105,190.62202753441804
460,17007010400,17201000507,381.2440550688361
461,17007010400,17201000510,254.16270337922404
462,17007010400,17201000514,381.2440550688361
463,17007010400,17201001000,889.5694618272842
464,17007010400,17201001300,826.0287859824781
465,17007010400,17201001500,254.16270337922404
466,17007010400,17201002200,127.08135168961202
467,17007010400,17201003708,127.08135168961202
468,17007010400,17201003709,381.2440550688361
469,17007010400,17201003805,127.08135168961202
470,17007010400,17201003807,127.08135168961202
471,17007010400,17201980000,127.08135168961202
472,17007010500,17007010100,672.3340410474168
473,17007010500,17007010200,10085.010615711251
474,17007010500,17007010300,13194.555555555555
475,17007010500,17007010400,840.417551309271
476,17007010500,17031804603,296.90909090909093
477,17007010500,17031980000,296.90909090909093
478,17007010500,17093890500,75.0
479,17007010500,17111871003,266.85185185185185
480,17007010500,17111871004,133.42592592592592
481,17007010500,17167001300,13.0
482,17007010500,17177001100,316.0
483,17007010500,17201000104,127.08135168961202
484,17007010500,17201000300,635.4067584480601
485,17007010500,17201000501,127.08135168961202
486,17007010500,17201000507,2414.5456821026282
487,17007010500,17201000511,190.62202753441804
488,17007010500,17201000512,127.08135168961202
489,17007010500,17201000513,508.3254067584481
490,17007010500,17201000514,127.08135168961202
491,17007010500,17201000600,254.16270337922404
492,17007010500,17201000700,127.08135168961202
493,17007010500,17201001000,3113.4931163954943
494,17007010500,17201001100,127.08135168961202
495,17007010500,17201001300,4574.928660826033
496,17007010500,17201001500,254.16270337922404
497,17007010500,17201001800,254.16270337922404
498,17007010500,17201002900,444.7847309136421
499,17007010500,17201003300,1207.2728410513141
500,17007010500,17201003400,127.08135168961202
501,17007010500,17201003705,127.08135168961202
502,17007010500,17201003708,127.08135168961202
503,17007010500,17201003709,3431.1964956195247
504,17007010500,17201003711,254.16270337922404
505,17007010500,17201003807,254.16270337922404
506,17007010500,17201980000,317.7033792240301
507,17007010601,17007010100,924.4593064401981
508,17007010601,17007010200,672.3340410474168
509,17007010601,17007010400,504.2505307855626
510,17007010601,17007010601,2101.0438782731776
511,17007010601,17097861604,215.33333333333334
512,17007010601,17111870200,400.27777777777777
513,17007010601,17111870302,133.42592592592592
514,17007010601,17111870902,133.42592592592592
515,17007010601,17111871500,133.42592592592592
516,17007010601,17141961600,333.0
517,17007010601,17201000510,127.08135168961202
518,17007010601,17201001300,127.08135168961202
519,17007010601,17201003300,127.08135168961202
520,17007010601,17201003904,127.08135168961202
521,17007010601,17201004002,127.08135168961202
522,17007010602,17007010100,2437.210898796886
523,17007010602,17007010200,9664.801840056616
524,17007010602,17007010300,5714.839348903043
525,17007010602,17007010400,840.417551309271
526,17007010602,17007010500,504.2505307855626
527,17007010602,17007010601,1596.793347487615
528,17007010602,17007010602,1848.9186128803963
529,17007010602,17031805111,296.90909090909093
530,17007010602,17031820202,296.90909090909093
531,17007010602,17111870200,133.42592592592592
532,17007010602,17111870302,133.42592592592592
533,17007010602,17111870902,266.85185185185185
534,17007010602,17111871003,533.7037037037037
535,17007010602,17111871004,266.85185185185185
536,17007010602,17111871500,667.1296296296296
537,17007010602,17201000105,762.4881101376722
538,17007010602,17201000300,762.4881101376722
539,17007010602,17201000506,127.08135168961202
540,17007010602,17201000507,1397.8948685857322
541,17007010602,17201000511,254.16270337922404
542,17007010602,17201000512,826.0287859824781
543,17007010602,17201000514,127.08135168961202
544,17007010602,17201000600,127.08135168961202
545,17007010602,17201000700,127.08135168961202
546,17007010602,17201000800,127.08135168961202
547,17007010602,17201001000,2922.8710888610763
548,17007010602,17201001100,762.4881101376722
549,17007010602,17201001300,3304.1151439299124
550,17007010602,17201001500,571.8660826032541
551,17007010602,17201001800,317.7033792240301
552,17007010602,17201002301,127.08135168961202
553,17007010602,17201002900,317.7033792240301
554,17007010602,17201003300,826.0287859824781
555,17007010602,17201003708,127.08135168961202
556,17007010602,17201003709,1715.5982478097624
557,17007010602,17201003711,254.16270337922404
558,17007010602,17201003805,381.2440550688361
559,17007010602,17201003807,127.08135168961202
560,17007010602,17201003808,127.08135168961202
561,17007010602,17201003809,127.08135168961202
562,17007010602,17201003904,127.08135168961202
563,17007010602,17201980000,381.2440550688361
564,17009970400,17001001100,142.33333333333334
565,17009970400,17009970400,226.26048565121414
566,17009970400,17009970500,4298.949227373068
567,17009970400,17017960300,136.28571428571428
568,17009970400,17137951900,202.0
569,17009970400,17171970600,55.0
570,17009970500,17001000100,355.83333333333337
571,17009970500,17001000500,498.1666666666667
572,17009970500,17001001100,284.6666666666667
573,17009970500,17009970400,367.673289183223
574,17009970500,17009970500,7919.116997792495
575,17009970500,17017960300,204.42857142857142
576,17009970500,17017960500,136.28571428571428
577,17009970500,17031243300,3.0
578,17009970500,17057953500,42.0
579,17009970500,17061973600,42.0
580,17009970500,17095000300,5.0
581,17009970500,17113001103,12.0
582,17009970500,17115001000,9.0
583,17009970500,17137951700,202.0
584,17009970500,17137951900,202.0
585,17009970500,17167001300,31.0
586,17009970500,17167001900,31.0
587,17009970500,17167002000,31.0
588,17009970500,17167003100,31.0
589,17009970500,17169970200,856.0
590,17011964700,17011964700,1862.7783063748811
591,17011964700,17011964800,169.34348239771646
592,17011964700,17011965100,592.7021883920077
593,17011964700,17011965300,169.34348239771646
594,17011964700,17011965400,338.6869647954329
595,17011964700,17099962100,234.75324675324674
596,17011964700,17099963000,352.12987012987014
597,17011964700,17161023200,85.5
598,17011964700,17187870400,3.2941176470588234
599,17011964800,17011964700,338.6869647954329
600,17011964800,17011964800,3048.182683158896
601,17011964800,17011965300,338.6869647954329
602,17011964800,17011965400,846.7174119885823
603,17011964800,17011965500,169.34348239771646
604,17011964800,17011965600,169.34348239771646
605,17011964800,17161020300,85.5
606,17011964800,17187870400,3.2941176470588234
607,17011964800,17195001100,659.5
608,17011964800,17195001300,659.5
609,17011964900,17011964900,1100.732635585157
610,17011964900,17011965300,4064.243577545195
611,17011964900,17011965400,3725.5566127497623
612,17011964900,17155954500,185.78571428571428
613,17011964900,17187870400,3.2941176470588234
614,17011965000,17011964900,169.34348239771646
615,17011965000,17011965000,1439.4196003805898
616,17011965000,17011965100,508.03044719314937
617,17011965000,17011965200,254.01522359657469
618,17011965000,17011965300,1100.732635585157
619,17011965000,17011965400,169.34348239771646
620,17011965000,17099963000,469.5064935064935
621,17011965000,17099963200,234.75324675324674
622,17011965000,17099964200,234.75324675324674
623,17011965000,17155954500,696.6964285714286
624,17011965000,17155954600,92.89285714285714
625,17011965000,17187870400,3.2941176470588234
626,17011965100,17011965000,1439.4196003805898
627,17011965100,17011965100,4487.602283539486
628,17011965100,17011965200,846.7174119885823
629,17011965100,17011965300,169.34348239771646
630,17011965100,17011965400,169.34348239771646
631,17011965100,17095000800,8.941176470588236
632,17011965100,17099962100,2112.779220779221
633,17011965100,17099962200,234.75324675324674
634,17011965100,17099963000,2464.909090909091
635,17011965100,17099963200,1056.3896103896104
636,17011965100,17099963300,234.75324675324674
637,17011965100,17099963400,234.75324675324674
638,17011965100,17099963800,234.75324675324674
639,17011965100,17105960300,85.0
640,17011965100,17123961400,292.6666666666667
641,17011965100,17143003402,103.2
642,17011965100,17155954500,418.0178571428571
643,17011965200,17011965000,2286.137012369172
644,17011965200,17011965100,5842.350142721218
645,17011965200,17011965200,3386.869647954329
646,17011965200,17011965300,169.34348239771646
647,17011965200,17095000800,22.352941176470587
648,17011965200,17097865400,33.0
649,17011965200,17099962100,1408.5194805194806
650,17011965200,17099962200,1056.3896103896104
651,17011965200,17099962800,586.8831168831168
652,17011965200,17099962900,234.75324675324674
653,17011965200,17099963000,2582.285714285714
654,17011965200,17099963100,234.75324675324674
655,17011965200,17099963200,2699.6623376623374
656,17011965200,17109010700,13.0
657,17011965200,17155954500,928.9285714285713
658,17011965200,17155954600,92.89285714285714
659,17011965200,17179021603,232.0
660,17011965200,17187870400,4.9411764705882355
661,17011965300,17011964900,2286.137012369172
662,17011965300,17011965000,338.6869647954329
663,17011965300,17011965100,338.6869647954329
664,17011965300,17011965300,6096.365366317792
665,17011965300,17011965400,6181.03710751665
666,17011965300,17073030800,3629.0
667,17011965300,17095000800,26.823529411764707
668,17011965300,17099963000,704.2597402597403
669,17011965300,17103000200,1394.0
670,17011965300,17111870809,22.0
671,17011965300,17155954600,92.89285714285714
672,17011965400,17011964800,169.34348239771646
673,17011965400,17011964900,2370.8087535680306
674,17011965400,17011965000,169.34348239771646
675,17011965400,17011965100,338.6869647954329
676,17011965400,17011965300,9483.235014272122
677,17011965400,17011965400,10414.624167459562
678,17011965400,17095000800,8.941176470588236
679,17011965400,17113001800,168.0
680,17011965400,17123961200,585.3333333333334
681,17011965400,17143001200,206.4
682,17011965400,17143001600,206.4
683,17011965400,17155954600,92.89285714285714
684,17011965400,17161020100,85.5
685,17011965400,17161021200,85.5
686,17011965400,17187870400,3.2941176470588234
687,17011965500,17011964900,1524.091341579448
688,17011965500,17011965000,169.34348239771646
689,17011965500,17011965100,169.34348239771646
690,17011965500,17011965300,5503.663177925785
691,17011965500,17011965400,2370.8087535680306
692,17011965500,17011965500,677.3739295908658
693,17011965500,17043846604,156.0
694,17011965500,17095000800,8.941176470588236
695,17011965500,17099962100,234.75324675324674
696,17011965500,17099963000,234.75324675324674
697,17011965500,17187870400,3.2941176470588234
698,17011965600,17011965300,338.6869647954329
699,17011965600,17011965400,338.6869647954329
700,17011965600,17011965500,169.34348239771646
701,17011965600,17011965600,169.34348239771646
702,17011965600,17187870400,3.2941176470588234
703,17013951200,17013951200,11263.021276595746
704,17013951200,17013951300,278.09929078014187
705,17013951200,17083010401,374.0
706,17013951200,17083010500,187.0
707,17013951200,17119401300,32.25
708,17013951300,17013951200,3754.340425531915
709,17013951300,17013951300,4310.539007092199
710,17013951300,17119400200,64.5
711,17013951300,17119401903,32.25
712,17013951300,17197883305,0.0
713,17015960100,17015960100,4250.15649867374
714,17015960100,17015960300,395.3633952254642
715,17015960100,17015960400,494.2042440318303
716,17015960100,17141960700,410.0
717,17015960100,17161023200,218.0
718,17015960100,17177000400,317.0
