,RESIDENCE,WORKPLACE,JOBS
140,17001001001,17001010600,285.20479111890154
141,17001001001,17009970500,19.456
142,17001001001,17095000400,24.0
143,17001001001,17115001000,5.230769230769231
144,17001001001,17149952700,1416.6666666666667
145,17001001001,17167001400,13.23076923076923
146,17001001002,17001000100,1711.2287467134092
147,17001001002,17001000201,285.20479111890154
148,17001001002,17001000202,142.60239555945077
149,17001001002,17001000400,249.55419222903885
150,17001001002,17001000500,2852.0479111890154
151,17001001002,17001000600,2673.794916739702
152,17001001002,17001000700,2103.385334501899
153,17001001002,17001000800,285.20479111890154
154,17001001002,17001000900,71.30119777972538
155,17001001002,17001001001,71.30119777972538
156,17001001002,17001001002,534.7589833479403
157,17001001002,17001001100,1426.0239555945077
158,17001001002,17001010400,926.91557113643
159,17001001002,17001010500,71.30119777972538
160,17001001002,17001010600,427.8071866783523
161,17001001002,17009970500,24.32
162,17001001002,17019001203,7.666666666666667
163,17001001002,17109010500,187.2
164,17001001002,17115001000,5.230769230769231
165,17001001002,17137952000,85.66666666666667
166,17001001002,17167002000,13.23076923076923
167,17001001002,17167002900,13.23076923076923
168,17001001002,17179021000,19.799999999999997
169,17001001100,17001000100,5204.987437919953
170,17001001100,17001000201,855.6143733567046
171,17001001100,17001000202,819.9637744668419
172,17001001100,17001000400,784.3131755769792
173,17001001100,17001000500,10730.83026584867
174,17001001100,17001000600,7094.4691790826755
175,17001001100,17001000700,7379.6739702015775
176,17001001100,17001000800,998.2167689161554
177,17001001100,17001001001,285.20479111890154
178,17001001100,17001001002,891.2649722465674
179,17001001100,17001001100,6452.758399065147
180,17001001100,17001010100,71.30119777972538
181,17001001100,17001010200,142.60239555945077
182,17001001100,17001010300,71.30119777972538
183,17001001100,17001010400,1639.9275489336837
184,17001001100,17001010500,71.30119777972538
185,17001001100,17001010600,819.9637744668419
186,17001001100,17009970500,136.192
187,17001001100,17115001000,5.230769230769231
188,17001001100,17137951900,85.66666666666667
189,17001001100,17149952500,708.3333333333334
190,17001001100,17167000501,13.23076923076923
191,17001001100,17167001900,39.69230769230769
192,17001001100,17179022000,13.2
193,17001010100,17001000100,1033.8673678060181
194,17001010100,17001000400,463.457785568215
195,17001010100,17001000500,2032.0841367221735
196,17001010100,17001000600,427.8071866783523
197,17001010100,17001000700,677.3613789073911
198,17001010100,17001000800,71.30119777972538
199,17001010100,17001001002,71.30119777972538
200,17001010100,17001001100,285.20479111890154
201,17001010100,17001010100,1069.5179666958807
202,17001010100,17001010200,71.30119777972538
203,17001010100,17001010400,427.8071866783523
204,17001010100,17009970500,14.591999999999999
205,17001010100,17109010500,280.79999999999995
206,17001010200,17001000100,71.30119777972538
207,17001010200,17001000201,71.30119777972538
208,17001010200,17001000400,106.95179666958808
209,17001010200,17001000500,606.0601811276658
210,17001010200,17001000700,285.20479111890154
211,17001010200,17001001100,142.60239555945077
212,17001010200,17001010200,713.0119777972538
213,17001010200,17001010400,213.90359333917615
214,17001010200,17009970500,418.304
215,17001010200,17137951800,85.66666666666667
216,17001010200,17167001900,13.23076923076923
217,17001010200,17167002000,13.23076923076923
218,17001010300,17001000100,1925.1323400525853
219,17001010300,17001000400,356.5059888986269
220,17001010300,17001000500,2638.1443178498394
221,17001010300,17001000600,427.8071866783523
222,17001010300,17001000700,1140.8191644756062
223,17001010300,17001000800,213.90359333917615
224,17001010300,17001001002,285.20479111890154
225,17001010300,17001001100,427.8071866783523
226,17001010300,17001010300,1105.1685655857434
227,17001010300,17001010400,713.0119777972538
228,17001010300,17001010600,427.8071866783523
229,17001010300,17009970500,102.14399999999999
230,17001010400,17001000100,3386.806894536956
231,17001010400,17001000201,213.90359333917615
232,17001010400,17001000202,142.60239555945077
233,17001010400,17001000400,178.25299444931346
234,17001010400,17001000500,2923.349108968741
235,17001010400,17001000600,1925.1323400525853
236,17001010400,17001000700,2887.698510078878
237,17001010400,17001000800,142.60239555945077
238,17001010400,17001001001,71.30119777972538
239,17001010400,17001001002,285.20479111890154
240,17001010400,17001001100,606.0601811276658
241,17001010400,17001010200,71.30119777972538
242,17001010400,17001010300,71.30119777972538
243,17001010400,17001010400,1960.782938942448
244,17001010400,17001010500,178.25299444931346
245,17001010400,17001010600,641.7107800175285
246,17001010400,17009970500,160.512
247,17001010500,17001000100,2281.6383289512123
248,17001010500,17001000201,213.90359333917615
249,17001010500,17001000202,356.5059888986269
250,17001010500,17001000400,356.5059888986269
251,17001010500,17001000500,3493.758691206544
252,17001010500,17001000600,3707.66228454572
253,17001010500,17001000700,2245.98773006135
254,17001010500,17001000800,320.85539000876423
255,17001010500,17001001001,71.30119777972538
256,17001010500,17001001002,249.55419222903885
257,17001010500,17001001100,1746.879345603272
258,17001010500,17001010200,71.30119777972538
259,17001010500,17001010400,926.91557113643
260,17001010500,17001010500,427.8071866783523
261,17001010500,17001010600,213.90359333917615
262,17001010500,17009970500,9.728
263,17001010500,17057953300,17.333333333333332
264,17001010500,17167002000,13.23076923076923
265,17001010600,17001000100,4919.782646801052
266,17001010600,17001000201,641.7107800175285
267,17001010600,17001000202,285.20479111890154
268,17001010600,17001000400,677.3613789073911
269,17001010600,17001000500,5846.698217937482
270,17001010600,17001000600,4420.674262342974
271,17001010600,17001000700,4278.071866783523
272,17001010600,17001000800,570.4095822378031
273,17001010600,17001000900,213.90359333917615
274,17001010600,17001001002,1604.2769500438212
275,17001010600,17001001100,4313.722465673386
276,17001010600,17001010200,71.30119777972538
277,17001010600,17001010400,1319.0721589249197
278,17001010600,17001010500,249.55419222903885
279,17001010600,17001010600,2210.337131171487
280,17001010600,17009970500,82.688
281,17001010600,17019000402,15.333333333333334
282,17001010600,17095000500,24.0
283,17001010600,17115001000,13.076923076923077
284,17001010600,17143001600,36.0
285,17001010600,17167000300,13.23076923076923
286,17001010600,17167002000,13.23076923076923
287,17003957600,17003957600,839.4375
288,17003957600,17003957700,559.625
289,17003957600,17003957800,279.8125
290,17003957600,17003957900,279.8125
291,17003957600,17055040600,16.0
292,17003957600,17167001400,0.0
293,17003957600,17167002000,0.0
294,17003957600,17181950200,96.71428571428571
295,17003957600,17199021000,140.0
296,17003957700,17003957700,1818.78125
297,17003957700,17003957900,279.8125
298,17003957700,17167001900,0.0
299,17003957700,17181950300,96.71428571428571
300,17003957700,17181950400,241.78571428571428
301,17003957800,17003957800,2098.59375
302,17003957800,17003957900,1119.25
303,17003957800,17153971000,498.0
304,17003957800,17181950400,96.71428571428571
305,17003957900,17003957800,1399.0625
306,17003957900,17003957900,279.8125
307,17003957900,17077011700,81.0
308,17003957900,17081050700,6.0
309,17003957900,17143003200,0.0
310,17003957900,17151971300,3.0
311,17003957900,17153971000,498.0
312,17003957900,17181950300,145.07142857142856
313,17005951200,17005951200,439.7009708737864
314,17005951200,17005951300,5935.963106796116
315,17005951200,17029000400,8.0
316,17005951200,17051950800,268.75
317,17005951200,17117957200,119.0
318,17005951200,17135957600,723.5
319,17005951200,17167002000,8.3
320,17005951300,17005951200,366.4174757281553
321,17005951300,17005951300,24256.836893203883
322,17005951300,17005951400,146.56699029126213
323,17005951300,17027900300,993.0
324,17005951300,17027900402,993.0
325,17005951300,17029000300,8.0
326,17005951300,17029001200,8.0
327,17005951300,17031243300,12.0
328,17005951300,17049950600,314.0
329,17005951300,17051950800,1075.0
330,17005951300,17117956400,119.0
331,17005951300,17119400801,274.1142857142857
332,17005951300,17119403101,274.1142857142857
333,17005951300,17119403601,685.2857142857142
334,17005951300,17119403802,274.1142857142857
335,17005951300,17135957900,723.5
336,17005951300,17167000300,8.3
337,17005951300,17167001200,8.3
338,17005951300,17167001400,8.3
339,17005951300,17167002000,24.900000000000002
340,17005951300,17167002900,8.3
341,17005951400,17005951300,2271.788349514563
342,17005951400,17005951400,146.56699029126213
343,17005951400,17029000300,8.0
344,17005951400,17051950900,268.75
345,17005951400,17119403802,274.1142857142857
346,17005951500,17005951300,3737.458252427184
347,17005951500,17005951500,439.7009708737864
348,17005951500,17051950800,268.75
349,17005951500,17051951000,268.75
350,17005951500,17119403601,2467.0285714285715
351,17005951500,17119403604,548.2285714285714
352,17005951500,17167001300,8.3
353,17005951500,17167002000,8.3
354,17007010100,17007010100,2379.044585987261
355,17007010100,17007010200,8326.656050955413
356,17007010100,17007010300,4520.184713375796
357,17007010100,17007010400,2775.552016985138
358,17007010100,17007010500,475.80891719745216
359,17007010100,17031803800,276.72727272727275
360,17007010100,17031804201,276.72727272727275
361,17007010100,17031805111,276.72727272727275
362,17007010100,17031820902,276.72727272727275
363,17007010100,17031980000,276.72727272727275
364,17007010100,17037000100,512.6
365,17007010100,17037001002,512.6
366,17007010100,17089850702,764.6666666666666
367,17007010100,17089851910,764.6666666666666
368,17007010100,17097864802,196.66666666666666
369,17007010100,17111870902,112.0
370,17007010100,17111870904,112.0
371,17007010100,17111871003,112.0
372,17007010100,17111871500,112.0
373,17007010100,17141961100,306.0
374,17007010100,17201000105,353.549436795995
375,17007010100,17201000507,235.69962453066333
376,17007010100,17201000510,117.84981226533166
377,17007010100,17201000511,117.84981226533166
378,17007010100,17201000512,235.69962453066333
379,17007010100,17201000513,353.549436795995
380,17007010100,17201000600,176.7747183979975
381,17007010100,17201001000,589.2490613266583
382,17007010100,17201001300,117.84981226533166
383,17007010100,17201001500,117.84981226533166
384,17007010100,17201002000,117.84981226533166
385,17007010100,17201002200,117.84981226533166
386,17007010100,17201002900,117.84981226533166
387,17007010100,17201003708,235.69962453066333
388,17007010100,17201003709,117.84981226533166
389,17007010100,17201003711,471.39924906132666
390,17007010100,17201003801,117.84981226533166
391,17007010100,17201003805,117.84981226533166
392,17007010100,17201003809,117.84981226533166
393,17007010100,17201003904,117.84981226533166
394,17007010100,17201004002,117.84981226533166
395,17007010200,17007010100,1110.220806794055
396,17007010200,17007010200,6423.420382165605
397,17007010200,17007010300,2379.044585987261
398,17007010200,17007010400,1110.220806794055
399,17007010200,17007010500,158.60297239915073
400,17007010200,17043846106,433.5
401,17007010200,17111871500,1008.0
402,17007010200,17143001600,13.0
403,17007010200,17201000507,353.549436795995
404,17007010200,17201000511,117.84981226533166
405,17007010200,17201000514,117.84981226533166
406,17007010200,17201000600,235.69962453066333
407,17007010200,17201001500,117.84981226533166
408,17007010200,17201002200,235.69962453066333
409,17007010200,17201002500,117.84981226533166
410,17007010200,17201003709,117.84981226533166
411,17007010200,17201003711,117.84981226533166
412,17007010200,17201003807,117.84981226533166
413,17007010200,17201004001,117.84981226533166
414,17007010300,17007010100,1506.7282377919319
415,17007010300,17007010200,10071.28874734607
416,17007010300,17007010300,3885.772823779193
417,17007010300,17007010400,1189.5222929936306
418,17007010300,17007010500,555.1104033970275
419,17007010300,17031980000,276.72727272727275
420,17007010300,17037000200,512.6
421,17007010300,17089850500,764.6666666666666
422,17007010300,17111870803,168.0
423,17007010300,17111870902,224.0
424,17007010300,17111871500,1008.0
425,17007010300,17201000105,117.84981226533166
426,17007010300,17201000511,117.84981226533166
427,17007010300,17201000512,235.69962453066333
428,17007010300,17201000514,353.549436795995
429,17007010300,17201000600,117.84981226533166
430,17007010300,17201001000,117.84981226533166
431,17007010300,17201001100,117.84981226533166
432,17007010300,17201001300,117.84981226533166
433,17007010300,17201002500,117.84981226533166
434,17007010300,17201002600,235.69962453066333
435,17007010300,17201003300,117.84981226533166
436,17007010300,17201003606,117.84981226533166
437,17007010300,17201003708,176.7747183979975
438,17007010300,17201003709,117.84981226533166
439,17007010300,17201003711,353.549436795995
440,17007010300,17201004001,117.84981226533166
441,17007010300,17201004002,117.84981226533166
442,17007010300,17201980000,117.84981226533166
443,17007010400,17007010100,1903.2356687898086
444,17007010400,17007010200,7216.435244161358
445,17007010400,17007010300,5075.295116772823
446,17007010400,17007010400,1744.632696390658
447,17007010400,17007010500,555.1104033970275
448,17007010400,17031803800,276.72727272727275
449,17007010400,17037000100,512.6
450,17007010400,17037000200,512.6
451,17007010400,17043844301,433.5
452,17007010400,17095000800,9.0
453,17007010400,17097860904,196.66666666666666
454,17007010400,17111871003,112.0
455,17007010400,17111871004,112.0
456,17007010400,17111871500,280.0
457,17007010400,17141961600,612.0
458,17007010400,17197880121,255.0
459,17007010400,17201000105,176.7747183979975
460,17007010400,17201000507,353.549436795995
461,17007010400,17201000510,235.69962453066333
462,17007010400,17201000514,353.549436795995
463,17007010400,17201001000,824.9486858573216
464,17007010400,17201001300,766.0237797246558
465,17007010400,17201001500,235.69962453066333
466,17007010400,17201002200,117.84981226533166
467,17007010400,17201003708,117.84981226533166
468,17007010400,17201003709,353.549436795995
469,17007010400,17201003805,117.84981226533166
470,17007010400,17201003807,117.84981226533166
471,17007010400,17201980000,117.84981226533166
472,17007010500,17007010100,634.4118895966029
473,17007010500,17007010200,9516.178343949045
474,17007010500,17007010300,12450.333333333332
475,17007010500,17007010400,793.0148619957537
476,17007010500,17031804603,276.72727272727275
477,17007010500,17031980000,276.72727272727275
478,17007010500,17093890500,53.0
479,17007010500,17111871003,224.0
480,17007010500,17111871004,112.0
481,17007010500,17167001300,14.0
482,17007010500,17177001100,352.0
483,17007010500,17201000104,117.84981226533166
484,17007010500,17201000300,589.2490613266583
485,17007010500,17201000501,117.84981226533166
486,17007010500,17201000507,2239.1464330413014
487,17007010500,17201000511,176.7747183979975
488,17007010500,17201000512,117.84981226533166
489,17007010500,17201000513,471.39924906132666
490,17007010500,17201000514,117.84981226533166
491,17007010500,17201000600,235.69962453066333
492,17007010500,17201000700,117.84981226533166
493,17007010500,17201001000,2887.320400500626
494,17007010500,17201001100,117.84981226533166
495,17007010500,17201001300,4242.59324155194
496,17007010500,17201001500,235.69962453066333
497,17007010500,17201001800,235.69962453066333
498,17007010500,17201002900,412.4743429286608
499,17007010500,17201003300,1119.5732165206507
500,17007010500,17201003400,117.84981226533166
501,17007010500,17201003705,117.84981226533166
502,17007010500,17201003708,117.84981226533166
503,17007010500,17201003709,3181.944931163955
504,17007010500,17201003711,235.69962453066333
505,17007010500,17201003807,235.69962453066333
506,17007010500,17201980000,294.62453066332915
507,17007010601,17007010100,872.316348195329
508,17007010601,17007010200,634.4118895966029
509,17007010601,17007010400,475.80891719745216
510,17007010601,17007010601,1982.5371549893841
511,17007010601,17097861604,196.66666666666666
512,17007010601,17111870200,336.0
513,17007010601,17111870302,112.0
514,17007010601,17111870902,112.0
515,17007010601,17111871500,112.0
516,17007010601,17141961600,306.0
517,17007010601,17201000510,117.84981226533166
518,17007010601,17201001300,117.84981226533166
519,17007010601,17201003300,117.84981226533166
520,17007010601,17201003904,117.84981226533166
521,17007010601,17201004002,117.84981226533166
522,17007010602,17007010100,2299.7430997876854
523,17007010602,17007010200,9119.670912951167
524,17007010602,17007010300,5392.501061571124
525,17007010602,17007010400,793.0148619957537
526,17007010602,17007010500,475.80891719745216
527,17007010602,17007010601,1506.7282377919319
528,17007010602,17007010602,1744.632696390658
529,17007010602,17031805111,276.72727272727275
530,17007010602,17031820202,276.72727272727275
531,17007010602,17111870200,112.0
532,17007010602,17111870302,112.0
533,17007010602,17111870902,224.0
534,17007010602,17111871003,448.0
535,17007010602,17111871004,224.0
536,17007010602,17111871500,560.0
537,17007010602,17201000105,707.09887359199
538,17007010602,17201000300,707.09887359199
539,17007010602,17201000506,117.84981226533166
540,17007010602,17201000507,1296.3479349186482
541,17007010602,17201000511,235.69962453066333
542,17007010602,17201000512,766.0237797246558
543,17007010602,17201000514,117.84981226533166
544,17007010602,17201000600,117.84981226533166
545,17007010602,17201000700,117.84981226533166
546,17007010602,17201000800,117.84981226533166
547,17007010602,17201001000,2710.5456821026282
548,17007010602,17201001100,707.09887359199
549,17007010602,17201001300,3064.0951188986232
550,17007010602,17201001500,530.3241551939925
551,17007010602,17201001800,294.62453066332915
552,17007010602,17201002301,117.84981226533166
553,17007010602,17201002900,294.62453066332915
554,17007010602,17201003300,766.0237797246558
555,17007010602,17201003708,117.84981226533166
556,17007010602,17201003709,1590.9724655819775
557,17007010602,17201003711,235.69962453066333
558,17007010602,17201003805,353.549436795995
559,17007010602,17201003807,117.84981226533166
560,17007010602,17201003808,117.84981226533166
561,17007010602,17201003809,117.84981226533166
562,17007010602,17201003904,117.84981226533166
563,17007010602,17201980000,353.549436795995
564,17009970400,17001001100,139.55555555555554
565,17009970400,17009970400,223.5055187637969
566,17009970400,17009970500,4246.604856512141
567,17009970400,17017960300,127.14285714285714
568,17009970400,17137951900,181.33333333333334
569,17009970400,17171970600,76.0
570,17009970500,17001000100,348.88888888888886
571,17009970500,17001000500,488.4444444444444
572,17009970500,17001001100,279.1111111111111
573,17009970500,17009970400,363.19646799117
574,17009970500,17009970500,7822.693156732892
575,17009970500,17017960300,190.71428571428572
576,17009970500,17017960500,127.14285714285714
577,17009970500,17031243300,5.0
578,17009970500,17057953500,41.0
579,17009970500,17061973600,36.0
580,17009970500,17095000300,7.0
581,17009970500,17113001103,13.0
582,17009970500,17115001000,7.0
583,17009970500,17137951700,181.33333333333334
584,17009970500,17137951900,181.33333333333334
585,17009970500,17167001300,32.25
586,17009970500,17167001900,32.25
587,17009970500,17167002000,32.25
588,17009970500,17167003100,32.25
589,17009970500,17169970200,802.0
590,17011964700,17011964700,1633.5261655566128
591,17011964700,17011964800,148.5023786869648
592,17011964700,17011965100,519.7583254043768
593,17011964700,17011965300,148.5023786869648
594,17011964700,17011965400,297.0047573739296
595,17011964700,17099962100,214.41558441558442
596,17011964700,17099963000,321.62337662337666
597,17011964700,17161023200,91.0
598,17011964700,17187870400,3.2941176470588234
599,17011964800,17011964700,297.0047573739296
600,17011964800,17011964800,2673.042816365366
601,17011964800,17011965300,297.0047573739296
602,17011964800,17011965400,742.511893434824
603,17011964800,17011965500,148.5023786869648
604,17011964800,17011965600,148.5023786869648
605,17011964800,17161020300,91.0
606,17011964800,17187870400,3.2941176470588234
607,17011964800,17195001100,731.5
608,17011964800,17195001300,731.5
609,17011964900,17011964900,965.2654614652711
610,17011964900,17011965300,3564.057088487155
611,17011964900,17011965400,3267.0523311132256
612,17011964900,17155954500,170.21428571428572
613,17011964900,17187870400,3.2941176470588234
614,17011965000,17011964900,148.5023786869648
615,17011965000,17011965000,1262.2702188392007
616,17011965000,17011965100,445.50713606089437
617,17011965000,17011965200,222.75356803044718
618,17011965000,17011965300,965.2654614652711
619,17011965000,17011965400,148.5023786869648
620,17011965000,17099963000,428.83116883116884
621,17011965000,17099963200,214.41558441558442
622,17011965000,17099964200,214.41558441558442
623,17011965000,17155954500,638.3035714285714
624,17011965000,17155954600,85.10714285714286
625,17011965000,17187870400,3.2941176470588234
626,17011965100,17011965000,1262.2702188392007
627,17011965100,17011965100,3935.313035204567
628,17011965100,17011965200,742.511893434824
629,17011965100,17011965300,148.5023786869648
630,17011965100,17011965400,148.5023786869648
631,17011965100,17095000800,10.823529411764707
632,17011965100,17099962100,1929.7402597402597
633,17011965100,17099962200,214.41558441558442
634,17011965100,17099963000,2251.3636363636365
635,17011965100,17099963200,964.8701298701299
636,17011965100,17099963300,214.41558441558442
637,17011965100,17099963400,214.41558441558442
638,17011965100,17099963800,214.41558441558442
639,17011965100,17105960300,94.0
640,17011965100,17123961400,270.0
641,17011965100,17143003402,91.4
642,17011965100,17155954500,382.9821428571429
643,17011965200,17011965000,2004.7821122740247
644,17011965200,17011965100,5123.332064700286
645,17011965200,17011965200,2970.047573739296
646,17011965200,17011965300,148.5023786869648
647,17011965200,17095000800,27.058823529411768
648,17011965200,17097865400,27.0
649,17011965200,17099962100,1286.4935064935066
650,17011965200,17099962200,964.8701298701299
651,17011965200,17099962800,536.038961038961
652,17011965200,17099962900,214.41558441558442
653,17011965200,17099963000,2358.5714285714284
654,17011965200,17099963100,214.41558441558442
655,17011965200,17099963200,2465.779220779221
656,17011965200,17109010700,13.0
657,17011965200,17155954500,851.0714285714287
658,17011965200,17155954600,85.10714285714286
659,17011965200,17179021603,133.0
660,17011965200,17187870400,4.9411764705882355
661,17011965300,17011964900,2004.7821122740247
662,17011965300,17011965000,297.0047573739296
663,17011965300,17011965100,297.0047573739296
664,17011965300,17011965300,5346.085632730732
665,17011965300,17011965400,5420.336822074215
666,17011965300,17073030800,3535.0
667,17011965300,17095000800,32.470588235294116
668,17011965300,17099963000,643.2467532467533
669,17011965300,17103000200,1240.0
670,17011965300,17111870809,21.0
671,17011965300,17155954600,85.10714285714286
672,17011965400,17011964800,148.5023786869648
673,17011965400,17011964900,2079.0333016175073
674,17011965400,17011965000,148.5023786869648
675,17011965400,17011965100,297.0047573739296
676,17011965400,17011965300,8316.13320647003
677,17011965400,17011965400,9132.896289248334
678,17011965400,17095000800,10.823529411764707
679,17011965400,17113001800,164.0
680,17011965400,17123961200,540.0
681,17011965400,17143001200,182.8
682,17011965400,17143001600,182.8
683,17011965400,17155954600,85.10714285714286
684,17011965400,17161020100,91.0
685,17011965400,17161021200,91.0
686,17011965400,17187870400,3.2941176470588234
687,17011965500,17011964900,1336.521408182683
688,17011965500,17011965000,148.5023786869648
689,17011965500,17011965100,148.5023786869648
690,17011965500,17011965300,4826.327307326355
691,17011965500,17011965400,2079.0333016175073
692,17011965500,17011965500,594.0095147478592
693,17011965500,17043846604,121.0
694,17011965500,17095000800,10.823529411764707
695,17011965500,17099962100,214.41558441558442
696,17011965500,17099963000,214.41558441558442
697,17011965500,17187870400,3.2941176470588234
698,17011965600,17011965300,297.0047573739296
699,17011965600,17011965400,297.0047573739296
700,17011965600,17011965500,148.5023786869648
701,17011965600,17011965600,148.5023786869648
702,17011965600,17187870400,3.2941176470588234
703,17013951200,17013951200,8017.851063829788
704,17013951200,17013951300,197.97163120567376
705,17013951200,17083010401,630.6666666666666
706,17013951200,17083010500,315.3333333333333
707,17013951200,17119401300,103.5
708,17013951300,17013951200,2672.6170212765956
709,17013951300,17013951300,3068.5602836879434
710,17013951300,17119400200,207.0
711,17013951300,17119401903,103.5
712,17013951300,17197883305,0.0
713,17015960100,17015960100,3902.164456233422
714,17015960100,17015960300,362.9920424403183
715,17015960100,17015960400,453.7400530503979
716,17015960100,17141960700,319.6666666666667
717,17015960100,17161023200,246.0
718,17015960100,17177000400,293.625
719,17015960100,17177001000,587.25
720,17015960100,17177001100,587.25
721,17015960200,17015960300,3357.676392572944
722,17015960200,17015960400,181.49602122015915
