,FIPS,exposure1,exposure2,exposure3,exposure4
0,17077011200,3.103360538928991,4.517441014940987,4.390839773436384,3.4743753843516174
0,17077011400,1.8560813677708714,2.757962694773005,2.6220181828546645,2.0906570146188836
0,17077011600,2.2399357438323477,2.7566098134346637,2.684327078020894,2.180466660076044
0,17077011700,2.288973916011781,2.8264308543939665,2.7174707063428416,2.180918309371567
0,17089850101,1.7397137641088039,3.6351815325929198,3.659810132723921,3.526647184083866
0,17089850103,1.2643982195939973,2.455193225424186,2.454885784592979,2.4328830166504862
0,17089850105,1.9794536893468833,3.595770298294648,3.6257176262959008,3.5438219757860656
0,17089850106,2.6668764659586306,4.659975287487029,4.694284814103898,4.630416813346156
0,17089850201,1.2662052131701937,1.8416654484926456,1.8452413903568743,1.7128511609507717
0,17089850202,3.198180087407761,5.708794704487246,5.7384195497754416,5.46125965640218
0,17089850301,3.9066361364342854,6.210729318336032,6.2330112192450695,6.055811513565193
